fiscalDateEnding,reportedEPS
1996-12-31,0.5
1997-12-31,0.57
1998-12-31,0.7
1999-12-31,0.88
2000-12-31,1.05
2001-12-31,1.31
2002-12-31,1.59
2003-12-31,1.75
2004-12-31,2.12
2005-12-31,2.02
2006-12-31,2.1
2007-12-31,2.2
2008-12-31,2.42
2009-12-31,2.02
2010-12-31,2.23
2011-12-31,2.32
2012-12-31,2.2
2013-12-31,2.24
2014-12-31,2.26
2015-12-31,2.2
2016-12-31,2.39
2017-12-31,2.65
2018-12-31,3
2019-12-31,2.95
2020-12-31,2.72
2021-12-31,4.42
2022-12-31,6.58
2023-12-31,1.58
2024-12-31,2.84
2025-12-31,2.96
2026-03-31,0
