fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,1312218,None,None,None,None,-2323,154000000,None,None,None,200000,-1578226,None,None,None,None,1578226,1578226,None,None,None,None,-378000000,None,None,None,None,714456
2006-03-31,USD,960499,None,None,None,None,569,102000000,None,None,None,200000,-783002,None,None,None,None,783002,783002,None,None,None,None,-236000000,None,None,None,None,982238
2006-06-30,USD,941156,None,None,None,None,1263,51000000,None,1718410,None,-200000,-893364,None,None,None,None,893364,893364,None,None,None,None,-352000000,None,None,None,None,1431401
2006-09-30,USD,1290395,None,None,None,None,44000000,66000000,None,None,None,None,-1136986,None,None,None,None,1136986,1136986,None,None,None,None,-474000000,None,None,None,None,1357225
2006-12-31,USD,1049782,None,None,None,None,62000000,310000000,None,None,None,None,-1152695,None,None,None,None,1152695,1152695,None,None,None,None,-484000000,None,None,None,None,1302229
2007-03-31,USD,1399438,None,None,None,None,45000000,158000000,None,None,None,None,-1225614,None,None,None,None,1225614,1225614,None,None,None,None,-492000000,None,None,None,None,1627707
2007-06-30,USD,1363885,None,None,None,None,46000000,151000000,None,None,None,None,-1406406,None,None,None,None,1406406,1406406,None,None,None,None,-344000000,None,None,None,None,1663658
2007-09-30,USD,1620066,None,None,None,None,43000000,219000000,None,None,None,None,-1542730,None,None,None,None,1542730,1542730,None,None,None,None,-457000000,None,None,None,None,1330793
2007-12-31,USD,1297731,None,None,None,None,63000000,143000000,None,None,None,None,-1522672,None,None,None,None,1522672,1522672,None,None,None,None,-464000000,None,None,None,None,1144265
2008-03-31,USD,1420772,None,None,None,None,41000000,65000000,None,None,None,None,-1290586,None,None,None,None,1290586,1290586,None,None,None,None,-271000000,None,None,None,None,1595587
2008-06-30,USD,1541279,None,None,None,None,46000000,87000000,None,None,None,None,-1491456,None,None,None,None,1491456,1491456,None,None,None,None,-76000000,None,None,None,None,1793854
2008-09-30,USD,1650319,None,None,None,None,43000000,68000000,None,None,None,None,-1539573,None,None,None,None,1539573,1539573,None,None,None,None,-81000000,None,None,None,None,1650319
2008-12-31,USD,990000,None,None,None,None,60000000,137000000,None,None,None,None,-1770000,None,None,None,None,1770000,1770000,None,None,None,None,-6000000,None,None,None,None,990000
2009-03-31,USD,590000,None,None,None,None,39000000,55000000,None,None,None,None,-600000,None,None,None,None,600000,600000,None,None,None,None,None,None,None,None,None,590000
