fiscalDateEnding,reportedEPS
2003-06-30,2.5793
2004-06-30,2.1982
2005-06-30,2.3698
2006-06-30,2.0876
2007-06-30,2.9754
2008-06-30,2.8025
2009-06-30,1.9094
2010-06-30,1.3203
2011-06-30,1.7591
2012-06-30,1.6903
2013-06-30,1.3892
2014-06-30,1.3897
2015-06-30,0.738
2016-06-30,0.3056
2017-06-30,0.3603
2018-06-30,0.33
2019-06-30,0.31
2020-06-30,0.29
2021-06-30,0.0956
2022-06-30,0.6
2023-06-30,0.6891
2024-06-30,0.3566
2025-06-30,0.3686
2025-12-31,0.1659
