fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-06-30,USD,4555693,None,None,None,None,2400,780000000,None,None,None,200000,-4472416,None,None,None,None,4472416,4472416,None,None,None,None,-1644000000,None,None,None,None,4175357
2007-06-30,USD,5103500,None,None,None,None,188000000,529000000,None,None,None,None,-4921701,None,None,None,None,4921701,4921701,None,None,None,None,-1546000000,None,None,None,None,5950819
2008-06-30,USD,5879848,None,None,None,None,197000000,671000000,None,None,None,None,-5847444,None,None,None,None,5847444,5847444,None,None,None,None,-1757000000,None,None,None,None,5864499
2009-06-30,USD,3820000,None,None,None,None,190000000,357000000,None,None,None,None,-4440000,None,None,None,None,4440000,4440000,None,None,None,None,-434000000,None,None,None,None,3820000
2010-06-30,USD,2640000,None,None,None,None,185000000,186000000,None,None,None,None,-2540000,None,None,None,None,2540000,2540000,None,None,None,None,None,None,None,None,None,2640000
2011-06-30,USD,3190000,None,None,None,None,178000000,363000000,None,None,None,None,-2990000,None,None,None,None,2990000,2990000,None,None,None,None,-57000000,None,None,None,None,3190000
2012-06-30,USD,3820000,None,None,None,None,168000000,257000000,None,None,None,None,-3990000,None,None,None,None,3990000,3990000,None,None,None,None,-1425000000,None,366000000,None,None,3820000
2013-06-30,USD,2720000,None,None,None,None,145000000,690000000,None,None,None,None,-2810000,None,None,None,None,2810000,2810000,None,None,None,None,-1145000000,None,19000000,None,None,2720000
2014-06-30,USD,2820000,None,None,None,None,127000000,404000000,None,None,None,None,-2780000,None,None,None,None,2780000,2780000,None,None,None,None,-834000000,None,None,None,None,2820000
2015-06-30,USD,1888690,None,None,None,None,148000000,411000000,None,None,None,None,-2228360,None,None,None,None,2228360,2228360,None,None,None,None,-1510000000,None,109000000,None,None,1888690
2016-06-30,USD,708140,None,None,None,None,139000000,305000000,None,None,None,None,-683030,None,None,None,None,683030,683030,None,None,None,None,-1917000000,None,113000000,None,None,708140
2017-06-30,USD,751510,None,None,None,None,168000000,199000000,None,None,None,None,-552210,None,None,None,None,552210,552210,None,None,None,None,-568000000,None,212000000,None,None,751510
2018-06-30,USD,661920,None,None,None,None,290000000,240000000,None,None,None,None,-694380,None,None,None,None,694380,694380,None,None,None,None,-3013000000,None,181000000,None,None,661920
2019-06-30,USD,634070,None,None,None,None,284000000,556000000,None,None,None,None,-651670,None,None,None,None,651670,651670,None,None,None,None,-2850000000,None,184000000,None,None,634072
2020-06-30,USD,574110,None,None,None,None,403000000,653000000,None,None,None,None,-606980,None,None,None,None,606980,606980,None,None,None,None,-2260000000,None,187000000,None,None,574110
2021-06-30,USD,-34520,None,None,None,None,478000000,135000000,None,None,None,None,-1033000000,None,None,None,None,156000000,156000000,None,None,None,None,-150000000,None,201000000,None,None,161580
2022-06-30,USD,1204193,None,None,None,None,295000000,183000000,None,None,None,None,-463000000,None,None,None,None,None,None,None,None,None,None,None,None,182000000,None,None,1204193
2023-06-30,USD,2363000000,None,None,None,None,282000000,332000000,None,None,None,None,-2962000000,None,None,None,None,321000000,321000000,None,None,None,None,-2566000000,None,192000000,None,None,1375417
2024-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,713165
2025-06-30,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,727995
