fiscalDateEnding,reportedEPS
1996-12-31,-2.1
1997-12-31,0.73
1998-12-31,1.0867
1999-12-31,2.14
2000-12-31,3.16
2001-12-31,1.59
2002-12-31,1.43
2003-12-31,1.71
2004-12-31,3.02
2005-12-31,3.71
2006-12-31,3.39
2007-12-31,2.3
2008-12-31,1.15
2009-12-31,-2.46
2010-12-31,-1.3
2011-12-31,0.23
2012-12-31,-0.42
2013-12-31,0.51
2014-12-31,1.81
2015-12-31,1.76
2016-12-31,0.92
2017-12-31,1.36
2018-12-31,3.86
2019-12-31,2.68
2020-12-31,3.22
2021-12-31,8.36
2022-12-31,13.63
2023-12-31,7.9
2024-12-31,8.88
2025-12-31,2.73
2026-03-31,0.32
