fiscalDateEnding,reportedEPS
1996-12-31,7.93
1997-12-31,9.92
1998-12-31,10.46
1999-12-31,10.06
2000-12-31,1.19
2001-12-31,-33.11
2002-12-31,-34.27
2003-12-31,-17.64
2004-12-31,-10.16
2005-12-31,-4.89
2006-12-31,-0.82
2007-12-31,2.09
2008-12-31,-11.85
2009-12-31,-7.71
2010-12-31,3.96
2011-12-31,3.38
2012-12-31,1.31
2013-12-31,2.66
2014-12-31,4.96
2015-12-31,11.9
2016-12-31,8.73
2017-12-31,6.78
2018-12-31,9.2
2019-12-31,12.1
2020-12-31,-27.04
2021-12-31,-14.03
2022-12-31,2.46
2023-12-31,10.05
2024-12-31,10.58
2025-12-31,10.66
2026-03-31,1.19
