fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,1562000000,None,None,None,None,873000000,362000000,None,None,None,-250000000,782000000,None,None,None,None,2961000000,2961000000,None,None,None,None,-4000000,None,-873000000,None,None,25000000
2007-12-31,USD,2134000000,None,None,None,None,925000000,658000000,None,None,None,-2560000000,-2147000000,None,None,None,None,694000000,694000000,None,None,None,None,-11000000,None,49000000,None,None,403000000
2008-12-31,USD,-1239000000,None,None,None,None,932000000,415000000,None,None,None,2721000000,-702000000,None,None,None,None,253000000,253000000,None,None,None,None,-11000000,None,31000000,None,None,-5348000000
2009-12-31,USD,966000000,None,None,None,None,902000000,317000000,None,None,None,-80000000,117000000,None,None,None,None,932000000,932000000,None,None,None,None,-2000000,None,21000000,None,None,-651000000
2010-12-31,USD,1907000000,None,None,None,None,1079000000,371000000,None,0,None,3320000000,-200000000,None,None,None,None,0,0,None,None,None,None,-3000000,None,14000000,None,None,253000000
2011-12-31,USD,2408000000,None,None,None,None,1547000000,700000000,None,0,None,-1799000000,-2432000000,None,None,None,None,0,0,None,None,None,None,0,None,17000000,None,None,840000000
2012-12-31,USD,935000000,None,None,None,None,1441000000,2016000000,-21000000,51000000,None,-1957000000,-454000000,None,None,None,None,0,0,None,None,None,None,-4000000,None,14000000,-1476000000,None,-723000000
2013-12-31,USD,1444000000,None,None,None,None,1689000000,2164000000,-142000000,-93000000,None,-2022000000,-972000000,None,None,None,None,0,0,None,None,None,None,-3000000,None,11000000,-1550000000,None,571000000
2014-12-31,USD,2634000000,None,None,None,None,1679000000,2005000000,209000000,164000000,None,-2256000000,-1596000000,None,None,None,None,0,0,None,None,None,None,-312000000,None,114000000,-1218000000,None,1132000000
2015-12-31,USD,5992000000,None,None,None,None,1819000000,2747000000,-15000000,-663000000,None,-2493000000,-2495000000,None,None,None,None,0,0,None,None,None,None,-1233000000,None,58000000,1004000000,None,7340000000
2016-12-31,USD,5542000000,None,None,None,None,1977000000,3223000000,-16000000,-432000000,None,-3238000000,-3213000000,None,None,None,None,0,0,None,None,None,None,-2614000000,None,70000000,-909000000,None,2234000000
2017-12-31,USD,3474000000,None,None,None,None,2149000000,3870000000,-183000000,-1011000000,None,-3930000000,-383000000,None,None,None,None,1844000000,1844000000,None,None,None,None,-1844000000,None,73000000,-712000000,None,2143000000
2018-12-31,USD,6164000000,None,None,None,None,2165000000,4070000000,-29000000,-53000000,None,-4455000000,-1501000000,None,None,None,None,1235000000,1235000000,None,None,None,None,-1235000000,None,101000000,208000000,None,2122000000
2019-12-31,USD,6909000000,None,None,None,None,2288000000,4528000000,44000000,-1033000000,None,-4560000000,-1280000000,None,None,None,None,None,None,None,None,None,None,-1645000000,None,100000000,1069000000,None,3009000000
2020-12-31,USD,-4133000000,None,None,None,None,2316000000,1727000000,135000000,366000000,None,50000000,12957000000,None,None,None,None,16044000000,16044000000,None,None,None,None,-353000000,None,108000000,8874000000,None,-7069000000
2021-12-31,USD,2067000000,None,None,None,None,2485000000,2107000000,-448000000,-2813000000,None,-1672000000,6396000000,None,None,None,None,None,None,None,None,None,None,532000000,None,238000000,6791000000,None,-1964000000
2022-12-31,USD,6066000000,None,None,None,None,2456000000,4819000000,-158000000,-2389000000,None,-13829000000,-3349000000,None,None,None,None,None,None,None,None,None,None,0,None,89000000,-11112000000,None,737000000
2023-12-31,USD,6911000000,None,None,None,None,2671000000,7171000000,None,None,None,-6106000000,-1892000000,None,None,None,None,None,None,None,None,None,None,0,None,80000000,None,None,2618000000
2024-12-31,USD,9445000000,None,None,None,None,2928000000,5615000000,None,None,None,-2651000000,-4182000000,None,None,None,None,None,None,None,None,None,None,-162000000,None,None,None,None,3149000000
2025-12-31,USD,8431000000,None,None,None,None,2939000000,5874000000,None,None,None,-6350000000,-4945000000,None,None,None,None,None,None,None,None,None,None,-637000000,None,None,None,None,3353000000
