fiscalDateEnding,reportedEPS
1996-12-31,0.53
1997-12-31,0.64
1998-12-31,0.76
1999-12-31,0.85
2000-12-31,0.91
2001-12-31,0.89
2002-12-31,0.97
2003-12-31,1.1
2004-12-31,1.26
2005-12-31,1.38
2006-12-31,1.44
2007-12-31,1.96
2008-12-31,2.19
2009-12-31,1.87
2010-12-31,2.5
2011-12-31,2.67
2012-12-31,2.44
2013-12-31,2.8
2014-12-31,2.87
2015-12-31,3.02
2016-12-31,3.13
2017-12-31,3.46
2018-12-31,3.99
2019-12-31,3.95
2020-12-31,3.65
2021-12-31,3.87
2022-12-31,3.79
2023-12-31,4.78
2024-12-31,5.64
2025-12-31,5.73
2026-03-31,1.19
