fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,515116000,1601385000,1086269000,1086269000,161603000,238907000,48178000,353513000,None,None,None,0,None,None,None,114606000,148306000,45410000,None,None,None,161603000,276209000,102896000
2007-12-31,USD,608394000,1892167000,1283773000,1283773000,210732000,274196000,55861000,397662000,None,None,None,19492000,None,None,None,123466000,199995000,60488000,None,None,None,219454000,342920000,141739000
2008-12-31,USD,660410000,2071685000,1411275000,1411275000,228419000,300846000,60855000,431991000,None,None,None,18687000,None,None,None,131145000,220968000,67473000,None,None,None,239661000,370806000,153495000
2009-12-31,USD,615946000,1841616000,1225670000,1225670000,205944000,276989000,50200000,417565000,None,None,None,16485000,None,None,None,133013000,184058000,59461000,None,None,None,200543000,333556000,124623000
2010-12-31,USD,697927000,2076719000,1378792000,1378792000,268107000,296861000,51400000,429820000,None,None,None,14371000,None,742000,None,132959000,254385000,80796000,None,173589000,None,268756000,401715000,173481000
2011-12-31,USD,768897000,2337183000,1568286000,1568286000,287025000,347629000,67000000,481872000,None,None,None,17300000,None,5146000,None,134243000,274942000,91312000,None,183630000,None,292242000,426485000,183683000
2012-12-31,USD,740671000,2331036000,1590365000,1590365000,258913000,341634000,65400000,478656000,None,None,None,18950000,None,1410000,None,137022000,241373000,78953000,None,162420000,None,260323000,397345000,162612000
2013-12-31,USD,811077000,2520013000,1708936000,1708936000,284574000,364747000,71800000,514703000,None,None,None,20514000,None,323000,None,149956000,264383000,92457000,None,171926000,None,296697000,446653000,171994000
2014-12-31,USD,842543000,2597809000,1755266000,1755266000,306416000,383909000,76200000,536127000,None,None,None,21029000,None,914000,None,152218000,286301000,94677000,None,191624000,None,307292000,459510000,191658000
2015-12-31,USD,814499000,2317149000,1502650000,1502650000,324145000,351461000,67100000,490354000,None,None,28033000,34615000,None,5041000,None,138893000,294571000,95276000,None,199295000,None,329147000,468040000,199348000
2016-12-31,USD,832864000,2330934000,1498070000,1498070000,310500000,367562000,66200000,522364000,None,-32594000,2643000,35237000,None,5234000,None,154802000,280497000,74893000,None,205604000,None,315694000,470496000,205590000
2017-12-31,USD,865102000,2469283000,1604181000,1604181000,321519000,388281000,68200000,541375000,None,-35127000,5470000,40597000,None,13903000,None,153094000,294825000,74796000,None,220029000,None,336990000,490084000,220030000
2018-12-31,USD,951800000,2764761000,1812961000,1812961000,286269000,429955000,75300000,601702000,None,-25570000,7056000,32626000,None,12377000,None,171747000,266020000,71254000,None,194766000,None,303822000,475569000,194745000
2019-12-31,USD,1041334000,2859732000,1818398000,1818398000,371693000,454617000,82800000,649169000,None,-31315000,4174000,35489000,None,5865000,None,194552000,342069000,99842000,None,242227000,None,377558000,572110000,242202000
2020-12-31,USD,1086519000,2929340000,1842821000,1842821000,339498000,500229000,92500000,747021000,None,-32286000,958000,33244000,None,None,None,220300000,301155000,87065000,None,214090000,None,335873000,556173000,214040000
2021-12-31,USD,1156683000,3227221000,2070538000,2070538000,347348000,551242000,99800000,809335000,None,-26616000,22599000,30284000,None,None,None,234853000,321655000,78017000,None,243638000,None,351939000,586792000,244097000
2022-12-31,USD,1163838000,3322249000,2158411000,2158411000,379273000,544262000,544262000,784565000,None,-38127000,2700000,40827000,None,None,None,233706000,334704000,95149000,None,239555000,None,375702000,609408000,239288000
2023-12-31,USD,1263399000,3487450000,2224051000,2224051000,404019000,555399000,92800000,859380000,None,-37122000,2937000,40418000,None,None,None,248593000,374825000,90649000,None,281325000,None,415243000,663836000,284487000
2024-12-31,USD,1355509000,3582890000,2227381000,2227381000,496497000,582226000,96100000,859012000,None,-31797000,12101000,43898000,None,None,None,263784000,469765000,95587000,None,374178000,None,513663000,777447000,374541000
2025-12-31,USD,1117372000,3777181000,2659809000,2659809000,512335000,606497000,105100000,605037000,None,-41061000,34151000,52737000,None,None,None,287363000,491378000,98881000,None,392497000,None,512335000,799698000,392789000
