fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,164380000000,377635000000,213255000000,213255000000,99488000000,14273000000,733000000,64892000000,None,None,None,3478000000,None,None,None,11416000000,67402000000,27902000000,None,None,None,99488000000,110904000000,39500000000
2007-12-31,USD,164268000000,395651000000,231383000000,231383000000,62978000000,14890000000,814000000,101290000000,None,None,None,400000000,None,None,None,12250000000,71479000000,29864000000,None,None,None,71879000000,84129000000,40610000000
2008-12-31,USD,178919000000,466278000000,287359000000,287359000000,72989000000,15873000000,847000000,105930000000,None,None,None,673000000,None,None,None,12379000000,83397000000,36530000000,None,None,None,84070000000,96449000000,45220000000
2009-12-31,USD,91674000000,303443000000,211769000000,211769000000,28182000000,14735000000,1050000000,63492000000,None,None,None,548000000,None,None,None,11917000000,34777000000,15119000000,None,None,None,35325000000,47242000000,19280000000
2010-12-31,USD,93067000000,370125000000,277058000000,277058000000,40122000000,14683000000,1012000000,52945000000,None,None,None,259000000,None,10677000000,None,14760000000,52959000000,21561000000,None,31398000000,None,53218000000,67978000000,30460000000
2011-12-31,USD,111141000000,467029000000,355888000000,355888000000,54104000000,14983000000,1044000000,57037000000,None,None,None,247000000,None,15289000000,None,15583000000,73257000000,31051000000,None,42206000000,None,73504000000,89087000000,41060000000
2012-12-31,USD,101156000000,451509000000,350353000000,350353000000,49881000000,13877000000,1042000000,51275000000,None,None,None,327000000,None,15010000000,None,15888000000,78726000000,31045000000,None,47681000000,None,79053000000,94941000000,44880000000
2013-12-31,USD,88384000000,420836000000,332452000000,332452000000,40301000000,12877000000,1044000000,48083000000,None,None,None,9000000,None,13927000000,None,17182000000,57711000000,24263000000,None,33448000000,None,57720000000,74902000000,32580000000
2014-12-31,USD,80635000000,394105000000,313470000000,313470000000,34082000000,12598000000,971000000,46553000000,None,None,None,286000000,None,13323000000,None,17297000000,51630000000,18015000000,None,33615000000,None,51916000000,69213000000,32520000000
2015-12-31,USD,56216000000,239854000000,183638000000,183638000000,12883000000,11501000000,1008000000,43333000000,None,None,7333000000,311000000,None,7644000000,None,18048000000,21966000000,5415000000,None,16551000000,None,22277000000,40325000000,16150000000
2016-12-31,USD,43701000000,200628000000,156927000000,156927000000,2771000000,10443000000,1058000000,40930000000,None,-453000000,4353000000,453000000,None,4806000000,None,22308000000,7969000000,-406000000,None,8375000000,None,8422000000,30730000000,7840000000
2017-12-31,USD,56362000000,237162000000,180800000000,180800000000,13819000000,10649000000,1063000000,42543000000,None,-601000000,4779000000,601000000,None,5380000000,None,19893000000,18674000000,-1174000000,None,19848000000,None,19275000000,39168000000,19710000000
2018-12-31,USD,67733000000,279332000000,211599000000,211599000000,22124000000,11480000000,1116000000,45609000000,None,-766000000,6589000000,766000000,None,7355000000,None,18745000000,30953000000,9532000000,None,21421000000,None,31719000000,50464000000,20840000000
2019-12-31,USD,55958000000,255583000000,199625000000,199625000000,12766000000,11398000000,1214000000,43192000000,None,-830000000,4611000000,830000000,None,None,None,18998000000,20056000000,5282000000,None,14774000000,None,20886000000,39884000000,14340000000
2020-12-31,USD,8127000000,178574000000,170447000000,170447000000,-29448000000,11716000000,1016000000,37575000000,None,-1158000000,574000000,1158000000,None,None,None,46009000000,-28883000000,-5632000000,None,-23251000000,None,-27725000000,18284000000,-22440000000
2021-12-31,USD,64886000000,276692000000,211806000000,211806000000,24019000000,10961000000,843000000,40867000000,None,-947000000,5710000000,947000000,None,None,None,20607000000,31234000000,7636000000,None,23598000000,None,32181000000,52788000000,23040000000
2022-12-31,USD,103067000000,398675000000,295608000000,295608000000,64028000000,10095000000,824000000,39039000000,None,-798000000,10665000000,798000000,None,None,None,24040000000,77753000000,20176000000,None,57577000000,None,78551000000,102591000000,55740000000
2023-12-31,USD,84142000000,334697000000,250555000000,250555000000,44461000000,10891000000,879000000,39681000000,None,-849000000,5536000000,849000000,None,None,None,20641000000,52783000000,15429000000,None,37354000000,None,53632000000,74273000000,36010000000
2024-12-31,USD,76742000000,339247000000,262505000000,262505000000,39652000000,9976000000,987000000,37090000000,None,-996000000,5198000000,996000000,None,None,None,23442000000,48873000000,13810000000,None,35063000000,None,49869000000,73311000000,33680000000
2025-12-31,USD,70233000000,323905000000,253672000000,253672000000,33938000000,36295000000,1200000000,36295000000,None,-603000000,4461000000,603000000,None,None,None,25993000000,41268000000,11504000000,None,29764000000,None,41871000000,67864000000,28844000000
