fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,1816321000,1047210000,34622000,34622000,331133000,223024000,769111000,626580000,None,30120000,30120000,28372000,None,None,377874000,80557000,None,802417000,419389000,112177000,None,None,154353000,383028000,None,201063000,None,None,355416000,152859000,None,977870000,None,1008060000,1261000,1300000
2006-03-31,USD,1786381000,1015051000,20724000,20724000,325256000,212560000,771330000,624394000,None,29780000,29780000,28372000,None,None,350336000,106175000,None,723103000,342446000,86709000,None,None,87751000,380657000,None,198693000,None,None,286444000,167986000,None,1026897000,None,1058654000,1261000,1261367
2006-06-30,USD,1775583000,1004040000,36623000,36623000,307525000,222878000,771543000,622899000,None,29440000,29440000,28372000,None,None,368685000,68329000,None,642786000,296168000,90642000,None,None,69200000,346618000,None,171959000,None,None,241159000,136326000,None,1095847000,None,1126898000,1261000,1261367
2006-09-30,USD,1838480000,1065769000,33940000,33940000,305751000,246773000,772711000,623207000,None,29100000,29100000,28372000,None,None,404724000,74581000,None,644923000,327585000,90907000,None,None,79642000,317338000,None,139200000,None,None,218842000,157036000,None,1155647000,None,1187141000,1261000,1261367
2006-12-31,USD,1961433000,1196569000,31369000,31369000,341366000,277048000,764864000,637813000,None,28760000,28760000,28372000,None,None,478859000,67927000,None,719023000,389242000,103429000,None,None,126390000,329781000,None,137817000,None,None,264207000,159423000,None,1203307000,None,1262965000,1261000,1261367
2007-03-31,USD,1946767000,1161288000,30032000,30032000,355761000,241105000,785479000,657014000,None,28420000,28420000,28372000,None,None,461971000,72419000,None,691198000,360821000,89512000,None,None,127095000,330377000,None,136016000,None,None,263111000,144214000,None,1254362000,None,1311374000,1261000,1261367
2007-06-30,USD,2018505000,1180445000,34558000,34558000,352221000,248535000,838060000,686119000,None,31700000,31700000,40000000,None,None,461257000,83874000,None,721686000,392164000,100869000,None,None,101615000,329522000,None,134192000,None,None,235807000,189680000,None,1295850000,None,1353085000,1261000,1261367
2007-09-30,USD,2058696000,1190571000,47872000,47872000,445543000,286217000,868125000,707510000,None,31297000,31297000,39978000,None,None,322732000,88207000,None,728590000,416391000,136217000,None,None,99608000,312199000,None,125600000,None,None,225208000,180566000,None,1329136000,None,1404717000,1253000,1259091
2007-12-31,USD,2093699000,1183533000,47346000,47346000,392946000,359313000,910166000,730395000,None,30895000,30895000,40628000,None,None,286660000,97268000,None,738500000,422928000,135398000,None,None,97000000,315572000,None,125532000,None,None,222532000,170544000,None,1354228000,None,1431635000,1244000,1200000
2008-03-31,USD,2213377000,1270668000,40261000,40261000,437195000,392772000,942709000,755093000,None,30493000,30493000,40628000,None,None,293474000,106966000,None,788664000,476236000,118175000,None,None,170913000,312428000,None,125400000,None,None,296313000,187148000,None,1423742000,None,1500193000,1244000,1244205
2008-06-30,USD,2230256000,1275595000,58620000,58620000,456592000,379747000,954661000,762649000,None,30090000,30090000,40628000,None,None,256232000,124404000,None,784207000,474993000,139994000,None,None,137252000,309214000,None,124728000,None,None,261980000,197747000,None,1443840000,None,1520223000,1244000,1244205
2008-09-30,USD,2481568000,1514285000,58372000,58372000,649543000,417968000,967283000,765632000,None,29688000,29688000,40628000,None,None,242234000,146168000,None,1003052000,741459000,187940000,None,None,285298000,261593000,None,79001000,None,None,364299000,268221000,None,1475795000,None,1548747000,1242000,1244205
2008-12-31,USD,2331361000,1371854000,60594000,60594000,508995000,360677000,959507000,763675000,None,22285000,22285000,40628000,None,None,312680000,128908000,None,867783000,592091000,122869000,None,None,224259000,275692000,None,78560000,None,None,302819000,194711000,None,1459355000,None,1569818000,1240000,1200000
2009-03-31,USD,2202698000,1254266000,41959000,41959000,445977000,342313000,948432000,750592000,None,21883000,21883000,40628000,None,None,288293000,135724000,None,730372000,448224000,103738000,None,None,119930000,282148000,None,77867000,None,None,197797000,224556000,None,1467353000,None,1581928000,1237000,1239207
2009-06-30,USD,2321028000,1403560000,80192000,80192000,470342000,307576000,917468000,734131000,None,21481000,21481000,40628000,None,None,364881000,180569000,None,828335000,546019000,150497000,None,None,120423000,282316000,None,77782000,None,None,198205000,275099000,None,1488108000,None,1607488000,1237000,1237010
2009-09-30,USD,2312072000,1399743000,56177000,56177000,482152000,304438000,912329000,718972000,None,21078000,21078000,40628000,None,None,368434000,188542000,None,782255000,509709000,102698000,None,None,82600000,272546000,None,76623000,None,None,159223000,324411000,None,1525751000,None,1643275000,1237000,1236758
2009-12-31,USD,2337133000,1425302000,61857000,61857000,498587000,270647000,911831000,691343000,None,20676000,20676000,40628000,None,None,407351000,186860000,None,791714000,518040000,141193000,None,None,83599000,273674000,None,76532000,None,None,160131000,180359000,None,1541673000,None,1655222000,1237000,1200000
