fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,283757000,None,None,None,None,71258000,85886000,None,-11349000,None,-186502000,-100177000,None,None,None,None,3784000,3784000,None,None,None,None,None,None,-2225000,None,None,258689000
2007-12-31,USD,143879000,None,None,None,None,79221000,164173000,None,-52699000,None,-48695000,-78814000,None,None,None,None,3765000,3765000,None,None,None,None,-30488000,None,None,None,None,181332000
2008-12-31,USD,109933000,None,None,None,None,90381000,134634000,None,-119859000,None,-151283000,57750000,None,None,None,None,3832000,3832000,None,None,None,None,-5012000,None,6039000,None,None,146919000
2009-12-31,USD,246357000,None,None,None,None,91841000,54276000,None,1552000,None,-90502000,-149470000,None,None,None,None,3823000,3823000,None,None,None,None,-3370000,None,None,None,None,91517000
2010-12-31,USD,339812000,None,None,None,None,86802000,103336000,None,-40053000,None,-333037000,-28985000,None,None,None,None,10999000,10999000,None,None,None,None,-29994000,None,-35962000,None,None,283012000
2011-12-31,USD,219996000,None,None,None,None,81223000,183748000,-88434000,-118731000,None,-183250000,-8686000,None,None,None,None,148000,148000,None,None,None,None,-9971000,None,-74282000,30386000,2326000,343557000
2012-12-31,USD,261703000,None,None,None,None,90216000,158755000,-66583000,-64943000,None,-241271000,-42468000,None,None,None,None,14376000,14376000,None,None,None,None,-26830000,None,-47337000,-23859000,-1823000,282588000
2013-12-31,USD,124998000,None,None,None,None,93077000,149652000,-154036000,35600000,None,-78013000,-37658000,None,None,None,None,225000,225000,None,None,None,None,-24000000,None,9131000,7404000,-1923000,206765000
2014-12-31,USD,374102000,None,None,None,None,92385000,121178000,-6730000,-81280000,None,-264503000,-129180000,None,None,None,None,7000000,7000000,None,None,None,None,-53000000,None,-97037000,-18596000,985000,366000000
2015-12-31,USD,416000000,None,None,None,None,91000000,139000000,119000000,-35000000,None,-1004000000,605000000,None,None,None,None,7000000,7000000,None,None,None,None,0,None,4000000,14000000,-3000000,172000000
2016-12-31,USD,427000000,None,None,None,None,102000000,158000000,18000000,6000000,None,-374000000,-27000000,None,None,None,None,7000000,7000000,None,None,None,None,0,None,-81000000,27000000,1000000,314000000
2017-12-31,USD,245000000,None,None,None,None,118000000,173000000,-12000000,-21000000,None,-266000000,58000000,None,None,None,None,7000000,7000000,None,None,None,None,0,None,-146000000,39000000,2000000,246000000
2018-12-31,USD,238000000,None,None,None,None,134000000,162000000,-58000000,-34000000,None,-349000000,190000000,None,None,None,None,7000000,7000000,None,None,None,None,-5000000,None,219000000,79000000,None,-17000000
2019-12-31,USD,171000000,None,None,None,None,138000000,349000000,-84000000,-152000000,None,-253000000,11000000,None,None,None,None,10000000,10000000,None,None,None,None,-17000000,None,-174000000,-71000000,None,283000000
2020-12-31,USD,291000000,None,None,None,None,172000000,259000000,104000000,-99000000,None,-262000000,-82000000,None,None,None,None,10000000,10000000,None,None,None,None,-13000000,None,-46000000,-53000000,None,283000000
2021-12-31,USD,92000000,None,None,None,None,178000000,460000000,-228000000,-462000000,None,-302000000,213000000,None,None,None,None,10000000,10000000,None,None,None,None,0,None,-96000000,3000000,None,571000000
2022-12-31,USD,676000000,None,None,None,None,235000000,474000000,-188000000,-20000000,None,-437000000,-116000000,None,None,None,None,10000000,10000000,None,None,None,None,0,None,None,123000000,None,582000000
2023-12-31,USD,710000000,None,None,None,None,283000000,506000000,None,200000000,None,-273000000,-581000000,None,None,None,None,10000000,10000000,None,None,None,None,-600000000,None,-73000000,None,None,227000000
2024-12-31,USD,519000000,None,None,None,None,311000000,511000000,None,61000000,None,-484000000,12000000,None,None,None,None,9000000,9000000,None,None,None,None,-8000000,None,None,None,None,90000000
2025-12-31,USD,568000000,None,None,None,None,318000000,562000000,None,-93000000,None,-543000000,44000000,None,None,None,None,9000000,9000000,None,None,None,None,-39000000,None,None,None,None,496000000
