fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2014-09-30,USD,0,0,0,0,-229564,192138,37426,229564,None,None,None,2942,None,None,None,18,-232488,2943,None,0,None,-229564,-229546,-232488
2014-12-31,USD,0,0,0,0,-1177092,983475,193617,1177092,None,None,None,213977,None,None,None,-1171236,-2562305,-421042,None,-4747502,None,-1177092,-2348328,-2141263
2015-03-31,USD,0,0,0,0,-685214,471623,213591,685214,None,None,None,316534,None,None,None,30663,-4896251,2400,None,0,None,-683638,-652975,-4898651
2015-06-30,USD,0,0,0,0,-1061907,640305,421602,1061907,None,None,None,317505,None,1602165,None,45675,-2981577,317568,None,-2981577,None,-1060833,-1015158,-2981577
2015-09-30,USD,0,0,0,0,-1323028,776916,546112,1323028,None,None,None,492051,None,-269118,None,58191,-2084196,492195,None,-2084196,None,-1315208,-1257017,-2084196
2015-12-31,USD,0,0,0,0,-2381114,1281815,1099298,2381113,None,None,None,2154,None,None,None,64376,-2367882,-800,None,-12332000,None,-2365728,-2301352,-2367082
2016-03-31,USD,0,0,0,0,-2178751,1295384,883367,2178751,None,None,None,2192,None,7409,None,108612,-2173534,800,None,-2174334,None,-2177612,-2069000,-2174334
2016-06-30,USD,0,0,0,0,-2825000,1516000,1309000,2825000,None,None,None,112000,None,6000,None,148388,-2931000,6000,None,-2931000,None,-2819388,-2671000,-2931000
2016-09-30,USD,0,0,0,0,-3321000,1434000,1887000,3321000,None,None,None,203000,None,7000,None,239000,-3517000,7000,None,-3517000,None,-3314000,-3075000,-3517000
2016-12-31,USD,0,0,0,0,-4633000,2365000,2268000,4633000,None,None,None,321000,None,None,None,319000,-4935000,200,None,-18833000,None,-4613000,-4294000,-4935000
2017-03-31,USD,0,0,3814000,3814000,-4515000,1528000,2987000,4515000,None,None,None,388000,None,11000,None,701000,-4892000,2000,None,-4894000,None,-4504000,-3803000,-4894000
2017-06-30,USD,-1928000,603000,2531000,2531000,-7967000,1444000,2184000,3628000,None,None,None,408000,None,10000,None,761000,-8365000,408000,None,-8365000,None,-7986000,-7225000,-8365000
2017-09-30,USD,-2551000,589000,3140000,3140000,-5843000,1925000,1367000,3292000,None,None,None,454000,None,7000,None,805000,-6290000,7000,None,-6290000,None,-5836000,-5031000,-6290000
2017-12-31,USD,-2974000,896000,3870000,3870000,-6533000,1994000,1565000,3559000,None,None,None,511000,None,None,None,804000,-7031000,-791000,None,-30703000,None,-6510000,-5706000,-7031000
2018-03-31,USD,-3710000,1726000,5436000,5436000,-6960000,1775000,1475000,3250000,None,None,None,587000,None,17000,None,825000,-7530000,2000,None,-7532000,None,-6943000,-6118000,-7532000
2018-06-30,USD,-4117000,483000,4600000,4600000,-9233000,3913000,1203000,5116000,None,None,None,719000,None,25000,None,836000,-9927000,25000,None,-9927000,None,-9208000,-8372000,-9927000
2018-09-30,USD,-5284000,1169000,6453000,6453000,-8425000,2174000,967000,3141000,None,None,None,919000,None,81000,None,836000,-9263000,81000,None,-9263000,None,-8344000,-7508000,-9263000
2018-12-31,USD,-5201000,1071000,6272000,6272000,-12410000,6352000,857000,7209000,None,None,None,1222000,None,None,None,906000,-13532000,100000,None,-13532000,None,-12298000,-11392000,-13532000
2019-03-31,USD,-4244000,437000,4681000,4681000,-8880000,4016000,620000,4636000,None,-2826000,2826000,2889000,None,63000,None,891000,-11706000,2000,None,-11708000,None,-8817000,-7926000,-11708000
2019-06-30,USD,-5702000,1483000,7185000,7185000,-10375000,4335000,338000,4673000,None,-126000,77000,203000,None,77000,None,1138000,-10501000,-1061000,None,-10501000,None,-10298000,-9160000,-10501000
2019-09-30,USD,-5870000,2361000,8231000,8231000,-11259000,5107000,282000,5389000,None,-57000,85000,142000,None,None,None,1095000,-11316000,85000,None,-11316000,None,-11174000,-10079000,-11316000
2019-12-31,USD,-4109000,593000,4702000,4702000,-10280000,5856000,315000,6171000,None,-198000,45000,243000,None,None,None,957000,-11270000,-747000,None,-11270000,None,-11027000,-10070000,-11270000
2020-03-31,USD,-1436000,18000,1454000,1454000,-4063000,2385000,242000,2627000,None,-161000,22000,183000,None,-181000,None,657000,-4427000,183000,None,-4427000,None,-4232000,-3575000,-4427000
2020-06-30,USD,-1306000,1306000,1306000,1306000,-3768000,2245000,217000,2462000,None,-161000,3000,164000,None,-49000,None,681000,-3981000,2000,None,-3983000,None,-3817000,-3136000,-3983000
2020-09-30,USD,-1545000,90000,1635000,1635000,-3411000,1656000,210000,1866000,None,-148000,18000,166000,None,-1704000,None,644000,-1837000,166000,None,-1837000,None,-1671000,-1027000,-1837000
2020-12-31,USD,-1081000,0,1081000,1081000,-4151000,2712000,358000,3070000,None,-1102000,5000,1107000,None,-6813000,None,450000,-15515000,1107000,None,-15515000,None,-4151000,-3701000,-15515000
2021-03-31,USD,-1610000,1610000,1610000,1610000,-4198000,2299000,289000,2588000,None,-5000,0,5000,None,119000,None,499000,-4083999,2000,None,-4086000,None,-4079000,-3580000,-4086000
2021-06-30,USD,-2138000,2138000,2138000,2138000,-4443000,2129000,176000,2305000,None,20000,24000,4000,None,-3569000,None,315000,-8016000,4000,None,-8016000,None,-8012000,-7697000,-8016000
2021-09-30,USD,-1670000,1670000,1670000,1670000,-4624000,2681000,273000,2954000,None,305000,310000,5000,None,3243000,None,247000,-1386000,5000,None,-1386000,None,-1380999,-1133999,-1386000
2021-12-31,USD,-1427000,173000,1600000,1600000,-4201000,2579000,195000,2774000,None,39000,45000,6000,None,None,None,259000,-4705000,6000,None,-4705000,None,-4699000,-4440000,-4705000
2022-03-31,USD,-994000,994000,994000,994000,-4310000,2765000,551000,3316000,None,52000,52000,150000,None,None,None,410000,-4408000,2000,None,-4410000,None,-4408000,-3998000,-4410000
2022-06-30,USD,-1044000,4000,1048000,1048000,-3955000,2390000,521000,2911000,None,50000,62000,12000,None,None,None,228000,-3166000,-739000,None,-3166000,None,-3154000,-2926000,-3166000
2022-09-30,USD,-833000,833000,833000,833000,-3934000,2611000,490000,3101000,None,44000,53000,9000,None,58000,None,233000,-3885000,-5000,None,-3885000,None,-3876000,-3643000,-3885000
2022-12-31,USD,-933000,5746000,933000,933000,-3385000,2200000,252000,2452000,None,-7000,96000,103000,None,None,None,190000,-3970000,578000,None,-3970000,None,-3867000,-3677000,-3970000
2023-03-31,USD,-1065000,-24000,1065000,1065000,-4496000,3006000,445000,3431000,None,-110000,66000,176000,None,86000,None,186000,-4606000,-20000,None,-4606000,None,-4430000,-4244000,-4606000
2023-06-30,USD,-1481000,0,1481000,1481000,-4855000,2849000,525000,3374000,None,93000,348000,255000,None,351000,None,359000,-4759000,255000,None,-4759000,None,-4504000,-4145000,-4759000
