fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2014-12-31,USD,5824202,4550007,4536601,4536601,59000,None,1274195,246000,None,1028554,1028554,None,None,None,None,13406,None,6593558,5208776,40306,None,None,5090589,1384782,None,1384782,5090589,None,5090589,77881,None,-769356,None,-2373751,4364,21818.20
2015-12-31,USD,47275702,31954969,20140667,20140667,0,None,15320733,8808390,None,1065113,1065113,0,None,None,11667000,146987,None,13610512,3317597,3192113,None,None,44966,10292915,None,9221790,45000,None,9266756,80518,None,33665190,0,-14705388,14137,8404311
2016-12-31,USD,71529000,27370000,25458000,25458000,59000,1124000,44159000,41392000,None,1137000,1137000,0,None,None,1124000,1853000,None,14539000,4031000,1572000,None,None,307000,10508000,None,9545000,307000,None,9852000,1996000,None,56990000,0,-28262000,18000,76336.20
2017-12-31,USD,74442000,25684000,22793000,22793000,1239000,882000,48758000,45063000,None,1461000,1461000,0,None,None,0,770000,None,15477000,3834000,1436000,None,None,405000,11643000,None,10171000,405000,None,10576000,1918000,701000,58965000,0,-54842000,113807000,101465.50
2018-12-31,USD,71371000,22752000,20892000,20892000,765000,725000,48619000,44878000,None,1271000,1271000,None,None,None,None,740000,None,21281000,11799000,2088000,None,None,4507000,9482000,231000,8600000,4386000,None,13217000,5202000,855000,50090000,None,-95096000,39000,170774.10
2019-12-31,USD,69454000,27503000,7575000,7575000,1257000,17690000,41951000,38170000,None,999000,999000,None,None,None,None,981000,None,19865000,9810000,4829000,None,None,1400000,10055000,1413000,8404000,296000,None,10665000,3558000,1651000,49589000,None,-139891000,58000,261319
2020-12-31,USD,35138000,8358000,6533000,6533000,1091000,32000,26780000,24883000,None,819000,819000,None,None,0,None,702000,None,3999000,3454000,1552000,None,None,649000,545000,862000,303000,29000,None,1194000,1252000,None,31139000,None,-165653000,64000,304307
2021-12-31,USD,33269000,12438000,8137000,8137000,123000,1189000,20831000,2367000,None,640000,640000,None,None,1500000,None,2989000,None,5736000,4078000,685000,None,None,388000,1658000,718000,None,None,None,718000,3005000,1328000,27533000,None,-183846000,70000,350010
2022-12-31,USD,33502000,23209000,7082000,7082000,278000,15539000,10293000,7343000,None,461000,461000,None,None,2000000,None,310000,None,12586000,12311000,1075000,None,None,6206000,275000,582000,None,5899000,None,6481000,5030000,None,20916000,None,-199277000,79000,379055
2023-12-31,USD,33600000,18299000,16522000,16522000,929000,667000,15301000,None,None,281000,281000,None,None,0,None,181000,None,7536000,4613000,1836000,None,None,310000,2923000,275000,2923000,35000,None,3233000,2467000,None,26064000,None,-223215000,108000,469659
2024-12-31,USD,26365000,4644000,4079000,4079000,251000,100000,21721000,None,None,146000,146000,None,None,None,None,214000,None,10121000,8182000,1227000,None,None,3825000,1939000,735000,None,3536000,None,4271000,3130000,None,16244000,None,-247770000,8000,641960
2025-12-31,USD,19706000,13405000,10810000,10810000,244000,2069000,6301000,None,None,76000,76000,None,None,None,None,282000,None,4936000,4428000,547000,None,None,311000,508000,592000,None,None,None,592000,3570000,None,14770000,None,-270416000,3000,1494502
