fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,579349000,None,None,None,None,224696000,435207000,None,-28552000,None,-105007000,-694250000,None,None,None,None,144082000,144082000,None,None,None,None,-522801000,None,None,None,None,467534000
2007-12-31,USD,708144000,None,None,None,None,271475000,483322000,None,-29508000,None,-3654299000,2925813000,None,None,None,None,181315000,181315000,None,None,None,None,-4800000,None,-39039000,None,None,450910000
2008-12-31,USD,435185000,None,None,None,None,389060000,353196000,None,-7630000,None,-189040000,-270839000,None,None,None,None,214783000,214783000,None,None,None,None,None,None,-94227000,None,None,-4115000
2009-12-31,USD,453035000,None,None,None,None,337008000,109729000,79930000,39289000,None,-80002000,-360962000,None,None,None,None,171468000,171468000,None,None,None,None,414987000,None,23120000,12071000,None,30314000
2010-12-31,USD,202706000,None,None,None,None,288694000,86324000,-49656000,6708000,None,-88376000,-89054000,None,None,None,None,127792000,127792000,None,None,None,None,519490000,None,20637000,25276000,None,-96490000
2011-12-31,USD,169043000,None,None,None,None,368797000,98912000,5035000,-6927000,None,-19479000,-41266000,None,None,None,None,98172000,98172000,None,None,None,None,798962000,None,18454000,108298000,None,-70778000
2012-12-31,USD,238475000,None,None,None,None,313396000,93357000,17412000,-9028000,None,10399000,-129235000,None,None,None,None,5183000,5183000,None,None,None,None,10462000,None,17474000,119639000,None,-52593000
2013-12-31,USD,356499000,None,None,None,None,283395000,275380000,-42260000,-7700000,None,-296190000,-142049000,None,None,None,None,5191000,5191000,None,None,None,None,165762000,None,22093000,-81740000,None,24382000
2014-12-31,USD,260336000,None,None,None,None,251155000,224852000,-25118000,-5595000,None,238331000,-551132000,None,None,None,None,28884000,28884000,None,None,None,None,116502000,None,23884000,-52465000,None,204923000
2015-12-31,USD,503378000,None,None,None,None,245172000,289262000,-42164000,-20925000,None,-309742000,-50849000,None,None,None,None,53214000,53214000,None,None,None,None,-21475000,None,18248000,142787000,None,221177000
2016-12-31,USD,644588000,None,None,None,None,256069000,350148000,-72763000,1625000,None,-365077000,-304585000,None,None,None,None,106333000,106333000,None,None,None,None,-161463000,None,20670000,-25074000,None,419491000
2017-12-31,USD,644678000,None,None,None,None,275208000,459566000,-81561000,-14121000,None,-1269491000,503440000,None,None,None,None,132335000,132335000,None,None,None,None,-60303000,None,26635000,-121373000,None,601185000
2018-12-31,USD,832777000,None,None,None,None,331302000,469088000,63230000,-34976000,None,-669891000,-265128000,None,None,None,None,148109000,148109000,None,None,None,None,-133983000,None,25215000,-102242000,None,515805000
2019-12-31,USD,984122000,None,None,None,None,350844000,384094000,-29734000,-28273000,None,-415837000,-338183000,None,None,None,None,163973000,163973000,None,None,None,None,-2602000,None,31843000,230102000,None,617662000
2020-12-31,USD,1070359000,None,None,None,None,392809000,362194000,13413000,9801000,None,-381514000,234662000,None,None,None,None,180216000,180216000,None,None,None,None,-26132000,None,32991000,923507000,None,584480000
2021-12-31,USD,1011900000,None,None,None,None,342900000,451300000,-42000000,8300000,None,-1874100000,-94300000,None,None,None,None,196400000,196400000,None,None,None,None,-19100000,None,34700000,-956500000,None,670400000
2022-12-31,USD,1148200000,None,None,None,None,587500000,612600000,-53300000,-49500000,None,-1053000000,-175200000,None,None,None,None,212600000,212600000,None,None,None,None,-49900000,None,41100000,-80000000,None,576500000
2023-12-31,USD,1536800000,None,None,None,None,617000000,872600000,None,-54600000,None,-163500000,-585600000,None,None,None,None,228400000,228400000,None,None,None,None,-200000000,None,63200000,None,None,914600000
2024-12-31,USD,1409600000,None,None,None,None,632200000,603500000,None,-27400000,None,-2814900000,1056900000,None,None,None,None,244400000,244400000,None,None,None,None,-68800000,None,53400000,None,None,913100000
2025-12-31,USD,1813000000,None,None,None,None,748500000,677700000,None,-15500000,None,-529200000,-1695200000,None,None,None,None,259800000,259800000,None,None,None,None,-438400000,None,63100000,None,None,1078100000
