fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2010-09-30,USD,-96671,None,None,None,None,4758,0,None,None,None,None,97443,None,None,None,None,None,None,None,None,None,None,97443,None,None,None,None,-111969
2010-12-31,USD,-761,None,None,None,None,4759,0,None,None,None,None,14,None,None,None,None,None,None,None,None,None,None,14,None,None,None,None,-72827
2011-03-31,USD,-96407,None,None,None,None,5469,0,None,None,None,None,89509,None,None,None,None,None,None,None,None,None,None,None,None,688833,None,None,-892187
2011-06-30,USD,-315638,None,None,None,None,5849,28405,None,None,None,-28405,2746829,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-706235
2011-09-30,USD,-596547,None,None,None,None,6647,51840,None,None,None,-51840,None,None,None,None,None,None,None,None,None,None,None,None,None,139449,None,None,-791159
2011-12-31,USD,-680086,None,None,None,None,9915,137478,None,None,None,-137478,2837000,None,None,None,None,None,None,None,None,None,None,None,None,47647,None,None,-586714
2012-03-31,USD,-621411,None,None,None,None,13399,54430,None,0,None,-54430,-12650,None,None,None,None,0,0,None,None,None,None,0,None,65648,None,None,-864706
2012-06-30,USD,-503431,None,None,None,None,16707,144858,None,0,None,-144858,11165065,None,None,None,None,0,0,None,None,None,None,0,None,93405,None,None,-1019724
2012-09-30,USD,-789546,None,None,None,None,29802,328374,None,0,None,-328374,11152000,None,None,None,None,0,0,None,None,None,None,0,None,75642,None,None,-1132220
2012-12-31,USD,-1273612,None,None,None,None,39092,340338,None,0,None,-340338,585,None,None,None,None,0,0,None,None,None,None,0,None,75305,None,None,-1172350
2013-03-31,USD,-1069000,None,None,None,None,52000,303000,None,0,None,-303000,0,None,None,None,None,0,0,None,None,None,None,0,None,76000,None,None,-1357000
2013-06-30,USD,-1317000,None,None,None,None,50000,174000,None,0,None,-174000,0,None,None,None,None,0,0,None,None,None,None,0,None,108000,None,None,-1405000
2013-09-30,USD,-919000,None,None,None,None,52000,295000,None,0,None,-295000,39000,None,None,None,None,0,0,None,None,None,None,0,None,107000,None,None,-1363000
2013-12-31,USD,-992000,None,None,None,None,55000,309000,None,0,None,-309000,39000,None,None,None,None,0,0,None,None,None,None,0,None,-145000,None,None,-1160000
2014-03-31,USD,-1636000,None,None,None,None,58000,345000,None,0,None,-345000,5796000,None,None,None,None,0,0,None,None,None,None,5796000,None,81000,3815000,None,-1646000
2014-06-30,USD,-1475000,None,None,None,None,61000,297000,None,0,None,-297000,5796000,None,None,None,None,0,0,None,None,None,None,0,None,192000,-1772000,None,-1627000
2014-09-30,USD,-1182000,None,None,None,None,62000,315000,None,0,None,-315000,43000,None,None,None,None,0,0,None,None,None,None,43000,None,140000,-1454000,None,-1721000
2014-12-31,USD,-1176000,None,None,None,None,62000,297000,None,0,None,-297000,41000,None,None,None,None,0,0,None,None,None,None,41000,None,-48000,-1432000,None,-2302000
2015-03-31,USD,-1738000,None,None,None,None,56000,352000,None,0,None,-352000,16435000,None,None,None,None,0,0,None,None,None,None,16532000,None,116000,14345000,None,-1583000
2015-06-30,USD,-1424000,None,None,None,None,56000,289000,None,0,None,-289000,129000,None,None,None,None,0,0,None,None,None,None,32000,None,239000,-1584000,None,-1796000
2015-09-30,USD,-1638000,None,None,None,None,47000,284000,None,0,None,-284000,-1000,None,None,None,None,0,0,None,None,None,None,-1000,None,221000,-1923000,None,-1961000
2015-12-31,USD,-1461000,None,None,None,None,41000,237000,None,0,None,-237000,16563000,None,None,None,None,0,0,None,None,None,None,0,None,221000,-1698000,None,-2558000
2016-03-31,USD,-2723000,None,None,None,None,42000,381000,None,0,None,-381000,47000,None,None,None,None,0,0,None,None,None,None,0,None,168000,-3104000,None,-2589000
2016-06-30,USD,-2178000,None,None,None,None,48000,330000,None,0,None,-330000,0,None,None,None,None,0,0,None,None,None,None,0,None,162000,-2508000,None,-2431000
2016-09-30,USD,-1516000,None,None,None,None,49000,299000,-144000,0,None,-299000,0,None,None,None,None,0,0,None,None,None,None,0,None,162000,-1815000,None,-3846000
2016-12-31,USD,-2255000,None,None,None,None,69000,44000,41000,-639000,None,-44000,194000,None,None,None,None,0,0,None,None,None,None,0,None,153000,-2299000,None,-2307000
2017-03-31,USD,-2267000,None,None,None,None,60000,133000,-216000,-6953000,None,-133000,8667000,None,None,None,None,0,0,None,None,None,None,8667000,None,143000,6267000,None,-2379000
2017-06-30,USD,-1963000,None,None,None,None,75000,103000,132000,0,None,-103000,8667000,None,None,None,None,0,0,None,None,None,None,0,None,76000,-2066000,None,-2236000
2017-09-30,USD,-1846000,None,None,None,None,74000,103000,61000,0,None,-103000,8667000,None,None,None,None,0,0,None,None,None,None,0,None,65000,-1949000,None,-2472000
2017-12-31,USD,-2182000,None,None,None,None,88000,82000,-58000,-433000,None,-82000,8667000,None,None,None,None,0,0,None,None,None,None,-1409000,None,85000,-2264000,None,-2593000
2018-03-31,USD,-1860000,None,None,None,None,79000,108000,-199000,-9691000,None,-108000,11923000,None,None,None,None,0,0,None,None,None,None,11923000,None,50000,9955000,None,-2278000
2018-06-30,USD,-2721000,None,None,None,None,88000,122000,344000,0,None,-122000,11588000,None,None,None,None,0,0,None,None,None,None,0,None,61000,-2843000,None,-2389000
2018-09-30,USD,-1742000,None,None,None,None,100000,127000,None,0,None,-127000,11588000,None,None,None,None,0,0,None,None,None,None,11588000,None,59000,9719000,None,-2292000
2018-12-31,USD,-2061000,None,None,None,None,4000,145000,None,-237000,None,-7068000,23511000,None,None,None,None,None,None,None,None,None,None,23511000,None,54000,-9129000,None,-2541000
2019-03-31,USD,-2022000,None,None,None,None,70000,156000,None,None,None,-156000,3000,None,None,None,None,None,None,None,None,None,None,None,None,233000,-2178000,None,-2329000
2019-06-30,USD,-1945000,None,None,None,None,60000,104000,None,None,None,4831000,0,None,None,None,None,None,None,None,None,None,None,None,None,210000,2886000,None,-2426000
2019-09-30,USD,-1490000,None,None,None,None,55000,79000,None,None,None,-90000,0,None,None,None,None,None,None,None,None,None,None,None,None,117000,-1580000,None,-2108000
2019-12-31,USD,-1445000,None,None,None,None,55000,79000,None,None,None,1920000,14000,None,None,None,None,None,None,None,None,None,None,None,None,125000,475000,None,-1619000
2020-03-31,USD,-1390000,None,None,None,None,58000,78000,None,None,None,-78000,2000,None,None,None,None,None,None,None,None,None,None,None,None,143000,-1468000,None,-1963000
2020-06-30,USD,-1647000,None,None,None,None,50000,38000,None,None,None,-38000,273000,None,None,None,None,None,None,None,None,None,None,22000,None,95000,-1412000,None,-1390000
2020-09-30,USD,-1106000,None,None,None,None,50000,39000,None,None,None,-39000,6120000,None,None,None,None,None,None,None,None,None,None,6120000,None,183000,4975000,None,-1677000
2020-12-31,USD,-1821000,None,None,None,None,52000,13000,None,None,None,-39000,37000,None,None,None,None,None,None,None,None,None,None,-89000,None,379000,-1823000,None,-1854000
2021-03-31,USD,-1513000,None,None,None,None,46000,88000,-124000,-120000,None,-88000,3502000,None,None,None,None,None,None,None,None,None,None,3393000,None,620000,1901000,None,-2021000
2021-06-30,USD,-2161000,None,None,None,None,46000,6000,None,None,None,-6000,2084000,None,None,None,None,None,None,None,None,None,None,1916000,None,71000,-83000,None,-2291000
2021-09-30,USD,-1868000,None,None,None,None,123000,41000,None,None,None,-41000,108000,None,None,None,None,None,None,None,None,None,None,None,None,-85000,None,None,-2353000
2021-12-31,USD,-1165000,None,None,None,None,233000,7000,None,107000,None,-78000,578000,None,None,None,None,None,None,None,None,None,None,None,None,80000,None,None,-1227000
2022-03-31,USD,-1503000,None,None,None,None,71000,38000,None,-57000,None,-15000,578000,None,None,None,None,None,None,None,None,None,None,None,None,80000,None,None,-1490000
2022-06-30,USD,-1844000,None,None,None,None,1000,40000,None,-45000,None,-26000,4220000,None,None,None,None,None,None,None,None,None,None,None,None,50000,None,None,-1638000
2022-09-30,USD,-917000,None,None,None,None,157000,41000,None,85000,None,-3941000,1741000,None,None,None,None,None,None,None,None,None,None,-3900000,None,177000,None,None,-1312000
