fiscalDateEnding,reportedEPS
1996-12-31,0.63
1997-12-31,0.3
1998-12-31,0.9029
1999-12-31,-0.28
2000-12-31,0.74
2001-12-31,-0.53
2002-12-31,-1.05
2003-12-31,-0.76
2004-12-31,2.43
2005-12-31,2.6
2006-12-31,6.06
2007-12-31,5.51
2008-12-31,4.56
2009-12-31,-2.15
2010-12-31,0.75
2011-12-31,0.22
2012-12-31,-0.58
2013-12-31,-0.77
2014-12-31,0.979
2015-12-31,-0.04
2016-12-31,-0.71
2017-12-31,0.37
2018-12-31,-0.13
2019-12-31,-1.35
2020-12-31,-1.17
2021-12-31,-0.7
2022-12-31,0.24
2023-12-31,0.31
2024-12-31,1.1
2025-12-31,2.12
