fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,2185234000,517639000,96365000,96365000,145410000,150913000,1667595000,1218777000,None,61594000,61594000,94844000,None,None,2011000,124951000,None,2055524000,646277000,64849000,None,None,212920000,1409247000,None,559331000,None,None,772251000,368508000,None,129710000,None,-136313000,325000,32503968
2007-12-31,USD,2578271000,747198000,60962000,60962000,175101000,144661000,1831073000,1260040000,None,47603000,47603000,94844000,None,None,280169000,86305000,None,2017067000,551530000,79482000,None,None,182815000,1465537000,None,250000000,None,None,432815000,289233000,None,561204000,None,-245462000,410000,37199000
2008-12-31,USD,2036099000,514134000,129400000,129400000,138111000,99921000,1521965000,1340037000,None,32527000,32527000,94844000,None,None,13686000,133016000,None,1076580000,426762000,102143000,None,None,182815000,649818000,None,275000000,None,None,457815000,141804000,None,959519000,None,-1143778000,491000,44759000
2009-12-31,USD,1861750000,489468000,198234000,198234000,131473000,56961000,1372282000,1298288000,None,32527000,32527000,None,None,None,13686000,102800000,None,794020000,212658000,77301000,None,None,51054000,581362000,None,247624000,None,None,290863000,84303000,None,1067730000,None,-1360315000,925000,75343000
2010-12-31,USD,1923056000,577078000,304296000,304296000,155908000,94909000,1345978000,1256970000,None,None,None,None,None,None,3673000,21965000,None,768540000,254860000,88004000,None,None,53298000,513680000,None,261621000,None,None,301828000,113558000,None,1154516000,None,-1300344000,928000,93302000
2011-12-31,USD,1811094000,488320000,183401000,183401000,171961000,114751000,1322774000,1218225000,None,0,0,0,None,None,0,18207000,None,772817000,193365000,86172000,None,None,7815000,579452000,None,249512000,None,None,257327000,86008000,238982000,1038277000,-45891000,-1289019000,932000,92257000
2012-12-31,USD,1776326000,487397000,183976000,183976000,159925000,106556000,1288929000,1188214000,None,0,0,0,None,None,258000,36940000,None,793683000,181704000,75370000,None,None,7815000,611979000,None,250582000,None,None,258397000,90373000,251145000,982643000,-49924000,-1324629000,933000,88534000
2013-12-31,USD,1810196000,471061000,84088000,84088000,239615000,99771000,1339135000,1247661000,None,0,0,0,None,None,1697000,47587000,None,807384000,247763000,108490000,None,None,16418000,559621000,None,246528000,None,None,254343000,116657000,206875000,1002812000,-49924000,-1364942000,935000,88612000
2014-12-31,USD,2014035000,599240000,163242000,163242000,283480000,107668000,1414795000,1291218000,None,0,0,0,None,None,801000,44850000,None,922888000,296324000,151443000,None,None,7815000,626564000,None,246888000,254703000,None,254703000,122764000,266072000,1091147000,-49924000,-1252448000,939000,89428000
2015-12-31,USD,1752468000,448057000,115393000,115393000,231872000,26892000,1304411000,1232256000,None,0,0,0,None,None,791000,73900000,None,734598000,167319000,90489000,None,None,7815000,567279000,None,247278000,255093000,None,255093000,55923000,43999000,1017870000,-86276000,-1297778000,942000,87375000
2016-12-31,USD,1540327000,440622000,132403000,132403000,233563000,29083000,1099705000,1026285000,None,0,0,0,None,None,1050000,45573000,None,783672000,179160000,94960000,None,None,7815000,604512000,None,247699000,7815000,None,255514000,70640000,247874000,756655000,-86276000,-1559252000,944000,87064000
2017-12-31,USD,1581641000,553674000,167211000,167211000,317469000,53500000,1027967000,971916000,None,0,0,0,None,None,848000,15500000,None,751998000,190517000,102100000,None,None,7800000,561481000,None,248153000,7815000,None,255968000,68400000,38929000,829643000,-86276000,-1510672000,947000,88020000
2018-12-31,USD,1537500000,506700000,38900000,38900000,343800000,105200000,1030800000,967300000,None,None,None,None,None,None,None,18800000,None,775300000,224300000,119400000,None,None,31100000,551000000,None,248600000,31100000,None,279700000,73400000,50900000,762200000,-86300000,-1576800000,1000000,87600000
2019-12-31,USD,1499700000,487300000,38900000,38900000,320600000,100200000,1012400000,949200000,None,None,None,None,None,None,None,27600000,None,824700000,233700000,97100000,None,None,11800000,591000000,22800000,249200000,7800000,None,303800000,124800000,20000000,675000000,-86300000,-1656400000,1000000,88800000
2020-12-31,USD,1399600000,456000000,81600000,81600000,291100000,61300000,943600000,880400000,None,None,None,None,None,None,None,22000000,None,853500000,240300000,106100000,None,None,27800000,613200000,24300000,243100000,7800000,None,340200000,106400000,65200000,546100000,-86300000,-1779800000,1000000,89500000
2021-12-31,USD,1569900000,618200000,29000000,29000000,425600000,88900000,951700000,892500000,None,None,None,None,None,None,None,74700000,None,1148900000,547400000,186500000,None,None,121400000,601500000,22900000,329800000,71400000,None,474100000,239500000,213000000,421000000,-86300000,-1946900000,1000000,90200000
2022-12-31,USD,1472000000,677800000,54300000,54300000,398800000,71700000,794200000,765300000,None,None,None,None,None,None,None,153000000,None,1072700000,410700000,167300000,None,None,146100000,662000000,20900000,381600000,111100000,None,548600000,97300000,36000000,399300000,None,-1961000000,1000000,91400000
2023-12-31,USD,1846500000,767100000,88800000,88800000,477000000,169400000,1079400000,None,None,None,None,None,None,None,None,31900000,None,1502400000,763000000,249500000,None,None,42800000,739400000,None,430900000,41500000,None,473700000,470700000,66300000,355600000,None,-2004100000,1000000,92400000
2024-12-31,USD,1939400000,802800000,32900000,32900000,539000000,195600000,1136600000,None,None,None,None,None,None,None,None,35300000,None,1276700000,463700000,187300000,None,None,61800000,813000000,None,457400000,61800000,None,519200000,214600000,92500000,694400000,None,-1667200000,1000000,98400000
2025-12-31,USD,2280200000,1031300000,135600000,135600000,519600000,350200000,1248899999,None,None,None,None,None,None,None,None,25900000,None,1339600000,523600000,187200000,None,None,68800000,815999999,None,479500000,68800000,None,548300000,267600000,104900000,825600000,None,-1605500000,1100000,95300000
