fiscalDateEnding,reportedEPS
1996-12-31,0.98
1997-12-31,1.12
1998-12-31,1.36
1999-12-31,1.6
2000-12-31,1.88
2001-12-31,2.36
2002-12-31,2.76
2003-12-31,3.04
2004-12-31,2.68
2005-12-31,2.79
2006-12-31,2.14
2007-12-31,2.02
2008-12-31,-3.78
2009-12-31,0.71
2010-12-31,0.62
2011-12-31,1.19
2012-12-31,1.59
2013-12-31,1.95
2014-12-31,1.67
2015-12-31,1.78
2016-12-31,1.7
2017-12-31,1.79
2018-12-31,2.49
2019-12-31,2.77
2020-12-31,2.11
2021-12-31,3.66
2022-12-31,3.35
2023-12-31,3.48
2024-12-31,3.14
2025-12-31,3.54
2026-03-31,0.15
