date,dividend
1990-05-25,0.003333
1990-08-09,0.003333
1990-11-14,0.003333
1991-02-11,0.003333
1991-05-09,0.003333
1991-08-09,0.003333
1991-11-08,0.003333
1992-02-14,0.003333
1992-05-11,0.003333
1992-08-11,0.003333
1992-11-09,0.003333
1993-02-12,0.003333
1993-05-10,0.003333
1993-08-10,0.003333
1993-11-08,0.003333
1994-02-08,0.003333
1994-05-10,0.003333
1994-08-11,0.003333
1994-11-09,0.003333
1995-02-08,0.003333
1995-05-12,0.003333
1995-08-15,0.003333
1995-11-14,0.003333
1996-02-13,0.003333
1996-05-15,0.003333
1996-08-14,0.003333
1996-11-13,0.003333
1997-02-12,0.003333
1997-05-14,0.003333
1997-08-13,0.003333
1997-11-12,0.003333
1998-02-11,0.003333
1998-05-20,0.003333
1998-08-12,0.003333
1998-11-10,0.003333
1999-02-10,0.003333
1999-05-19,0.003333
1999-08-11,0.003333
1999-11-09,0.003333
2000-02-09,0.003333
2000-05-17,0.003333
2000-08-09,0.003333
2000-11-08,0.003333
2001-02-07,0.003333
2001-05-16,0.003333
2001-08-08,0.003333
2001-11-07,0.00025
2002-02-06,0.003333
2002-05-15,0.003333
2002-08-08,0.003333
2002-11-06,0.003333
2003-02-05,0.003333
2003-05-07,0.003333
2003-08-06,0.003333
2003-11-05,0.003333
2004-02-04,0.003333
2004-05-05,0.003333
2004-08-04,0.003333
2004-11-03,0.003333
2005-02-03,0.003333
2005-05-10,0.005
2005-08-09,0.005
2005-11-08,0.005
2006-02-08,0.005
2006-05-15,0.005
2006-08-07,0.005
2006-11-09,0.005
2007-02-07,0.005
2007-05-14,0.0075
2007-08-08,0.0075
2007-11-07,0.0075
2008-02-05,0.0075
2008-05-09,0.0075
2008-08-06,0.0075
2008-11-07,0.0075
2009-02-03,0.0075
2009-05-08,0.0075
2009-08-04,0.0075
2009-11-06,0.0075
2010-02-01,0.0075
2010-05-07,0.0075
2010-08-03,0.0075
2010-11-08,0.0075
2011-01-26,0.0075
2011-05-13,0.0075
2011-08-10,0.0075
2011-11-09,0.0075
2012-01-12,0.01
2012-05-11,0.01
2012-07-31,0.01
2012-11-06,0.01
2013-01-28,0.01
2013-05-14,0.01
2013-08-02,0.02
2013-11-05,0.02
2014-01-29,0.02
2014-05-13,0.02
2014-08-01,0.02
2014-11-04,0.02
2015-01-28,0.02
2015-05-05,0.02
2015-08-03,0.02
2015-11-02,0.02
2016-01-27,0.02
2016-05-12,0.02
2016-08-08,0.02
2016-11-08,0.02
2017-01-24,0.02
2017-05-15,0.05
2017-08-08,0.05
2017-11-07,0.05
2018-01-23,0.06
2018-05-15,0.06
2018-08-08,0.06
2018-11-06,0.07
2019-01-23,0.07
2019-05-14,0.09
2019-08-07,0.09
2019-11-05,0.1
2020-01-23,0.1
2020-05-13,0.1
2020-08-12,0.1
2020-11-10,0.1
2021-01-20,0.1
2021-05-12,0.11
2021-08-11,0.11
2021-10-13,0.5
2021-11-12,0.3
2022-03-04,0.56
2022-05-12,0.6
2022-08-12,0.65
2022-11-15,0.68
2023-03-15,0.57
2023-05-25,0.2
2023-08-16,0.2
2023-11-15,0.2
2024-03-13,0.21
2024-05-15,0.21
2024-08-15,0.21
2024-11-14,0.21
2025-03-13,0.22
2025-05-15,0.22
2025-08-14,0.22
2025-11-13,0.22
2026-03-11,0.22
