fiscalDateEnding,reportedEPS
2002-01-31,1.1682
2004-01-31,0.7219
2005-01-31,0.9922
2006-01-31,1.5804
2007-01-31,1.3068
2008-01-31,1.3896
2009-01-31,2.6425
2010-01-31,0.9479
2011-01-31,2.47
2012-01-31,2.53
2013-01-31,2.34
2014-01-31,1.4476
2015-01-31,1.949
2016-01-31,0.5479
2017-01-31,1.1063
2018-01-31,2.64
2019-01-31,3.8814
2020-01-31,2.187
2021-01-31,4.24
2022-01-31,4.4
2023-01-31,0.4287
2024-01-31,1.4468
2025-01-31,7.1092
2026-01-31,1.0546
