fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,5040000,None,None,None,None,2323000,6872000,None,860000,None,-7084000,1457000,None,None,None,None,None,None,None,None,None,None,None,None,45000,None,None,2297000
2006-06-30,USD,9014000,None,None,None,None,2494000,11608000,None,-205000,None,-13208000,4073000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4343000
2006-09-30,USD,6569000,None,None,None,None,2523000,9671000,None,-814000,None,-9715000,3016000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3906000
2006-12-31,USD,5253000,None,None,None,None,2827000,7401000,None,-712000,None,-7384000,1942000,None,None,None,None,None,None,None,None,None,None,None,None,395000,None,None,2155000
2007-03-31,USD,1695000,None,None,None,None,2936000,8249000,None,-147000,None,-8249000,6553000,None,None,None,None,None,None,None,None,None,None,None,None,106000,None,None,2059000
2007-06-30,USD,6709000,None,None,None,None,3215000,3463000,None,-769000,None,-3463000,-2974000,None,None,None,None,None,None,None,None,None,None,None,None,12000,None,None,3167000
2007-09-30,USD,8424000,None,None,None,None,3242000,2770000,None,-424000,None,-2751000,-5594000,None,None,None,None,None,None,None,None,None,None,None,None,8000,None,None,3182000
2007-12-31,USD,7645000,None,None,None,None,3510000,3745000,None,29000,None,-3708000,-3493000,None,None,None,None,2874000,2874000,None,None,None,None,-30000,None,595000,None,None,2038000
2008-03-31,USD,3192000,None,None,None,None,3255000,2682000,None,-749000,None,-2681000,-684000,None,None,None,None,None,None,None,None,None,None,-15000,None,122000,None,None,2843000
2008-06-30,USD,8142000,None,None,None,None,3277000,4375000,None,-826000,None,-4368000,-3747000,None,None,None,None,None,None,None,None,None,None,-39000,None,2000,None,None,6057000
2008-09-30,USD,8339000,None,None,None,None,3483000,6179000,None,-355000,None,-6179000,-2865000,None,None,None,None,None,None,None,None,None,None,None,None,1000,None,None,4475000
2008-12-31,USD,6083000,None,None,None,None,3460000,2524000,None,-468000,None,-5050000,-425000,None,None,None,None,2654000,2654000,None,None,None,None,-23000,None,627000,None,None,1058000
2009-03-31,USD,6213000,None,None,None,None,3483000,1747000,None,48000,None,-1650000,-2961000,None,None,None,None,None,None,None,None,None,None,-23000,None,103000,None,None,2736000
2009-06-30,USD,5503000,None,None,None,None,None,2020000,None,1269000,None,-1993000,-4135000,None,None,None,None,None,None,None,None,None,None,-43000,None,142000,None,None,3406000
2009-09-30,USD,12419000,None,None,None,None,None,1383000,None,873000,None,-1373000,-1154000,None,None,None,None,None,None,None,None,None,None,None,None,47000,None,None,4495000
