fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2023-12-31,None,504453,2445840,1941387,1941387,-2088207,None,None,2592660,None,None,None,634177,None,None,None,450021,-5149677,7000,None,None,None,-4515498,-4065477,-5156677
2024-03-31,None,149537,1706159,1556622,1556622,-2226870,1352246,None,2376407,None,None,None,601006,None,None,None,464849,452839,None,None,None,None,1053849,1518698,452839
2024-06-30,USD,747797,1842315,1094518,1094518,-2297693,1841000,None,3045490,None,-634650,None,634650,None,None,None,447883,8415651,9150,None,8406501,None,9050301,9498184,8406501
2024-09-30,USD,629743,1761434,1131691,1131691,-2080090,1438770,None,2709833,None,-661643,None,661643,None,None,None,436685,-3432931,None,None,-3432931,None,-2771288,-2334603,-3432931
2024-12-31,USD,339771,3092581,2752810,2752810,-8314157,7529984,None,8653928,None,-638402,None,638402,None,None,None,443392,-4715951,None,None,-4715951,None,-4077549,-3634157,-4715951
2025-03-31,USD,271885,1091983,820098,820098,-2451177,1978000,None,2723062,None,-523214,None,523214,None,None,None,392185,-3033047,None,None,-3033047,None,-2509833,-2117648,-3033047
2025-06-30,USD,227088,1321822,1094734,1094734,-6648961,5097000,None,6876049,None,-595309,None,595309,None,None,None,378998,-7291956,3122,None,-7295078,None,-6696647,-6317649,-7295078
2025-09-30,USD,1609003,2989000,1379998,1379998,-1148832,2781000,None,2757835,None,-497975,None,497975,None,None,None,365510,245690687,49426794,None,196263893,None,246188661,246554171,196263893
2025-12-31,USD,3229114,4716581,1487467,1487467,-2077886,5108000,None,6794467,None,-25736,None,25736,None,None,None,None,-373089490,None,None,-323651084,None,None,None,-323651084
2026-03-31,None,3030114,4716582,1686467,1686467,-2102768,4761000,None,5132882,None,None,None,25736,None,None,None,350199,-373089489,-49438406,None,None,None,-2102768,-1752569,-323651083
