fiscalDateEnding,reportedEPS
1996-11-30,0.96
1997-11-30,1.12
1998-11-30,1.42
1999-11-30,1.66
2000-11-30,1.64
2001-11-30,1.58
2002-11-30,1.68
2003-11-30,1.56
2004-11-30,2.29
2005-11-30,2.69
2006-11-30,2.81
2007-11-30,2.94
2008-11-30,2.89
2009-11-30,2.21
2010-11-30,2.5
2011-11-30,2.42
2012-11-30,1.88
2013-11-30,1.59
2014-11-30,1.9307
2015-11-30,2.7
2016-11-30,3.47
2017-11-30,3.82
2018-11-30,4.26
2019-11-30,4.4
2020-11-30,-7.33
2021-11-30,-7.06
2022-11-30,-4.73
2023-11-30,-0.07
2024-11-30,1.38
2025-11-30,2.03
2026-02-28,0.2
