fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,31841000000,2317000000,64000000,64000000,518000000,1498000000,29524000000,13998000000,None,1498000000,1498000000,None,None,None,None,237000000,None,22653000000,5453000000,727000000,None,None,2774000000,10881000000,None,8155000000,None,None,10929000000,1952000000,None,9188000000,None,2159000000,33000000,330000000
2006-03-31,USD,31797000000,2099000000,28000000,28000000,610000000,1226000000,29698000000,14285000000,None,-494636000000,-494636000000,500576000000,None,None,None,235000000,None,22477000000,5450000000,612000000,None,None,3046000000,10763000000,None,8004000000,None,None,11050000000,1792000000,None,9320000000,None,2232000000,33000000,330000000
2006-06-30,USD,32578000000,2812000000,583000000,583000000,629000000,1346000000,29766000000,14420000000,None,-494636000000,-494636000000,500576000000,None,None,None,254000000,None,23090000000,5389000000,682000000,None,None,3105000000,11521000000,None,8729000000,None,None,11834000000,1602000000,None,9488000000,None,2385000000,33000000,330000000
2006-09-30,USD,32162000000,2214000000,41000000,41000000,585000000,1420000000,29948000000,14510000000,None,-494641000000,-494641000000,500576000000,None,None,None,168000000,None,22954000000,5264000000,611000000,None,None,2880000000,11538000000,None,8760000000,None,None,11640000000,1773000000,None,9208000000,None,2695000000,32000000,325000000
2006-12-31,USD,31196000000,2083000000,90000000,90000000,577000000,1267000000,29113000000,14667000000,None,5898000000,5898000000,1267000000,None,None,None,149000000,None,22161000000,5255000000,726000000,None,None,2975000000,11275000000,None,8535000000,None,None,11510000000,1554000000,None,9035000000,None,2806000000,32000000,321000000
2007-03-31,USD,31790000000,2347000000,89000000,89000000,591000000,1434000000,29443000000,14786000000,None,-494678000000,-494678000000,500576000000,None,None,None,233000000,None,23491000000,6398000000,625000000,None,None,4340000000,11372000000,None,8546000000,None,None,12886000000,1433000000,None,8299000000,None,2941000000,30000000,316000000
2007-06-30,USD,32033000000,2536000000,37000000,37000000,583000000,1594000000,29497000000,15010000000,None,-494678000000,-494678000000,500576000000,None,None,None,322000000,None,23393000000,6282000000,801000000,None,None,4416000000,11591000000,None,8742000000,None,None,13158000000,1065000000,None,8640000000,None,3279000000,30000000,308000000
2007-09-30,USD,31653000000,2406000000,30000000,30000000,543000000,1432000000,29247000000,15038000000,None,-494967000000,-494967000000,500576000000,None,None,None,401000000,None,22885000000,5378000000,760000000,None,None,2838000000,10934000000,None,8617000000,None,None,11455000000,1780000000,None,8768000000,None,3387000000,30000000,307000000
2007-12-31,USD,32068000000,2230000000,129000000,129000000,521000000,1256000000,29838000000,15383000000,None,5607000000,5607000000,1256000000,None,None,None,324000000,None,23091000000,5148000000,777000000,None,None,2917000000,11540000000,None,8869000000,None,None,11786000000,1454000000,None,8977000000,None,3487000000,31000000,307000000
2008-03-31,USD,32415000000,2370000000,70000000,70000000,570000000,1264000000,30045000000,15905000000,None,-494970000000,-494970000000,500576000000,None,None,None,466000000,None,23424000000,6169000000,754000000,None,None,3832000000,11049000000,None,8332000000,None,None,12164000000,1583000000,None,8991000000,None,3596000000,31000000,307000000
2008-06-30,USD,33545000000,2835000000,70000000,70000000,583000000,1553000000,30710000000,16703000000,None,-494970000000,-494970000000,500576000000,None,None,None,629000000,None,24324000000,7137000000,930000000,None,None,5116000000,11327000000,None,8603000000,None,None,13719000000,1091000000,None,9221000000,None,3858000000,31000000,307000000
2008-09-30,USD,33562000000,2804000000,181000000,181000000,587000000,1383000000,30758000000,17157000000,None,-494993000000,-494993000000,500576000000,None,None,None,653000000,None,24261000000,7047000000,744000000,None,None,4901000000,11467000000,None,8674000000,None,None,13575000000,1402000000,None,9301000000,None,3994000000,31000000,307000000
2008-12-31,USD,33521000000,3053000000,545000000,545000000,605000000,1304000000,30468000000,17723000000,None,5575000000,5575000000,1304000000,None,None,None,599000000,None,25238000000,7098000000,794000000,None,None,4873000000,11263000000,None,9100000000,None,None,13973000000,1431000000,None,8283000000,None,4159000000,31000000,307000000
2009-03-31,USD,33557000000,3004000000,399000000,399000000,657000000,1266000000,30553000000,18207000000,-10947000000,5575000000,5575000000,5575000000,None,3239000000,0,682000000,None,25273000000,6695000000,704000000,None,None,4541000000,18578000000,None,9697000000,None,None,14238000000,1169000000,3837000000,8250000000,0,4110000000,31000000,306000000
2009-06-30,USD,34306000000,3650000000,900000000,900000000,644000000,1440000000,30656000000,18509000000,None,5575000000,5575000000,5575000000,None,None,0,666000000,None,25305000000,6228000000,806000000,None,None,4381000000,19077000000,None,10399000000,None,None,14780000000,782000000,None,9001000000,0,4525000000,31000000,305000000
2009-09-30,USD,34674000000,3770000000,838000000,838000000,621000000,1260000000,30904000000,18749000000,None,5575000000,5575000000,5575000000,None,None,0,1051000000,None,26181000000,5736000000,692000000,None,None,3673000000,20445000000,None,11647000000,None,None,15320000000,1114000000,None,8493000000,0,4424000000,31000000,306000000
2009-12-31,USD,34304000000,3320000000,874000000,874000000,647000000,1397000000,30984000000,19164000000,None,5575000000,5575000000,5575000000,None,None,0,402000000,None,25747000000,5288000000,829000000,None,None,2915000000,20459000000,None,11908000000,None,None,14923000000,1130000000,None,8559000000,0,4495000000,31000000,306000000
2010-03-31,USD,34078000000,2854000000,310000000,310000000,699000000,1395000000,31224000000,19357000000,None,5689000000,5689000000,5575000000,None,None,0,450000000,None,25543000000,4886000000,772000000,None,None,2669000000,20657000000,None,11847000000,None,None,14516000000,1179000000,None,8546000000,0,4482000000,31000000,306000000
2010-06-30,USD,34466000000,3114000000,281000000,281000000,675000000,1555000000,31352000000,19550000000,None,5693000000,5693000000,5575000000,None,None,0,603000000,None,25647000000,5045000000,848000000,None,None,3034000000,20602000000,None,11861000000,None,None,14895000000,907000000,None,8839000000,0,4747000000,31000000,305000000
2010-09-30,USD,34707000000,3391000000,632000000,632000000,652000000,1564000000,31316000000,19538000000,None,116000000,116000000,5575000000,None,None,0,543000000,None,25990000000,4972000000,813000000,None,None,1000000000,21018000000,None,12104000000,None,None,13104000000,105000000,None,8717000000,0,4591000000,31000000,305000000
2010-12-31,USD,34805000000,3698000000,1019000000,1019000000,638000000,1568000000,31107000000,19788000000,None,5575000000,5575000000,5575000000,None,None,0,473000000,None,26292000000,4698000000,872000000,None,None,2186000000,21594000000,None,12579000000,None,None,14765000000,1314000000,None,8545000000,0,4609000000,31000000,305000000
2011-03-31,USD,47866000000,4646000000,1101000000,1101000000,852000000,1865000000,43220000000,29635000000,None,1075000000,1075000000,6527000000,None,None,0,828000000,None,35177000000,5162000000,1080000000,None,None,1871000000,30015000000,None,17535000000,None,None,19406000000,1799000000,None,12689000000,0,4426000000,42000000,343000000
2011-06-30,USD,47596000000,4118000000,476000000,476000000,866000000,1834000000,43478000000,29942000000,None,973000000,973000000,6456000000,None,None,0,942000000,None,34646000000,5544000000,1813000000,None,None,2714000000,29102000000,None,16491000000,None,None,19205000000,618000000,None,12998000000,0,4607000000,42000000,420000000
2011-09-30,USD,46661000000,3591000000,291000000,291000000,822000000,1880000000,43070000000,29267000000,None,910000000,910000000,6448000000,None,None,0,598000000,None,33646000000,4863000000,1009000000,None,None,1840000000,28783000000,None,15823000000,None,None,17663000000,1532000000,None,13046000000,0,4658000000,42000000,420000000
2011-12-31,USD,47326000000,3355000000,202000000,202000000,811000000,1794000000,43971000000,30337000000,None,6441000000,6441000000,6441000000,None,None,0,548000000,None,34027000000,4855000000,1174000000,None,None,1621000000,29172000000,None,15716000000,None,None,17337000000,1502000000,None,13280000000,0,3047000000,42000000,422000000
2012-03-31,USD,47691000000,3477000000,74000000,74000000,927000000,1735000000,44214000000,30566000000,None,6444000000,6444000000,6444000000,None,None,0,741000000,None,34352000000,5773000000,918000000,None,None,2847000000,28579000000,None,15527000000,None,None,18374000000,1566000000,None,13323000000,0,3122000000,42000000,420000000
2012-06-30,USD,48048000000,3608000000,94000000,94000000,921000000,1898000000,44440000000,30768000000,None,6444000000,6444000000,6444000000,None,None,0,695000000,None,34536000000,6082000000,1052000000,None,None,3467000000,28454000000,None,15159000000,None,None,18626000000,1127000000,None,13497000000,0,3310000000,42000000,419000000
2012-09-30,USD,48738000000,3709000000,150000000,150000000,875000000,1831000000,45029000000,31441000000,-12434000000,6444000000,6444000000,6444000000,None,3451000000,0,853000000,None,35289000000,5920000000,925000000,None,None,3077000000,29369000000,None,550000000,None,None,18704000000,1410000000,5749000000,13433000000,0,3266000000,42000000,419000000
2012-12-31,USD,50406000000,3768000000,172000000,172000000,861000000,1929000000,46638000000,32903000000,None,7149000000,7149000000,6447000000,None,None,0,806000000,None,37313000000,7605000000,1599000000,None,None,3968000000,29708000000,None,15179000000,None,None,19147000000,1495000000,None,13084000000,0,2888000000,42000000,419000000
2013-03-31,USD,50424000000,3499000000,67000000,67000000,835000000,1858000000,46925000000,33286000000,-12823000000,6447000000,6447000000,6447000000,None,3215000000,0,739000000,None,37424000000,7132000000,982000000,None,None,4446000000,30292000000,None,465000000,None,None,20260000000,1312000000,6588000000,12996000000,0,2854000000,42000000,419000000
2013-06-30,USD,50157000000,3560000000,71000000,71000000,806000000,1923000000,46597000000,33091000000,-13027000000,6447000000,6447000000,6447000000,None,3100000000,0,760000000,None,37354000000,7533000000,950000000,None,None,5206000000,29821000000,None,484000000,None,None,20655000000,1039000000,6586000000,12799000000,0,2690000000,42000000,418000000
