Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
BETA,Common Stock,"Beta Technologies, Inc.","BETA Technologies, Inc. designs, develops, and manufactures electric aircraft platform and propulsion systems for the aviation industry in the United States. The company is headquartered in South Burlington, Vermont.",None,NYSE,USD,USA,INDUSTRIALS,AEROSPACE & DEFENSE,"1150 AIRPORT DRIVE, SOUTH BURLINGTON, VT, UNITED STATES, 05403",https://beta.team,December,2025-12-31,3872645000,-350641984,None,None,7.93,None,None,-12.85,0.475,0,-12.1,-0.168,-0.662,35616000,25715000,-12.85,0,1.509,34.75,2,6,0,0,0,-,-,108.73,2.054,62.56,-,None,39.5,13.43,16.88,22.79,221314000,113189000,41.107,34.904,None,None
