fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,89944000,None,None,None,None,22662000,20745000,None,-442000,None,-21749000,-26886000,None,None,None,None,11980000,11980000,None,None,None,None,-47727000,None,28485000,None,None,64609000
2006-03-31,USD,101251000,None,None,None,None,15107000,30168000,None,19005000,None,-31127000,-56974000,None,None,None,None,13740000,13740000,None,None,None,None,-90613000,None,9659000,None,None,65503000
2006-06-30,USD,106184000,None,None,None,None,15068000,19202000,None,None,None,-19238000,-38627000,None,None,None,None,13804000,13804000,None,None,None,None,-74254000,None,None,None,None,68655000
2006-09-30,USD,89359000,None,None,None,None,15400000,20623000,None,None,None,-21847000,-163747000,None,None,None,None,13378000,13378000,None,None,None,None,-156433000,None,None,None,None,73647000
2006-12-31,USD,79424000,None,None,None,None,15510000,22411000,None,24791000,None,-23810000,-39918000,None,None,None,None,13481000,13481000,None,None,None,None,-78517000,None,40835000,None,None,75373000
2007-03-31,USD,113689000,None,None,None,None,16193000,24099000,None,13454000,None,-26838000,-86294000,None,None,None,None,16883000,16883000,None,None,None,None,-91547000,None,12310000,None,None,70707000
2007-06-30,USD,120425000,None,None,None,None,18149000,41761000,None,None,None,-45985000,-142812000,None,None,None,None,16371000,16371000,None,None,None,None,-160510000,None,None,None,None,72726000
2007-09-30,USD,76392000,None,None,None,None,18583000,17209000,None,None,None,-20729000,-124929000,None,None,None,None,16209000,16209000,None,None,None,None,-115896000,None,None,None,None,73963000
2007-12-31,USD,100718000,None,None,None,None,18516000,20232000,None,19924000,None,-22698000,-97705000,None,None,None,None,16057000,16057000,None,None,None,None,-84991000,None,53830000,None,None,78816000
2008-03-31,USD,118500000,None,None,None,None,18251000,16699000,None,12761000,None,-18676000,-54080000,None,None,None,None,17542000,17542000,None,None,None,None,-58353000,None,15647000,None,None,70784000
2008-06-30,USD,119282000,None,None,None,None,18912000,22410000,None,None,None,-26300000,-94207000,None,None,None,None,17341000,17341000,None,None,None,None,-76932000,None,17758000,None,None,74568000
2008-09-30,USD,95585000,None,None,None,None,18599000,16650000,None,None,None,-17846000,-45747000,None,None,None,None,17123000,17123000,None,None,None,None,-33540000,None,17800000,None,None,65821000
2008-12-31,USD,113758000,None,None,None,None,17448000,17926000,None,-26184000,None,-31979000,-90883000,None,None,None,None,16602000,16602000,None,None,None,None,-76672000,None,63571000,None,None,39008000
2009-03-31,USD,48068000,None,None,None,None,16881000,13903000,None,-2319000,None,-13255000,-25703000,None,None,None,None,18099000,18099000,None,None,None,None,-8041000,None,14736000,None,None,8788000
2009-06-30,USD,77437000,None,None,None,None,16805000,10245000,None,None,None,-12147000,-48622000,None,None,None,None,18188000,18188000,None,None,None,None,-49630000,None,15950000,None,None,5416000
2009-09-30,USD,66843000,None,None,None,None,15739000,6852000,None,None,None,-8962000,-42244000,None,None,None,None,18107000,18107000,None,None,None,None,-28934000,None,15227000,None,None,9531000
2009-12-31,USD,47805000,None,None,None,None,15841000,10248000,None,61552000,None,-11603000,-75801000,None,None,None,None,17755000,17755000,None,None,None,None,-63213000,None,15235000,None,None,13528000
2010-03-31,USD,14519000,None,None,None,None,15192000,8276000,None,8377000,None,-7637000,-19906000,None,None,None,None,19592000,19592000,None,None,None,None,-3904000,None,14161000,None,None,8475000
2010-06-30,USD,36465000,None,None,None,None,14033000,6136000,None,0,None,-6166000,-84450000,None,None,None,None,19042000,19042000,None,None,None,None,-67857000,None,14963000,None,None,12181000
2010-09-30,USD,50489000,None,None,None,None,13507000,7637000,None,0,None,-8858000,-29534000,None,None,None,None,18978000,18978000,None,None,None,None,-11427000,None,14089000,None,None,20623000
2010-12-31,USD,74410000,None,None,None,None,13226000,13624000,None,-42814000,None,-16436000,-54105000,None,None,None,None,18979000,18979000,None,None,None,None,-72272000,None,13906000,None,None,24790000
2011-03-31,USD,18952000,None,None,None,None,12795000,14563000,-38716000,20360000,None,-15578000,-41009000,None,None,None,None,20294000,20294000,None,None,None,None,-30967000,None,12113000,-33307000,4328000,26705000
2011-06-30,USD,68930000,None,None,None,None,12987000,13812000,-26801000,0,None,-15582000,-76266000,None,None,None,None,20013000,20013000,None,None,None,None,-60578000,None,13334000,-20759000,2159000,36425000
2011-09-30,USD,71786000,None,None,None,None,12845000,13333000,-33973000,0,None,-15360000,-66866000,None,None,None,None,19717000,19717000,None,None,None,None,-48846000,None,12746000,-18345000,-7905000,44168000
2011-12-31,USD,96648000,None,None,None,None,12788000,14827000,18176000,-80613000,None,-16882000,-41836000,None,None,None,None,20279000,20279000,None,None,None,None,-27712000,None,12713000,36610000,-1320000,42624000
2012-03-31,USD,23214000,None,None,None,None,12281000,10372000,-28518000,26070000,None,-11850000,-48923000,None,None,None,None,21016000,21016000,None,None,None,None,-56394000,None,8886000,-34883000,2676000,48334000
2012-06-30,USD,92072000,None,None,None,None,12086000,15323000,-15799000,0,None,-17441000,-56100000,None,None,None,None,20858000,20858000,None,None,None,None,-44986000,None,11319000,14125000,-4406000,45329000
2012-09-30,USD,75968000,None,None,None,None,12143000,11646000,-24261000,0,None,-13802000,-34265000,None,None,None,None,20817000,20817000,None,None,None,None,-16088000,None,10686000,30850000,2949000,57660000
2012-12-31,USD,97923000,None,None,None,None,12214000,12715000,47224000,-609083000,None,-29933000,-70328000,None,None,None,None,21438000,21438000,None,None,None,None,-59326000,None,10573000,-1793000,545000,58619000
2013-03-31,USD,27885000,None,None,None,None,12180000,8082000,-42598000,-555610000,None,-37751000,-49407000,None,None,None,None,22021000,22021000,None,None,None,None,-45673000,None,8208000,-62284000,-3011000,55863000
2013-06-30,USD,102050000,None,None,None,None,12013000,11022000,-12153000,-594580000,None,-14429000,-61572000,None,None,None,None,21865000,21865000,None,None,None,None,-40708000,None,9768000,21620000,-4429000,63089000
2013-09-30,USD,81122000,None,None,None,None,12102000,13013000,-6288000,-612599000,None,-18416000,-34386000,None,None,None,None,21726000,21726000,None,None,None,None,-20401000,None,10583000,32776000,4456000,66358000
2013-12-31,USD,12477000,None,None,None,None,12477000,21033000,13340000,-657075000,None,-21033000,-74905000,None,None,None,None,23575000,23575000,None,None,None,None,-61193000,None,10308000,-3983000,-57000,66885000
2014-03-31,USD,59225000,None,None,None,None,12533000,12443000,-38909000,-625724000,None,-17726000,-50067000,None,None,None,None,24394000,24394000,None,None,None,None,-35025000,None,8774000,-8027000,541000,61551000
