fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2003-03-31,2003-03-31,-0.071,None,0,None,pre-market
2003-06-30,2003-08-06,-0.0187,None,0,None,pre-market
2003-09-30,2003-11-04,0.009,None,0,None,pre-market
2003-12-31,2004-03-25,0.011,None,0,None,pre-market
2004-03-31,2004-05-17,-0.0422,None,0,None,pre-market
2004-06-30,2004-08-13,-0.0282,None,0,None,pre-market
2004-09-30,2004-11-03,0.0285,None,0,None,pre-market
2005-03-31,2005-05-16,-0.0632,None,0,None,pre-market
2005-06-30,2005-08-11,0.0222,None,0,None,pre-market
2005-09-30,2005-11-03,0.0318,None,0,None,pre-market
2005-12-31,2006-03-28,-0.04,None,0,None,pre-market
2006-03-31,2006-05-09,-0.07,0.01,-0.08,-800,pre-market
2006-06-30,2006-08-10,0.12,0.14,-0.02,-14.2857,pre-market
2006-09-30,2006-11-08,0.08,0.11,-0.03,-27.2727,pre-market
2006-12-31,2007-03-22,0.09,0.2,-0.11,-55,pre-market
2007-03-31,2007-05-09,0.08,0.12,-0.04,-33.3333,pre-market
2007-06-30,2007-08-08,0.14,0.09,0.05,55.5556,pre-market
2007-09-30,2007-11-12,0.14,0.12,0.02,16.6667,pre-market
2007-12-31,2008-03-10,0.12,0.15,-0.03,-20,pre-market
2008-03-31,2008-05-08,-0.04,0.11,-0.15,-136.3636,pre-market
2008-06-30,2008-08-07,0.07,0.14,-0.07,-50,pre-market
2008-09-30,2008-11-06,0.08,0.1,-0.02,-20,pre-market
2008-12-31,2009-03-12,0.19,0.07,0.12,171.4286,pre-market
2009-03-31,2009-05-07,0.03,0,0.03,None,pre-market
2009-06-30,2009-08-06,-0.04,0.03,-0.07,-233.3333,pre-market
2009-09-30,2009-11-09,-0.05,0.01,-0.06,-600,pre-market
2009-12-31,2010-03-11,0.02,0.04,-0.02,-50,pre-market
2010-03-31,2010-05-11,0.01,-0.02,0.03,150,pre-market
2010-06-30,2010-08-11,0.04,0.02,0.02,100,pre-market
2010-09-30,2010-11-11,0.05,0.05,0,0,pre-market
2010-12-31,2011-03-10,0.0434,None,0,None,pre-market
