fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,4944000,None,None,None,None,None,908000,None,None,None,-4408000,591000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2615000
2006-03-31,USD,-582000,None,None,None,None,None,730000,None,None,None,-8730000,3831000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1350000
2006-06-30,USD,-126000,None,None,None,None,None,603000,None,None,None,-2803000,1837000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1958000
2006-09-30,USD,4134000,None,None,None,None,None,366000,None,None,None,5834000,1855000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2060000
2006-12-31,USD,4733000,None,None,None,None,None,1699000,None,155000,None,1682000,2247000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1458000
2007-03-31,USD,-1342000,None,None,None,None,None,697000,None,None,None,7303000,1233000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,792000
2007-06-30,USD,280000,None,None,None,None,None,1331000,None,None,None,-1331000,2041000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,282000
2007-09-30,USD,-65000,None,None,None,None,None,589000,None,None,None,-589000,1507000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,927000
2007-12-31,USD,5226000,None,None,None,None,None,7098000,None,17000,None,-9096000,814000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5242000
2008-03-31,USD,4416000,None,None,None,None,None,2761000,None,None,None,-763000,351000,None,None,None,None,None,None,None,None,None,None,None,None,163000,None,None,1633000
2008-06-30,USD,-1109000,None,None,None,None,None,5058000,None,None,None,-5058000,540000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,447000
2008-09-30,USD,5028000,None,None,None,None,None,1276000,None,None,None,-1261000,89000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2102000
2008-12-31,USD,-288000,None,None,None,None,None,744000,None,None,None,-4687000,397000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-580000
2009-03-31,USD,6504000,None,None,None,None,None,883000,None,None,None,-23373000,51000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1562000
2009-06-30,USD,-1813000,None,None,None,None,None,657000,None,None,None,-3020000,119000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-278000
2009-09-30,USD,2811000,None,None,None,None,None,234000,None,None,None,3552000,149000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-698000
2009-12-31,USD,6025000,None,None,None,None,None,230000,None,563000,None,452000,1277000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,232000
2010-03-31,USD,685000,None,None,None,None,1158000,307000,None,-355000,None,-182000,23000,None,None,None,None,None,None,None,None,None,None,None,None,1352000,None,None,214000
2010-06-30,USD,642000,None,None,None,None,911000,335000,None,360000,None,-260000,-690000,None,None,None,None,None,None,None,None,None,None,None,None,1217000,None,None,-309000
2010-09-30,USD,3327000,None,None,None,None,1036000,663000,None,-456000,None,-663000,60000,None,None,None,None,None,None,None,None,None,None,None,None,1200000,None,None,817000
2010-12-31,USD,7536000,None,None,None,None,3195000,901000,None,-354000,None,-901000,-125000,None,None,None,None,None,None,None,None,None,None,None,None,4179000,None,None,1031000
2011-03-31,USD,-1929000,None,None,None,None,983000,841000,None,-177000,None,-841000,54000,None,None,None,None,None,None,None,None,None,None,None,None,637000,None,None,1339000
2011-06-30,USD,2850000,None,None,None,None,1006000,401000,None,345000,None,-399000,259000,None,None,None,None,0,0,None,None,None,None,0,None,1059000,None,None,430000
2011-09-30,USD,2143000,None,None,None,None,939000,458000,None,-212000,None,-458000,-3270000,None,None,None,None,0,0,None,None,None,None,-3367000,None,501000,None,None,2655000
2011-12-31,USD,1794000,None,None,None,None,792000,708000,None,548000,None,-708000,-1863000,None,None,None,None,336000,336000,None,None,None,None,-744000,None,613000,None,None,1724000
2012-03-31,USD,5475000,None,None,None,None,778000,788000,8145000,-18000,None,-788000,-1889000,None,None,None,None,0,0,None,None,None,None,-1889000,None,210000,2826000,28000,1543000
2012-06-30,USD,-175000,None,None,None,None,764000,938000,461000,-62000,None,-938000,-5290000,None,None,None,None,0,0,None,None,None,None,-5290000,None,162000,-6330000,73000,68000
2012-09-30,USD,1234000,None,None,None,None,782000,345000,-3716000,-566000,None,-345000,-710000,None,None,None,None,0,0,None,None,None,None,-710000,None,472000,-242000,-421000,1194000
2012-12-31,USD,2133000,None,None,None,None,765000,463000,-641000,444000,None,-463000,-1226000,None,None,None,None,None,None,None,None,None,None,-39000,None,462000,-30000,-474000,-29000
2013-03-31,USD,-8400000,None,None,None,None,749000,555000,-7494000,-90000,None,-555000,-101000,None,None,None,None,0,0,None,None,None,None,-101000,None,329000,-9296000,-240000,-21000
2013-06-30,USD,7908000,None,None,None,None,778000,771000,-3590000,-112000,None,-771000,549000,None,None,None,None,0,0,None,None,None,None,-250000,None,336000,7956000,270000,1236000
2013-09-30,USD,-124000,None,None,None,None,771000,285000,-2249000,183000,None,-285000,809000,None,None,None,None,0,0,None,None,None,None,0,None,542000,559000,159000,3480000
2013-12-31,USD,3458000,None,None,None,None,716000,143000,6363000,96000,None,-143000,788000,None,None,None,None,1256000,1256000,None,None,None,None,-96000,None,591000,4066000,-37000,406000
2014-03-31,USD,-1841000,None,None,None,None,689000,322000,1059000,-474000,None,-322000,-89000,None,None,None,None,0,0,None,None,None,None,-261000,None,424000,-2820000,-568000,-1086000
2014-06-30,USD,-70000,None,None,None,None,645000,871000,1525000,-382000,None,-8950000,859000,None,None,None,None,0,0,None,None,None,None,-6000,None,801000,-8012000,149000,-720000
2014-09-30,USD,3314000,None,None,None,None,1072000,3958000,1707000,239000,None,-3958000,-733000,None,None,None,None,0,0,None,None,None,None,-1000,None,469000,-1363000,14000,1192000
2014-12-31,USD,4032000,None,None,None,None,1900000,667000,1826000,1000,None,-667000,-37000,None,None,None,None,0,0,None,None,None,None,-37000,None,628000,3094000,-234000,-17111000
2015-03-31,USD,1115000,None,None,None,None,1063000,276000,4882000,-536000,None,-251000,-988000,None,None,None,None,0,0,None,None,None,None,-173000,None,272000,-327000,-203000,-1654000
2015-06-30,USD,-2422000,None,None,None,None,1061000,107000,-2504000,257000,None,-106000,-900000,None,None,None,None,0,0,None,None,None,None,-79000,None,561000,-3343000,85000,-1371000
2015-09-30,USD,233000,None,None,None,None,1043000,140000,-420000,-52000,None,-140000,13000,None,None,None,None,0,0,None,None,None,None,0,None,487000,-569000,-675000,-289000
2015-12-31,USD,8002000,None,None,None,None,1038000,279000,5922000,-229000,None,-279000,-1875000,None,None,None,None,0,0,None,None,None,None,252000,None,489000,7286000,-437000,-9066000
2016-03-31,USD,-5588000,None,None,None,None,920000,91000,-3331000,219000,None,-90000,-7073000,None,None,None,None,0,0,None,None,None,None,-53000,None,461000,-12301000,450000,-2637000
2016-06-30,USD,3389000,None,None,None,None,867000,211000,3504000,-70000,None,-211000,-119000,None,None,None,None,0,0,None,None,None,None,-119000,None,580000,3043000,-16000,-2628000
2016-09-30,USD,17000,None,None,None,None,857000,151000,2591000,505000,None,-150000,1000000,None,None,None,None,0,0,None,None,None,None,0,None,479000,906000,39000,-3019000
2016-12-31,USD,-556000,None,None,None,None,856000,487000,758000,-208000,None,-487000,-6192000,None,None,None,None,0,0,None,None,None,None,172000,None,471000,-1506000,-463000,-9104000
2017-03-31,USD,-1620000,None,None,None,None,610000,97000,3525000,-26000,None,-97000,-23000,None,None,None,None,0,0,None,None,None,None,-23000,None,-10000,-1623000,117000,-2506000
2017-06-30,USD,-3632000,None,None,None,None,254000,136000,-3635000,-544000,None,-135000,-235000,None,None,None,None,0,0,None,None,None,None,-235000,None,1166000,-3627000,375000,-4855000
