fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2001-12-31,2002-03-07,-0.02,0.01,-0.03,-300,pre-market
2002-06-30,2002-07-26,0.05,0.04,0.01,25,pre-market
2002-09-30,2002-10-29,0.02,0.02,0,0,pre-market
2002-12-31,2003-02-27,0.06,0.16,-0.1,-62.5,pre-market
2003-06-30,2003-07-29,0.03,0.02,0.01,50,pre-market
2003-09-30,2003-10-28,0.06,0.04,0.02,50,pre-market
2003-12-31,2004-02-08,-0.02,-0.02,0,0,pre-market
2004-03-31,2004-05-06,-0.03,-0.03,0,0,pre-market
2004-06-30,2004-08-10,-0.01,0,-0.01,None,pre-market
2004-09-30,2004-11-02,0.05,0.02,0.03,150,pre-market
2004-12-31,2005-03-03,0,0.01,-0.01,-100,pre-market
2005-03-31,2005-05-05,0.03,0.01,0.02,200,pre-market
2005-06-30,2005-08-03,0.07,0.04,0.03,75,pre-market
2005-09-30,2005-11-02,0.05,0.04,0.01,25,pre-market
2005-12-31,2006-03-10,0.1,0.05,0.05,100,pre-market
2006-03-31,2006-05-09,0.06,0.06,0,0,pre-market
2006-06-30,2006-08-07,0.08,0.06,0.02,33.3333,pre-market
2006-09-30,2006-11-07,0.09,0.06,0.03,50,pre-market
2006-12-31,2007-03-06,0.06,0.05,0.01,20,pre-market
2007-03-31,2007-05-08,0.03,0.06,-0.03,-50,pre-market
2007-06-30,2007-08-06,0.01,0.06,-0.05,-83.3333,pre-market
2007-09-30,2007-11-06,0.04,0.06,-0.02,-33.3333,pre-market
2007-12-31,2008-03-05,0.21,0.17,0.04,23.5294,pre-market
2008-03-31,2008-05-06,0.07,0.08,-0.01,-12.5,pre-market
2008-06-30,2008-08-11,0.02,0.07,-0.05,-71.4286,pre-market
2008-09-30,2008-11-10,0.09,0.1,-0.01,-10,pre-market
2008-12-31,2009-03-05,-0.02,-0.01,-0.01,-100,pre-market
2009-03-31,2009-05-05,-0.06,0.03,-0.09,-300,pre-market
2009-06-30,2009-08-10,-0.01,-0.03,0.02,66.6667,pre-market
2009-09-30,2009-11-04,-0.03,0.02,-0.05,-250,pre-market
2009-12-31,2010-03-03,0.01,-0.05,0.06,120,pre-market
2010-03-31,2010-05-06,0.01,0.03,-0.02,-66.6667,pre-market
2010-06-30,2010-08-09,-0.01,-0.03,0.02,66.6667,pre-market
2010-09-30,2010-11-04,0.03,0.01,0.02,200,pre-market
2010-12-31,2011-03-09,0.04,0.02,0.02,100,pre-market
2011-03-31,2011-05-09,0.05,0.02,0.03,150,pre-market
2011-06-30,2011-08-08,0.02,0.05,-0.03,-60,pre-market
2011-09-30,2011-11-07,0.11,0.04,0.07,175,pre-market
2011-12-31,2012-03-05,0.07,0.08,-0.01,-12.5,pre-market
2012-03-31,2012-05-08,0.06,0.05,0.01,20,pre-market
2012-06-30,2012-08-06,0.0028,0.05,-0.0472,-94.4,pre-market
2012-09-30,2012-11-05,0.05,0.03,0.02,66.6667,pre-market
2012-12-31,2013-03-19,0.03,0.05,-0.02,-40,pre-market
2013-03-31,2013-05-07,-0.001,0.03,-0.031,-103.3333,pre-market
2013-06-30,2013-08-07,0.05,0.02,0.03,150,pre-market
2013-09-30,2013-11-11,0.15,0.05,0.1,200,pre-market
2013-12-31,2014-03-10,0.02,0.06,-0.04,-66.6667,pre-market
2014-03-31,2014-05-12,-0.05,0.02,-0.07,-350,pre-market
2014-06-30,2014-08-11,-0.03,-0.01,-0.02,-200,pre-market
2014-09-30,2014-11-06,0.05,0.02,0.03,150,post-market
2014-12-31,2015-03-16,-0.04,0.02,-0.06,-300,post-market
2015-03-31,2015-05-11,-0.07,-0.05,-0.02,-40,post-market
2015-06-30,2015-08-10,-0.06,-0.05,-0.01,-20,post-market
2015-09-30,2015-11-05,-0.01,-0.03,0.02,66.6667,post-market
2015-12-31,2016-03-23,-0.07,-0.02,-0.05,-250,post-market
2016-03-31,2016-05-10,-0.11,-0.1,-0.01,-10,post-market
2016-06-30,2016-08-09,-0.11,-0.11,0,0,post-market
2016-09-30,2016-11-08,-0.06,None,0,None,post-market
2016-12-31,2017-03-14,-0.19,None,0,None,post-market
2017-03-31,2017-05-11,-0.11,None,0,None,post-market
2017-06-30,2017-08-14,-0.24,None,0,None,post-market
2017-09-30,2017-11-13,-0.01,None,0,None,post-market
2017-12-31,2018-03-12,0.02,None,0,None,post-market
2018-03-31,2018-05-09,-0.01,-0.01,0,0,post-market
2018-06-30,2018-08-13,-0.07,-0.07,0,0,post-market
2018-09-30,2018-11-12,0.04,0.04,0,0,post-market
2018-12-31,2019-03-14,0.04,0,0.04,None,post-market
2019-03-31,2019-05-13,-0.05,0,-0.05,None,post-market
2019-06-30,2019-08-13,-0.04,-0.02,-0.02,-100,post-market
2019-09-30,2019-11-13,-0.05,-0.03,-0.02,-66.6667,post-market
2019-12-31,2020-03-11,-0.18,-0.06,-0.12,-200,post-market
2020-03-31,2020-05-12,-0.1,-0.1,0,0,post-market
2020-06-30,2020-08-11,-0.1,-0.08,-0.02,-25,post-market
2020-09-30,2020-11-10,0.09,-0.05,0.14,280,post-market
2020-12-31,2021-03-15,-0.07,-0.05,-0.02,-40,post-market
2021-03-31,2021-05-12,0.01,-0.06,0.07,116.6667,post-market
2021-06-30,2021-08-10,-0.03,-0.06,0.03,50,post-market
2021-09-30,2021-11-09,0.02,-0.03,0.05,166.6667,post-market
2021-12-31,2022-03-08,-0.01,-0.03,0.02,66.6667,post-market
2022-03-31,2022-05-10,-0.03,-0.02,-0.01,-50,post-market
2022-06-30,2022-08-10,-0.01,-0.03,0.02,66.6667,post-market
2022-09-30,2022-11-08,0.01,-0.02,0.03,150,post-market
2022-12-31,2023-03-07,-0.01,-0.03,0.02,66.6667,post-market
2023-03-31,2023-05-09,-0.01,-0.02,0.01,50,post-market
2023-06-30,2023-08-08,-0.03,-0.02,-0.01,-50,post-market
2023-09-30,2023-11-07,0.01,-0.01,0.02,200,post-market
2023-12-31,2024-03-11,-0.02,-0.03,0.01,33.3333,post-market
2024-03-31,2024-05-07,0.01,-0.01,0.02,200,post-market
2024-06-30,2024-08-06,-0.01,-0.02,0.01,50,post-market
2024-09-30,2024-11-06,0.0026,0.01,-0.0074,-74,post-market
2024-12-31,2025-03-10,-0.06,-0.03,-0.03,-100,pre-market
2025-03-31,2025-05-05,-0.02,-0.02,0,0,pre-market
2025-06-30,2025-08-05,-0.02,-0.03,0.01,33.3333,pre-market
2025-09-30,2025-11-04,0.01,0.01,0,0,pre-market
2025-12-31,2026-03-16,-0.04,-0.02,-0.02,-100,pre-market
