fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2020-03-31,None,26467000,76903000,50436000,50436000,8266500,None,None,18200500,None,None,None,None,None,None,None,514000,4465000,1176000,None,None,None,8311500,8825500,3283500
2020-06-30,None,26467000,76903000,50436000,50436000,8266500,None,None,18200500,None,None,None,None,None,None,None,514000,4465000,1176000,None,None,None,8311500,8825500,3283500
2020-09-30,USD,29380000,87321000,57941000,57941000,10320000,19060000,None,19060000,None,37000,61000,24000,None,None,None,531000,11280000,2263000,None,9017000,None,11304000,11835000,9007000
2020-12-31,USD,22544000,69517000,46973000,46973000,20005000,5369000,313000,2539000,None,145000,160000,15000,None,None,None,566000,23391000,6298000,None,17093000,None,3695000,4261000,17087000
2021-03-31,USD,24084000,75450000,51366000,51366000,4306000,19778000,None,19778000,None,-44000,35000,79000,None,None,None,525000,2307000,667000,None,1640000,None,2386000,2911000,1645000
2021-06-30,USD,28976000,101810000,72834000,72834000,7532000,21444000,None,21444000,None,-75000,38000,113000,None,None,None,519000,11096000,3314000,None,7782000,None,11209000,11728000,7797000
2021-09-30,USD,38501000,115669000,77168000,77168000,17826000,20675000,None,20675000,None,-96000,31000,127000,None,-2416000,None,514000,15283000,2296000,None,12987000,None,15410000,15924000,12990000
2021-12-31,USD,21587000,86584000,64997000,64997000,-5075000,12125000,477000,26662000,None,-18000,23000,41000,None,None,None,512000,-4457000,-1040000,None,-3417000,None,-5075000,-4563000,-3417000
2022-03-31,USD,19063000,96448000,77385000,77385000,-5738000,24801000,None,24801000,None,-20000,7000,27000,None,8612000,None,470000,2847000,620000,None,2227000,None,2874000,3344000,2227000
2022-06-30,USD,29289000,115305000,86016000,86016000,5032000,24257000,None,24257000,None,-53000,3000,56000,None,-3282000,None,730000,1694000,555000,None,1139000,None,1750000,2480000,1139000
2022-09-30,USD,32576000,124043000,91467000,91467000,8616000,23960000,None,23960000,None,-110000,20000,130000,None,608000,None,947000,9094000,1836000,None,7258000,None,9224000,10171000,7258000
2022-12-31,USD,22433000,91991000,69558000,69558000,-4855000,3950000,541000,27288000,None,-24000,21000,45000,None,2106000,None,459000,-2794000,16000,None,-2810000,None,2318000,2777000,-2810000
2023-03-31,USD,33661000,109759000,76098000,76098000,6704000,26957000,None,26957000,None,-2000,13000,15000,None,1837000,None,444000,8526000,1821000,None,6705000,None,8541000,8985000,6705000
2023-06-30,USD,51094000,139645000,88551000,88551000,20845000,30249000,None,30249000,None,253000,268000,15000,None,1426000,None,457000,22256000,4269000,None,17987000,None,22271000,22728000,17987000
2023-09-30,USD,56171000,138064000,81893000,81893000,23522000,32649000,None,32649000,None,823000,824000,1000,None,None,None,568000,19175000,4011000,None,15164000,None,19176000,19744000,15164000
2023-12-31,USD,39803000,106144000,66340999,66340999,5422000,1497000,418000,34381001,None,1476000,1476000,62000,None,None,None,157000,7963000,1190000,None,6773000,None,5422000,5579000,6773000
2024-03-31,USD,47015000,111698000,64683000,64683000,18959000,28218000,None,28056000,None,1523000,1523000,0,None,None,None,162000,18015000,3777000,None,14238000,None,18015000,18177000,14238000
2024-06-30,USD,58555000,144116000,85561000,85561000,29981000,28756000,None,28574000,None,1627000,1627000,0,None,None,None,182000,25509000,6416000,None,19093000,None,25509000,25691000,19093000
2024-09-30,USD,51562000,132906000,81344000,81344000,20595000,30967000,None,30967000,None,1876000,1876000,0,None,None,None,196000,25613000,6362000,None,19251000,None,25613000,25809000,19251000
2024-12-31,USD,41307000,127293000,85986000,85986000,4285000,5281000,398000,37022000,None,1689000,1689000,0,None,None,None,205000,1651000,-1719000,None,3370000,None,4285000,4490000,3370000
2025-03-31,USD,48085000,130921000,82836000,82836000,19293000,28792000,None,28792000,None,1518000,1518000,None,None,None,None,202000,24363000,5481000,None,18882000,None,19293000,19495000,18882000
2025-06-30,USD,61059000,168759000,107700000,107700000,25122000,36143000,None,35937000,None,1500000,1500000,None,None,None,None,206000,28171000,5263000,None,22908000,None,25122000,25328000,22908000
2025-09-30,USD,68440000,182313000,113873000,113873000,27923000,40745000,None,40517000,None,1776000,1776000,None,None,None,None,228000,30679000,6676000,None,24003000,None,27923000,28151000,24003000
2025-12-31,USD,44141000,127787000,83646000,83646000,10194000,34383000,None,33947000,None,1754000,1754000,None,None,None,None,436000,9758000,4231000,None,5527000,None,10194000,10630000,5527000
2026-03-31,USD,71337000,179765000,108428000,108428000,33582000,38231000,None,37755000,None,1561000,1561000,None,None,None,None,476000,37442000,6968000,None,30474000,None,33582000,34058000,30474000
