fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,8222000,24597000,16375000,16375000,4469000,3227000,526000,3753000,None,None,None,86000,None,None,None,787000,4445000,1587000,None,0,None,4469000,5256000,2858000
2006-06-30,USD,8800000,25100000,16300000,16300000,4870000,3444000,486000,3930000,None,None,None,84000,None,None,None,912000,4813000,1758000,None,0,None,4870000,5782000,3055000
2006-09-30,USD,8673000,25122000,16449000,16449000,4981000,3143000,549000,3692000,None,None,None,16000,None,None,None,874000,4978000,1827000,None,0,None,4981000,5855000,3151000
2006-12-31,USD,8311000,26086000,17775000,17775000,4842000,3011000,458000,3469000,None,None,None,3000,None,None,None,872000,4865000,1651000,None,0,None,4842000,5714000,3214000
2007-03-31,USD,9741000,27599000,17858000,17858000,5342000,3830000,569000,4399000,None,None,None,84000,None,None,None,952000,5314000,1873000,None,0,None,5342000,6294000,3441000
2007-06-30,USD,12182000,44371000,32189000,32189000,6789000,4778000,615000,5393000,None,None,None,527000,None,None,None,1809000,6367000,2302000,None,0,None,6789000,8598000,4065000
2007-09-30,USD,12609000,50498000,37889000,37889000,7193000,4803000,613000,5416000,None,None,None,672000,None,None,None,1854000,6772000,2315000,None,0,None,7193000,9047000,4457000
2007-12-31,USD,12398000,53733000,41335000,41335000,6582000,5099000,717000,5816000,None,None,None,1562000,None,None,None,1761000,6376000,2221000,None,0,None,6582000,8343000,4155000
2008-03-31,USD,13483000,56861000,43378000,43378000,7404000,5297000,782000,6079000,None,None,None,323000,None,None,None,1901000,7191000,2550000,None,0,None,7404000,9305000,4641000
2008-06-30,USD,12951000,62901000,49950000,49950000,7240000,5010000,701000,5711000,None,None,None,247000,None,None,None,1931000,7001000,2277000,None,0,None,7240000,9171000,4724000
2008-09-30,USD,12712000,58235000,45523000,45523000,7226000,4805000,681000,5486000,None,None,None,222000,None,None,None,1955000,6936000,2143000,None,0,None,7158000,9113000,4793000
2008-12-31,USD,13432000,54053000,40621000,40621000,7478000,5241000,713000,5954000,None,None,None,171000,None,None,None,1999000,7303000,2411000,None,0,None,7478000,9477000,4892000
2009-03-31,USD,16298000,52986000,36688000,36688000,9310000,2531000,808000,6988000,None,None,None,74000,None,None,None,2001000,9166000,3068000,None,0,None,9240000,11241000,6098000
2009-06-30,USD,17304000,52976000,35672000,35672000,10285000,2307000,880000,7019000,None,None,None,41000,None,None,None,2031000,10303000,3434000,None,0,None,10344000,12375000,6869000
2009-09-30,USD,16399000,54292000,37893000,37893000,10303000,1963000,740000,6096000,None,None,None,27000,None,None,None,2050000,10323000,3471000,None,0,None,10350000,12400000,6852000
2009-12-31,USD,16957000,59184000,42227000,42227000,10761000,1849000,870000,6196000,None,None,None,67000,None,None,None,2048000,10810000,3844000,None,0,None,10877000,12925000,6966000
2010-03-31,USD,17414000,59903000,42489000,42489000,10494000,2226000,868000,6920000,None,None,None,22000,None,None,None,2058000,10661000,3632000,None,0,None,10683000,12741000,7029000
2010-06-30,USD,19116000,61458000,42342000,42342000,12441000,2358000,670000,6675000,None,None,None,18000,None,None,None,2086000,12551000,4212000,None,0,None,12569000,14655000,8339000
2010-09-30,USD,20233000,63910000,43677000,43677000,13018000,2399000,793000,7215000,None,None,None,23000,None,None,None,2190000,12945000,4452000,None,0,None,12968000,15158000,8493000
2010-12-31,USD,21274000,69800000,48526000,48526000,13817000,2486000,859000,7457000,None,None,None,27000,None,None,None,2225000,13974000,4558000,None,0,None,14001000,16226000,9416000
2011-03-31,USD,20780000,73008000,52228000,52228000,13298000,2468000,876000,7482000,None,None,None,18000,None,None,None,2232000,13376000,4464000,None,0,None,13394000,15626000,8912000
2011-06-30,USD,21761000,74687000,52926000,52926000,14059000,2818000,733000,7702000,None,None,None,22000,None,-69000,None,2260000,14352000,4780000,None,19132000,None,14374000,16634000,9572000
2011-09-30,USD,22617000,74439000,51822000,51822000,15175000,2752000,648000,7442000,None,None,None,32000,None,95000,None,2380000,15238000,4453000,None,10785000,None,15270000,17650000,10785000
2011-12-31,USD,20843000,69733000,48890000,48890000,13693000,2564000,633000,7150000,None,None,None,12000,None,None,None,2419000,13772000,4276000,None,0,None,13784000,16203000,9496000
2012-03-31,USD,21158000,76203000,55045000,55045000,13675000,2620000,776000,7483000,None,None,None,3000,None,16000,None,2420000,13688000,4420000,None,9268000,None,13691000,16111000,9268000
2012-06-30,USD,22584000,79014000,56430000,56430000,14825000,2643000,947000,7759000,None,None,None,3000,None,2000,None,2386000,14824000,4852000,None,9972000,None,14827000,17213000,9972000
2012-09-30,USD,23398000,75116000,51718000,51718000,16240000,2451000,897000,7158000,None,None,None,3000,None,-12000,None,2407000,16225000,5352000,None,10873000,None,16228000,18635000,10873000
2012-12-31,USD,22399000,80060000,57661000,57661000,15037000,2692000,802000,7362000,None,None,None,2000,None,71000,None,2428000,15107000,5215000,None,9892000,None,15109000,17537000,9892000
2013-03-31,USD,24232000,84651000,60419000,60419000,15865000,3242000,838000,8367000,None,None,None,1000,None,-1000,None,2621000,15863000,4975000,None,10888000,None,15864000,18485000,10888000
2013-06-30,USD,24885000,83296000,58411000,58411000,16616000,3276000,947000,8269000,None,None,None,2000,None,68000,None,2610000,16682000,5100000,None,11582000,None,16684000,19294000,11582000
2013-09-30,USD,24522000,87593000,63071000,63071000,16976000,2991000,876000,7546000,None,None,None,2000,None,86000,None,2607000,17060000,5403000,None,11657000,None,17062000,19669000,11657000
2013-12-31,USD,23782000,81633000,57851000,57851000,16145000,2768000,961000,7637000,None,None,None,19000,None,87000,None,2636000,16213000,5466000,None,10747000,None,16232000,18868000,10747000
