date,dividend
1988-11-17,0.00158
1989-12-11,0.00158
1990-11-27,0.002107
1991-11-29,0.002963
1992-12-07,0.002985
1993-12-06,0.002985
1994-12-21,0.003687
1995-12-22,0.004609
1996-12-24,0.005926
1997-12-23,0.006584
1998-12-22,0.006519
1999-12-22,0.009877
2000-12-21,0.011852
2001-12-21,0.01284
2002-12-23,0.015802
2003-12-24,0.015802
2004-12-28,0.017778
2005-12-28,0.026667
2006-12-27,0.04
2007-12-18,0.073333
2008-12-18,0.073333
2009-12-28,0.073333
2010-12-17,0.15
2011-12-12,0.18
2012-12-12,0.22
2013-12-19,0.26
2014-12-24,0.3
2015-12-23,0.34
2016-12-22,0.38
2017-12-26,0.42
2018-12-24,0.47
2019-12-27,0.52
2020-12-24,0.58
2021-12-27,0.64
2022-12-23,0.71
2023-12-26,0.79
2024-12-26,0.87
2025-12-23,0.96
