fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,252500000,953500000,701000000,701000000,40700000,218500000,0,211800000,None,None,None,13800000,None,None,None,19000000,39200000,15700000,None,0,None,40700000,59700000,21700000
2006-06-30,USD,292600000,1042600000,750000000,750000000,69400000,223600000,0,223200000,None,None,None,16800000,None,None,None,17400000,40900000,-16300000,None,0,None,69400000,86800000,110300000
2006-09-30,USD,298700000,1033200000,734500000,734500000,87800000,212200000,0,210900000,None,None,None,16000000,None,None,None,15400000,83100000,32400000,None,0,None,87800000,103200000,-48100000
2006-12-31,USD,349400000,1261600000,912200000,912200000,116200000,229400000,62600000,233200000,None,None,None,62800000,None,None,None,21400000,135200000,24400000,None,0,None,111600000,133000000,86800000
2007-03-31,USD,294800000,1077900000,783100000,783100000,54600000,235400000,0,240200000,None,None,None,16800000,None,None,None,19100000,50400000,17300000,None,0,None,54600000,73700000,29200000
2007-06-30,USD,345700000,1276500000,930800000,930800000,107900000,231900000,0,237800000,None,None,None,15500000,None,None,None,20200000,103000000,30800000,None,0,None,107900000,128100000,63900000
2007-09-30,USD,356100000,1232100000,876000000,876000000,120500000,228600000,0,235600000,None,None,None,23700000,None,None,None,20000000,107100000,14000000,None,0,None,120500000,140500000,92900000
2007-12-31,USD,413100000,1284900000,871800000,871800000,143200000,257400000,60400000,269900000,None,None,None,76900000,None,None,None,19700000,130700000,27700000,None,0,None,143200000,162900000,108200000
2008-03-31,USD,403800000,1349900000,946100000,946100000,106100000,289900000,0,297700000,None,None,None,31100000,None,None,None,26600000,94500000,30100000,None,0,None,125600000,152200000,61400000
2008-06-30,USD,461100000,1504900000,1043800000,1043800000,159700000,290600000,0,301400000,None,None,None,29300000,None,None,None,28100000,139700000,49400000,None,0,None,169000000,197100000,94800000
2008-09-30,USD,446700000,1509600000,1062900000,1062900000,155500000,276000000,0,291200000,None,None,None,28300000,None,None,None,29100000,128700000,18200000,None,0,None,155500000,184600000,117000000
2008-12-31,USD,448100000,1430200000,982100000,982100000,48700000,262900000,67200000,399400000,None,None,None,116000000,None,None,None,20700000,42500000,53900000,None,0,None,97400000,118100000,-25300000
2009-03-31,USD,332000000,1159600000,827600000,827600000,72900000,242000000,0,259100000,None,None,None,23000000,None,None,None,25100000,50600000,12300000,None,0,None,73600000,98700000,24400000
2009-06-30,USD,348100000,1193500000,845400000,845400000,77500000,242100000,0,270600000,None,None,None,22800000,None,6000000,None,26800000,60700000,21600000,None,39100000,None,83500000,110300000,33400000
2009-09-30,USD,354600000,1173600000,819000000,819000000,102300000,225800000,0,252300000,None,None,None,22900000,None,800000,None,28100000,80200000,29400000,None,50800000,None,103100000,131200000,46000000
2009-12-31,USD,386300000,1324100000,937800000,937800000,-82400000,249800000,58700000,468700000,None,None,None,23400000,None,None,None,25900000,-96100000,-16100000,None,0,None,-72700000,-46800000,-72100000
2010-03-31,USD,313200000,1084600000,771400000,771400000,51900000,248300000,0,261300000,None,None,None,20500000,None,-1800000,None,27800000,29600000,11700000,None,17700000,None,50100000,77900000,22100000
2010-06-30,USD,353000000,1188800000,835800000,835800000,87700000,254500000,0,265300000,None,None,None,20600000,None,6700000,None,28100000,73800000,4200000,None,69400000,None,94400000,122500000,78800000
2010-09-30,USD,378000000,1288400000,910400000,910400000,108600000,253700000,0,269400000,None,None,None,22400000,None,600000,None,27000000,61200000,21500000,None,39800000,None,83600000,110600000,39400000
2010-12-31,USD,387600000,1321700000,934100000,934100000,95300000,266600000,69500000,292300000,None,None,None,23700000,None,8800000,None,30100000,80400000,15700000,None,64700000,None,104100000,134200000,65300000
2011-03-31,USD,292800000,984900000,692100000,692100000,42400000,242400000,0,250400000,None,None,None,24000000,None,12800000,None,21100000,31500000,10800000,None,26700000,None,55500000,76600000,23100000
2011-06-30,USD,314400000,1136800000,822400000,822400000,47900000,231900000,0,266500000,None,None,None,23800000,None,4700000,None,21100000,29700000,4700000,None,32300000,None,53400000,74500000,34300000
2011-09-30,USD,323600000,1166000000,842400000,842400000,88300000,222500000,0,235300000,None,None,None,23800000,None,-26300000,None,21900000,39300000,-11500000,None,61900000,None,63100000,85000000,60700000
2011-12-31,USD,411600000,1491700000,1080100000,1080100000,121500000,265900000,77600000,290100000,None,None,None,25600000,None,-10900000,None,31600000,82600000,18200000,None,34000000,None,108200000,139800000,62500000
2012-03-31,USD,299900000,1153500000,853600000,853600000,17300000,273500000,0,282600000,None,None,None,28500000,None,32600000,None,27500000,21400000,13100000,None,7900000,None,49900000,77400000,13500000
2012-06-30,USD,333300000,1241900000,908600000,908600000,69000000,249500000,0,264300000,None,None,None,27800000,None,5700000,None,29300000,46900000,9000000,None,38500000,None,74700000,104000000,47400000
2012-09-30,USD,317800000,1176700000,858900000,858900000,76600000,226000000,0,241200000,None,None,None,28700000,None,10200000,None,24900000,58100000,9600000,None,54900000,None,86800000,111700000,57800000
2012-12-31,USD,399200000,1425300000,1026100000,1026100000,-163700000,262900000,46000000,562900000,None,None,None,29300000,None,10400000,None,26600000,-182600000,-2900000,None,-179700000,None,-153300000,-126700000,140500000
2013-03-31,USD,293100000,1090500000,797400000,797400000,30000000,252700000,0,263100000,None,None,None,29200000,None,13400000,None,27800000,14200000,-400000,None,11000000,None,43400000,71200000,8700000
2013-06-30,USD,330100000,1161900000,831800000,831800000,71000000,233100000,0,259100000,None,None,None,27100000,None,9300000,None,27000000,53200000,14000000,None,38900000,None,80300000,107300000,45200000
2013-09-30,USD,336800000,1145800000,809000000,809000000,96900000,289100000,0,239900000,None,None,None,27100000,None,9900000,None,29700000,79700000,16600000,None,57000000,None,106800000,136500000,69300000
2013-12-31,USD,403000000,1319000000,916000000,916000000,163000000,219500000,47300000,240000000,None,None,None,29200000,None,6500000,None,30300000,140300000,37600000,None,94400000,None,169500000,199800000,106200000
2014-03-31,USD,301500000,1077100000,775600000,775600000,15700000,267500000,0,285800000,None,None,None,19300000,None,460300000,None,27600000,456700000,160000000,None,296400000,None,476000000,503600000,318200000
2014-06-30,USD,347200000,1195100000,847900000,847900000,90000000,12600000,0,257200000,None,None,None,16300000,None,1600000,None,29800000,75300000,18600000,None,53500000,None,91600000,121400000,51200000
2014-09-30,USD,112500000,489600000,377100000,377100000,-2100000,111900000,0,114600000,None,None,None,5000000,None,3900000,None,-24300000,-6600000,5600000,None,64800000,None,24100000,-200000,63300000
2014-12-31,USD,382700000,1313900000,931200000,931200000,-1800000,334000000,32700000,384500000,None,None,None,17600000,None,-3700000,None,27300000,-23100000,11500000,None,-34600000,None,-5500000,21800000,-35000000
2015-03-31,USD,74500000,376300000,301800000,301800000,-44600000,114900000,0,119100000,None,None,None,5700000,None,1900000,None,10400000,-54300000,-13300000,None,-9600000,None,-48600000,-38200000,-7100000
2015-06-30,USD,96000000,459400000,363400000,363400000,-8700000,100700000,0,104700000,None,None,None,6500000,None,1400000,None,10600000,-12600000,-800000,None,36900000,None,-6100000,4500000,38900000
2015-09-30,USD,2900000,374100000,371200000,371200000,-113600000,106800000,0,116500000,None,None,None,6300000,None,-5300000,None,10200000,-125200000,5500000,None,-130700000,None,-118900000,-108700000,-105000000
2015-12-31,USD,119000000,509500000,390500000,390500000,-3100000,103300000,28800000,122100000,None,None,None,3500000,None,-9000000,None,8000000,-10800000,-3200000,None,-87800000,None,-7300000,700000,-9500000
2016-03-31,USD,89900000,360600000,270700000,270700000,28100000,74300000,0,61800000,None,None,None,3500000,None,1400000,None,6700000,26000000,5800000,None,14700000,None,29500000,36200000,13000000
2016-06-30,USD,91100000,371400000,280300000,280300000,13800000,72800000,0,77300000,None,None,None,3800000,None,100000,None,6500000,10300000,3800000,None,3400000,None,14100000,20600000,-14100000
2016-09-30,USD,80800000,345000000,264200000,264200000,11300000,68500000,0,69500000,None,None,None,3800000,None,-700000,None,7000000,7100000,500000,None,2600000,None,10900000,17900000,1900000
2016-12-31,USD,107200000,284900000,177700000,177700000,17900000,61500000,30300000,89300000,None,None,None,3700000,None,-1600000,None,4800000,12600000,3000000,None,9600000,None,16300000,21100000,-86100000
2017-03-31,USD,88100000,340600000,252500000,252500000,19100000,69600000,0,69000000,None,None,None,4000000,None,-300000,None,6300000,13500000,3200000,None,10300000,None,17500000,23800000,17400000
2017-06-30,USD,76100000,349700000,273600000,273600000,5200000,71400000,0,70900000,None,None,None,4600000,None,-1800000,None,6300000,-2300000,6000000,None,-8300000,None,2300000,8600000,-9000000
2017-09-30,USD,85100000,348500000,263400000,263400000,29700000,62900000,0,55400000,None,None,None,4300000,None,-100000,None,6300000,26800000,4800000,None,22000000,None,31100000,37400000,22300000
