fiscalDateEnding,reportedEPS
1997-02-28,0.06
1998-02-28,0.18
1999-02-28,0.22
2000-02-29,0.3455
2001-02-28,0.7001
2002-02-28,0.3769
2003-02-28,0.4
2004-02-29,0.1981
2005-02-28,0.23
2006-02-28,0.35
2007-02-28,0.92
2008-02-29,1.13
2009-02-28,1.72
2010-02-28,1.52
2011-02-28,1.41
2012-02-29,1.57
2013-02-28,2.23
2014-02-28,2.12
2015-02-28,2.6
2016-02-29,3.08
2017-02-28,2.5
2018-02-28,0.97
2019-02-28,1.96
2020-02-29,2.71
2021-02-28,2.12
2022-02-28,3.36
2023-02-28,3.82
2024-02-29,4.53
2025-02-28,5.2
2026-02-28,6.19
