date,dividend
1989-12-29,0.00567
1990-04-02,0.005669
1990-06-29,0.005669
1990-10-01,0.005952
1990-12-28,0.005952
1991-04-01,0.005952
1991-06-28,0.005952
1991-10-07,0.00625
1991-12-27,0.00625
1992-04-06,0.00625
1992-06-26,0.00625
1992-10-05,0.00625
1992-12-24,0.00625
1993-04-02,0.00625
1994-03-07,0.005
1995-03-06,0.005
1996-03-13,0.0075
1997-03-05,0.015
1998-03-04,0.025
1999-03-03,0.03
2000-03-08,0.04
2001-04-10,0.04
2010-01-28,0.125
2010-04-13,0.125
2010-07-07,0.125
2010-10-13,0.125
2011-02-02,0.125
2011-04-19,0.125
2011-07-13,0.125
2011-10-12,0.125
2012-02-01,0.125
2012-04-18,0.125
2012-07-10,0.125
2012-10-10,0.14
2013-01-30,0.14
2013-04-17,0.14
2013-07-10,0.14
2013-10-09,0.14
2014-01-29,0.14
2014-04-16,0.14
2014-07-09,0.14
2014-10-08,0.15
2015-01-28,0.15
2015-04-15,0.15
2015-07-09,0.15
2015-10-07,0.15
2016-02-03,0.15
2016-04-20,0.15
2016-07-14,0.15
2016-10-14,0.17
2017-02-02,0.17
2017-04-24,0.17
2017-07-14,0.17
2017-10-17,0.17
2018-02-05,0.17
2018-04-24,0.17
2018-07-16,0.17
2018-10-15,0.17
2019-01-28,0.17
2019-04-23,0.17
2019-07-19,0.17
2019-10-18,0.17
2020-01-31,0.17
2020-05-06,0.17
2020-07-17,0.17
2020-10-20,0.17
2021-01-25,0.17
2021-04-26,0.17
2021-07-19,0.17
2021-10-18,0.17
2022-01-24,0.17
2022-04-25,0.17
2022-07-18,0.17
2022-10-17,0.17
2023-01-27,0.17
2023-04-25,0.17
2023-07-11,0.17
2023-10-17,0.17
2024-01-29,0.17
2024-04-16,0.17
2024-07-10,0.17
2024-10-18,0.17
2025-01-30,0.17
2025-04-24,0.17
2025-07-10,0.2
2025-10-16,0.2
2026-02-05,0.2
2026-04-23,0.2
