fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,57877000,334128000,276251000,276251000,22451000,35426000,0,35426000,None,None,None,14340000,None,None,None,9040000,8846000,3450000,None,0,None,22451000,31491000,5396000
2006-03-31,USD,71523000,360355000,288832000,288832000,30962000,40561000,0,40561000,None,None,None,8047000,None,None,None,8874000,23601000,9204000,None,0,None,30962000,39836000,14397000
2006-06-30,USD,77265000,352421000,275156000,275156000,38315000,38950000,0,38950000,None,None,None,7101000,None,None,None,5301000,31076000,11315000,None,0,None,38315000,43616000,23313000
2006-09-30,USD,69811000,336471000,266660000,266660000,36132000,33679000,0,33679000,None,None,None,6422000,None,None,None,5849000,29607000,11278000,None,0,None,36132000,41981000,17996000
2006-12-31,USD,51589000,291826000,240237000,240237000,20466000,31123000,0,31123000,None,None,None,7022000,None,None,None,7475000,-46000,-77000,None,0,None,20466000,27941000,1563000
2007-03-31,USD,51651000,317584000,265933000,265933000,16441000,35210000,0,35210000,None,None,None,7022000,None,None,None,7461000,9566000,3398000,None,0,None,16441000,23902000,6168000
2007-06-30,USD,65674000,369820000,304146000,304146000,27393000,38281000,0,38281000,None,None,None,8248000,None,None,None,8495000,19450000,7524000,None,0,None,27393000,35888000,11926000
2007-09-30,USD,63774000,342570000,278796000,278796000,25365000,38409000,0,38409000,None,None,None,8372000,None,None,None,7833000,17349000,5982000,None,0,None,25365000,33198000,-3544000
2007-12-31,USD,47818000,308702000,260884000,260884000,9740000,38078000,0,38078000,None,None,None,8824000,None,None,None,9268000,1108000,1440000,None,0,None,9740000,19008000,-1326000
2008-03-31,USD,55750000,325548000,269798000,269798000,18302000,37448000,0,37448000,None,None,None,7790000,None,None,None,9267000,10606000,3488000,None,0,None,9035000,18302000,6700000
2008-06-30,USD,82591000,379208000,296617000,296617000,38775000,43816000,0,43816000,None,None,None,6932000,None,None,None,8866000,32110000,11839000,None,0,None,29909000,38775000,20113000
2008-09-30,USD,78911000,377121000,298210000,298210000,35506000,43405000,0,43405000,None,None,None,6629000,None,None,None,9297000,29489000,10222000,None,0,None,26209000,35506000,19267000
2008-12-31,USD,18854000,150422000,131568000,131568000,-11114000,29968000,0,29968000,None,None,None,7884000,None,None,None,6477000,-19247000,-5996000,None,0,None,-10390000,-3913000,-22588000
2009-03-31,USD,13013000,204843000,191830000,191830000,-43168000,30680000,0,30680000,None,None,None,5967000,None,None,None,8057000,-49154000,-21602000,None,0,None,-35104000,-27047000,-27616000
2009-06-30,USD,37451000,217055000,179604000,179604000,10295000,27156000,0,27156000,None,None,None,5779000,None,None,None,8088000,4642000,5226000,None,0,None,10421000,18509000,72000
2009-09-30,USD,46420000,225152000,178732000,178732000,14855000,31565000,0,31565000,None,None,None,7863000,None,None,None,8022000,7048000,2100000,None,0,None,16804000,24826000,4912000
2009-12-31,USD,28095000,187168000,159073000,159073000,-34016000,27514000,0,27514000,None,None,None,6306000,None,None,None,8246000,-40169000,-11485000,None,0,None,-33863000,-25617000,-29393000
2010-03-31,USD,29415000,157528000,128113000,128113000,2579000,27013000,0,27013000,None,None,None,7051000,None,None,None,6722000,-4401000,-2085000,None,0,None,1610000,8332000,-21231000
2010-06-30,USD,39066000,191771000,152705000,152705000,11693000,27373000,0,27373000,None,None,None,4686000,None,None,None,6619000,7067000,3279000,None,3728000,None,8872000,15491000,3481000
2010-09-30,USD,31303000,182061000,150758000,150758000,5463000,25840000,0,25840000,None,None,None,4746000,None,None,None,6575000,750000,-592000,None,1309000,None,3670000,10245000,1197000
