fiscalDateEnding,reportedEPS
1996-12-31,0.95
1997-12-31,0.89
1998-12-31,1.04
1999-12-31,1.3
2000-12-31,1.27
2001-12-31,0.65
2002-12-31,1.01
2003-12-31,1.1
2004-12-31,1.72
2005-12-31,1.73
2006-12-31,1.94
2007-12-31,1.09
2008-12-31,1.25
2009-12-31,-0.24
2010-12-31,-0.07
2011-12-31,0.5
2012-12-31,0.66
2013-12-31,0.69
2014-12-31,0.46
2015-12-31,1.1
2016-12-31,1.55
2017-12-31,1.71
2018-12-31,2.15
2019-12-31,2.65
2020-12-31,2.96
2021-12-31,2.78
2022-12-31,3.4
2023-12-31,4.11
2024-12-31,4.26
2025-12-31,3.98
2026-03-31,0
