fiscalDateEnding,reportedEPS
1996-12-31,0.84
1997-12-31,1.26
1998-12-31,0.74
1999-12-31,0.81
2000-12-31,0.91
2001-12-31,0.78
2002-12-31,0.91
2003-12-31,0.97
2004-12-31,1.22
2005-12-31,1.6
2006-12-31,1.65
2007-12-31,1.88
2008-12-31,1.51
2009-12-31,0.94
2010-12-31,1.14
2011-12-31,1.33
2012-12-31,1.72
2013-12-31,2.01
2014-12-31,2.53
2015-12-31,3.1
2016-12-31,3.66
2017-12-31,4.31
2018-12-31,5.95
2019-12-31,6.01
2020-12-31,-0.2
2021-12-31,3.18
2022-12-31,6.7
2023-12-31,10.03
2024-12-31,9.34
2025-12-31,10.02
2026-03-31,0
