fiscalDateEnding,reportedEPS
1996-12-31,1.42
1997-12-31,1.28
1998-12-31,1.35
1999-12-31,1.52
2000-12-31,1.68
2001-12-31,0.87
2002-12-31,0.64
2003-12-31,0.47
2004-12-31,0.82
2005-12-31,1.1
2006-12-31,1.38
2007-12-31,1.56
2008-12-31,2.32
2009-12-31,2.08
2010-12-31,2.42
2011-12-31,3.01
2012-12-31,3.49
2013-12-31,3.91
2014-12-31,4.03
2015-12-31,2.51
2016-12-31,2.82
2017-12-31,2.71
2018-12-31,6.29
2019-12-31,6.08
2020-12-31,6.2
2021-12-31,6.93
2022-12-31,7.41
2023-12-31,3.78
2024-12-31,3.47
2025-12-31,2.96
2026-03-31,-0.23
