fiscalDateEnding,reportedEPS
1998-12-31,1.3538
1999-12-31,1.9943
2000-12-31,2.5121
2001-12-31,0.567
2002-12-31,2.2338
2003-12-31,3.72
2004-12-31,2.8737
2005-12-31,4.22
2006-12-31,3.58
2007-12-31,4.4
2008-12-31,5.17
2009-12-31,1.93
2010-12-31,2.09
2011-12-31,4.71
2012-12-31,4.32
2013-12-31,2.78
2014-12-31,5.21
2015-12-31,5.51
2016-12-31,7.52
2017-12-31,6.36
2018-12-31,7.05
2019-12-31,5.64
2020-12-31,5.89
2021-12-31,4.69
2022-12-31,7.06
2023-12-31,5.24
2024-12-31,7.62
2025-12-31,5.0042
