fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2009-12-31,USD,0,54619000,38658000,38658000,2262000,13699000,0,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,1095000
2010-03-31,USD,0,57502000,40461000,40461000,2757000,14284000,0,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,1392000
2010-06-30,USD,0,57050000,40125000,40125000,2231000,14694000,0,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,1075000
2010-09-30,USD,72623000,57739000,40553000,40553000,1777000,15409000,0,0,None,None,None,989000,None,None,None,None,8062000,2466000,None,0,None,0,None,846000
2010-12-31,USD,17657274,60618292,42961018,42961018,1609734,16048000,0,16047540,None,None,None,197631,None,None,None,1706194,1417360,431630,None,0,None,1614991,3321185,726376
2011-03-31,USD,19525846,66211085,46685239,46685239,1875298,17651000,0,17650548,None,None,None,195177,None,None,None,1850966,1697640,516926,None,0,None,1892817,3743783,873408
2011-06-30,USD,19749886,67578181,47828295,47828295,2093043,17657000,0,17656843,None,None,None,181470,None,None,None,1988550,1915040,674782,None,0,None,2096510,4085060,986061
2011-09-30,USD,20448788,70136488,49687700,49687700,1832952,18615000,0,18615836,None,None,None,94847,None,None,None,2212905,1746646,543462,None,0,None,1841493,4054398,917966
2011-12-31,USD,21599209,74838619,53239410,53239410,2019777,16978879,0,19579432,None,None,None,175199,None,None,None,2285021,1846260,586262,None,0,None,2021459,4306480,990312
2012-03-31,USD,25683670,84907259,59223589,59223589,4416624,18547342,0,21267046,None,None,None,154928,None,None,None,2403976,4264025,1486443,None,0,None,4418953,6822929,2485079
2012-06-30,USD,25399631,86706603,61306972,61306972,3983068,18522901,0,21416563,None,None,None,144403,None,None,None,2539748,3840092,1300121,None,0,None,3984495,6524243,2200793
2012-09-30,USD,26374098,89932891,63558793,63558793,1875403,4447920,0,24799371,None,None,None,93971,None,None,None,2787335,1481414,582393,None,0,None,1575384,4362719,972615
2012-12-31,USD,27836848,95831348,67994500,67994500,3789151,3326000,0,24048000,None,None,None,255102,None,-252913,None,3008646,3536238,1314838,None,2221400,None,3791354,6800000,2221000
2013-03-31,USD,31816721,106484819,74668098,74668098,5516010,3342000,0,26301000,None,None,None,401361,None,-398911,None,3242300,5117099,1899901,None,3217198,None,5517700,8760000,3217000
2013-06-30,USD,32593803,113164186,80570383,80570383,5209521,3242000,0,27384000,None,None,None,609857,None,-607617,None,3464127,4601904,1716012,None,2885892,None,5211873,8676000,2886000
2013-09-30,USD,33486000,115175000,81689000,81689000,4574000,52820524,0,28912310,None,None,None,900000,None,-897559,None,3806927,3676000,1448000,None,2227510,None,4574073,8381000,2227510
2013-12-31,USD,35381000,120580000,85199000,85199000,5430000,3889000,0,29951000,None,None,None,707000,None,-706000,None,3938000,4724000,1802000,None,2922000,None,5430000,9368000,2922000
2014-03-31,USD,38753000,130343000,91590000,91590000,7117000,3548000,0,31636000,None,None,None,704000,None,-703000,None,4116000,6414000,2415000,None,3999000,None,7117000,11233000,3999000
2014-06-30,USD,38612000,134036000,95424000,95424000,6085000,3585000,0,32527000,None,None,None,706000,None,-706000,None,4502000,5379000,2015000,None,3364000,None,6085000,10587000,3364000
2014-09-30,USD,38756000,135715000,96959000,96959000,5616000,3801000,0,33140000,None,None,None,379000,None,-379000,None,4656000,5237000,2049000,None,3188000,None,5616000,10272000,3188000
2014-12-31,USD,42294000,145887000,103593000,103593000,6441000,4227000,0,35853000,None,None,None,735000,None,-735000,None,4981000,5706000,2142000,None,3564000,None,6441000,11422000,3564000
2015-03-31,USD,46870000,157744000,110874000,110874000,9383000,4156000,0,37487000,None,None,None,714000,None,-714000,None,5149000,8669000,3266000,None,5403000,None,9383000,14532000,5403000
2015-06-30,USD,46142000,158650000,112508000,112508000,7234000,4322000,0,38908000,None,None,None,768000,None,-768000,None,5402000,6466000,2121000,None,4345000,None,7234000,12636000,4345000
2015-09-30,USD,46790000,162397000,115607000,115607000,5571000,4809000,0,41219000,None,None,None,776000,None,-776000,None,5805000,4795000,1903000,None,2892000,None,5571000,11376000,2892000
2015-12-31,USD,48295000,167786000,119491000,119491000,6694000,4754000,0,41601000,None,None,None,653000,None,None,None,6045000,6041000,2293000,None,3748000,None,6694000,12739000,3748000
2016-03-31,USD,51603000,177395000,125792000,125792000,6449000,4936000,0,45154000,None,None,None,733000,None,None,None,6192000,5716000,2139000,None,3577000,None,6449000,12641000,3577000
2016-06-30,USD,50930000,179274000,128344000,128344000,4015000,4813000,0,46915000,None,None,None,768000,None,None,None,6380000,3247000,567000,None,2680000,None,-2365000,4015000,2680000
2016-09-30,USD,50944000,181044000,130100000,130100000,3221000,4739000,0,47723000,None,None,None,890000,None,3044000,None,6916000,2331000,865000,None,1466000,None,3221000,10137000,1466000
