fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,16982000,None,None,None,None,15265000,8390000,None,-4378000,None,-92492000,-9754000,None,None,None,None,7623000,7623000,None,None,None,None,-12041000,None,4082000,None,None,37399000
2006-06-30,USD,50280000,None,None,None,None,11532000,8611000,None,-1795000,None,-44840000,-5395000,None,None,None,None,7669000,7669000,None,None,None,None,-12958000,None,-16183000,None,None,44463000
2006-09-30,USD,35654000,None,None,None,None,12259000,5311000,None,-10001000,None,-90309000,52711000,None,None,None,None,9173000,9173000,None,None,None,None,-12500000,None,-30808000,None,None,46043000
2006-12-31,USD,78779000,None,None,None,None,15229000,4859000,None,16960000,None,-50976000,5007000,None,None,None,None,9131000,9131000,None,None,None,None,-22499000,None,14883000,None,None,37982000
2007-03-31,USD,36889000,None,None,None,None,15576000,6963000,None,-14003000,None,4064000,-47015000,None,None,None,None,9050000,9050000,None,None,None,None,-40388000,None,4304000,None,None,43645000
2007-06-30,USD,33868000,None,None,None,None,15492000,14868000,None,1350000,None,-14514000,-20451000,None,None,None,None,8989000,8989000,None,None,None,None,-9613000,None,-10299000,None,None,45736000
2007-09-30,USD,75561000,None,None,None,None,13672000,11581000,None,-367000,None,-74513000,18012000,None,None,None,None,10789000,10789000,None,None,None,None,None,None,-10933000,None,None,-196950000
2007-12-31,USD,86515000,None,None,None,None,16570000,13757000,None,12253000,None,55734000,-27155000,None,None,None,None,10823000,10823000,None,None,None,None,50001000,None,15247000,None,None,45227000
2008-03-31,USD,44129000,None,None,None,None,14983000,9080000,None,-15171000,None,-7983000,-38095000,None,None,None,None,10795000,10795000,None,None,None,None,-40000000,None,3615000,None,None,48378000
2008-06-30,USD,45368000,None,None,None,None,14712000,11321000,None,-13371000,None,-10000000,-10428000,None,None,None,None,10761000,10761000,None,None,None,None,None,None,-4423000,None,None,59009000
