fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,None,11840000,21894000,10054000,10054000,2314000,None,None,9526000,None,None,None,146000,None,None,None,207000,2396000,None,None,None,None,2542000,2749000,2396000
2007-12-31,None,13542000,24431000,10889000,10889000,81000,None,None,13461000,None,None,None,95000,None,None,None,266000,234000,-2109000,None,None,None,329000,595000,2343000
2008-12-31,None,16884000,31406000,14522000,14522000,-299000,None,None,17183000,None,None,None,57000,None,None,None,370000,-119000,2138000,None,None,None,-62000,308000,-2257000
2009-12-31,None,15341000,28770000,13429000,13429000,2358000,None,None,12983000,None,None,None,40000,None,None,None,405000,3831000,115000,None,None,None,3871000,4276000,3716000
2010-12-31,None,15171000,30007000,14836000,14836000,905000,None,None,14266000,None,None,None,22000,None,None,None,339000,922000,-6704000,None,None,None,944000,1283000,7626000
2011-12-31,None,4818000,17233000,12415000,12415000,-8130000,None,None,12948000,None,None,None,None,None,None,None,694000,81695000,30606000,None,None,None,81695000,82389000,51089000
2012-12-31,None,7395000,20174000,12779000,12779000,-1911000,None,None,9306000,None,None,None,None,None,None,None,1148000,-2257000,-633000,None,None,None,-2257000,-1109000,-1624000
2013-12-31,None,12746000,27755000,15009000,15009000,2397000,None,None,10349000,None,None,None,None,None,None,None,1058000,2425000,1046000,None,None,None,2425000,3483000,1379000
2014-12-31,None,11858000,26305000,14447000,14447000,597000,None,None,11261000,None,None,None,None,None,None,None,1177000,509000,298000,None,None,None,509000,1686000,211000
2015-12-31,None,12671000,28211000,15540000,15540000,2464000,None,None,10207000,None,None,None,None,None,None,None,1156000,2540000,1006000,None,None,None,2540000,3696000,1534000
2016-12-31,None,7146000,24912000,17766000,17766000,-1913000,None,None,9059000,None,None,None,None,None,None,None,1450000,-2100000,-814000,None,None,None,-2100000,-650000,-1286000
2017-12-31,None,8401000,26430000,18029000,18029000,-908000,None,None,9309000,None,None,None,None,None,None,None,1348000,-909000,-270000,None,None,None,-909000,439000,-639000
2018-12-31,None,12561000,33235999,20675000,20675000,1832000,None,None,10729000,None,None,None,None,None,None,None,1167000,1883000,484000,None,None,None,1883000,3050000,1399000
2019-12-31,None,4335000,21528000,17193000,17193000,-4091999,None,None,8427000,None,None,None,None,None,None,None,1647000,-6001000,-424000,None,None,None,-6000999,-4353999,-5577000
2020-12-31,None,3015000,17482000,14467000,14467000,-4875000,None,None,7890000,None,None,None,None,None,None,None,472000,-4806000,-191000,None,None,None,-4806000,-4334000,-4615000
2021-12-31,USD,3230000,19503000,16273000,16273000,-4791000,8021000,None,8021000,None,-36000,None,36000,None,None,None,60000,-3492000,42000,None,-3534000,None,-3456000,-3396000,-3534000
2022-12-31,USD,3301000,0,15499000,15499000,-2442000,2442000,None,2442000,None,154000,154000,None,None,None,None,None,-2288000,6000,None,-2294000,None,None,-2288000,10046000
2023-12-31,USD,-7000,0,7000,7000,-3519000,3519000,None,3512000,None,518000,518000,None,None,None,None,7000,-3001000,20000,None,-3021000,None,-3001000,-2994000,-547000
2024-12-31,USD,6445000,37773000,31328000,31328000,-5386000,13226000,None,11831000,None,-2969000,None,2969000,None,None,None,2633000,-9230000,-2329000,None,-6901000,None,-6261000,-3628000,-5743000
2025-12-31,None,9643000,47514000,37871000,37871000,-1415000,None,None,11058000,None,None,None,3814000,None,None,None,3301000,-5788000,-1695000,None,None,None,-2025000,1276000,-3634000
