fiscalDateEnding,reportedEPS
1998-12-31,0.7739
1999-12-31,0.7561
2000-12-31,0.8433
2001-12-31,0.9926
2002-12-31,1.0345
2003-12-31,1.0721
2004-12-31,0.9838
2005-12-31,1.06
2006-12-31,1.07
2007-12-31,1.03
2008-12-31,1.07
2009-12-31,1.03
2010-12-31,1.01
2011-12-31,1.04
2012-12-31,0.94
2013-12-31,1.12
2014-12-31,1.03
2015-12-31,1.09
2016-12-31,1.12
2017-12-31,1.11
2018-12-31,1.26
2019-12-31,1.38
2020-12-31,1.17
2021-12-31,0.94
2022-12-31,1.43
2023-12-31,1.26
2024-12-31,0.9674
2025-12-31,1.1803
2026-03-31,0
