fiscalDateEnding,reportedEPS
1996-12-31,0.95
1997-12-31,1.05
1998-12-31,1.27
1999-12-31,0.65
2000-12-31,0.54
2001-12-31,0.7
2002-12-31,1.2
2003-12-31,1.47
2004-12-31,1.65
2005-12-31,2.1
2006-12-31,2.79
2007-12-31,4.66
2008-12-31,4.27
2009-12-31,6.15
2010-12-31,7.28
2011-12-31,8.44
2012-12-31,7.64
2013-12-31,8.69
2014-12-31,7.48
2015-12-31,7.75
2016-12-31,9.43
2017-12-31,11.69
2018-12-31,14.55
2019-12-31,17.84
2020-12-31,18.74
2021-12-31,20.63
2022-12-31,25.21
2023-12-31,25.99
2024-12-31,16.19
2025-12-31,14.48
2026-03-31,0
