fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,-11645000,None,None,None,None,2846000,1655000,None,-3696000,None,-2583000,7264000,None,None,None,None,2090000,2090000,None,None,None,None,None,None,-184000,None,None,2542000
2006-06-30,USD,6189000,None,None,None,None,2755000,3208000,None,1685000,None,-3146000,-425000,None,None,None,None,2109000,2109000,None,None,None,None,None,None,None,None,None,2992000
2006-09-30,USD,8816000,None,None,None,None,2863000,3650000,None,-2550000,None,-3537000,-1864000,None,None,None,None,2121000,2121000,None,None,None,None,None,None,-330000,None,None,3139000
2006-12-31,USD,4823000,None,None,None,None,3099000,3866000,None,415000,None,-4189000,-818000,None,None,None,None,2124000,2124000,None,None,None,None,None,None,-507000,None,None,2994000
2007-03-31,USD,-5028000,None,None,None,None,3058000,2721000,None,-3019000,None,-3456000,3192000,None,None,None,None,2137000,2137000,None,None,None,None,None,None,267000,None,None,3537000
2007-06-30,USD,2162000,None,None,None,None,3053000,1459000,None,-902000,None,-1232000,2471000,None,None,None,None,2167000,2167000,None,None,None,None,None,None,-263000,None,None,4151000
2007-09-30,USD,19251000,None,None,None,None,3368000,1251000,None,694000,None,-844000,-9580000,None,None,None,None,2180000,2180000,None,None,None,None,None,None,-2591000,None,None,3160000
2007-12-31,USD,11116000,None,None,None,None,3404000,3734000,None,-1955000,None,-3893000,-11986000,None,None,None,None,2170000,2170000,None,None,None,None,None,None,-85000,None,None,4623000
2008-03-31,USD,-6192000,None,None,None,None,2980000,1949000,None,-2374000,None,-2748000,8520000,None,None,None,None,2181000,2181000,None,None,None,None,None,None,22000,None,None,5093000
2008-06-30,USD,14309000,None,None,None,None,3083000,5089000,None,-1432000,None,-13813000,950000,None,None,None,None,2369000,2369000,None,None,None,None,None,None,None,None,None,4321000
2008-09-30,USD,2882000,None,None,None,None,3122000,2160000,None,-4744000,None,-1842000,2704000,None,None,None,None,2444000,2444000,None,None,None,None,None,None,None,None,None,4440000
2008-12-31,USD,2392000,None,None,None,None,2871000,2544000,None,8477000,None,-1746000,-2820000,None,None,None,None,2509000,2509000,None,None,None,None,None,None,819000,None,None,-2722000
2009-03-31,USD,8197000,None,None,None,None,2715000,2375000,None,10060000,None,-800000,-10186000,None,None,None,None,2492000,2492000,None,None,None,None,None,None,352000,None,None,202000
2009-06-30,USD,18590000,None,None,None,None,2608000,2703000,None,4962000,None,-1154000,-12048000,None,None,None,None,2530000,2530000,None,None,None,None,None,None,575000,None,None,3492000
2009-09-30,USD,7948000,None,None,None,None,2422000,4733000,None,-2475000,None,-1637000,-6423000,None,None,None,None,2543000,2543000,None,None,None,None,None,None,658000,None,None,5423000
2009-12-31,USD,6868000,None,None,None,None,2858000,4023000,None,-2782000,None,-3021000,-4160000,None,None,None,None,2546000,2546000,None,None,None,None,None,None,545000,None,None,8373000
2010-03-31,USD,-4769000,None,None,None,None,2847000,2042000,None,-5332000,None,295000,5367000,None,None,None,None,2550000,2550000,None,None,None,None,None,None,727000,None,None,10037000
2010-06-30,USD,15064000,None,None,None,None,2683000,1426000,None,-1849000,None,-574000,-8938000,None,None,None,None,2569000,2569000,None,None,None,None,None,None,936000,None,None,9734000
2010-09-30,USD,9215000,None,None,None,None,2654000,2791000,None,-1464000,None,-9112000,-4806000,None,None,None,None,2649000,2649000,None,None,None,None,None,None,708000,None,None,6857000
2010-12-31,USD,18037000,None,None,None,None,2671000,3095000,None,1492000,None,-31645000,12714000,None,None,None,None,2681000,2681000,None,None,None,None,None,None,725000,None,None,7463000
2011-03-31,USD,-7099000,None,None,None,None,3142000,3475000,None,-8309000,None,-2940000,7096000,None,None,None,None,2701000,2701000,None,None,None,None,None,None,868000,None,None,11230000
2011-06-30,USD,7266000,None,None,None,None,3236000,3166000,None,-5677000,None,-3333000,-4460000,None,None,None,None,2712000,2712000,None,None,None,None,0,None,986000,None,None,10555000
2011-09-30,USD,4363000,None,None,None,None,3745000,2273000,None,-2348000,None,-12159000,6999000,None,None,None,None,3079000,3079000,None,None,None,None,0,None,821000,None,None,13805000
2011-12-31,USD,15136000,None,None,None,None,3670000,3203000,None,7053000,None,-16929000,-482000,None,None,None,None,3094000,3094000,None,None,None,None,-47736000,None,838000,None,None,10310000
2012-03-31,USD,6732000,None,None,None,None,3803000,3178000,-9764000,352000,None,-2631000,-2686000,None,None,None,None,3105000,3105000,None,None,None,None,-1288000,None,1186000,2055000,640000,12693000
2012-06-30,USD,15209000,None,None,None,None,3631000,3245000,2733000,-4223000,None,-2900000,-4816000,None,None,None,None,3108000,3108000,None,None,None,None,18964000,None,892000,6288000,-1205000,11170000
2012-09-30,USD,19829000,None,None,None,None,3850000,2334000,5650000,2996000,None,-4594000,-10274000,None,None,None,None,3197000,3197000,None,None,None,None,97000,None,876000,4920000,-41000,11184000
2012-12-31,USD,21123000,None,None,None,None,4074000,3978000,2160000,4103000,None,-6609000,-12765000,None,None,None,None,3206000,3206000,None,None,None,None,-96000,None,853000,2375000,626000,15193000
2013-03-31,USD,11306000,None,None,None,None,3935000,2723000,-3977000,-1837000,None,-3357000,-4742000,None,None,None,None,3208000,3208000,None,None,None,None,-59000,None,1040000,2709000,-498000,14191000
2013-06-30,USD,16189000,None,None,None,None,3953000,2479000,-5936000,-432000,None,-3594000,-8713000,None,None,None,None,3220000,3220000,None,None,None,None,143000,None,1112000,3290000,-592000,16675000
2013-09-30,USD,24457000,None,None,None,None,3952000,2128000,-3309000,-2300000,None,-1735000,-8280000,None,None,None,None,3293000,3293000,None,None,None,None,-84000,None,981000,15399000,957000,13305000
2013-12-31,USD,21849000,None,None,None,None,3944000,4109000,1385000,4975000,None,-3730000,-4471000,None,None,None,None,3297000,3297000,None,None,None,None,203000,None,1028000,14547000,899000,14680000
2014-03-31,USD,-1797000,None,None,None,None,3888000,3057000,-13387000,-6389000,None,-2662000,-3498000,None,None,None,None,3300000,3300000,None,None,None,None,-205000,None,1388000,-8042000,-85000,13309000
2014-06-30,USD,10051000,None,None,None,None,3824000,2464000,-7176000,-1179000,None,-1751000,-8521000,None,None,None,None,3307000,3307000,None,None,None,None,-7360000,None,1344000,-218000,3000,15942000
2014-09-30,USD,29786000,None,None,None,None,4196000,2855000,-2498000,-1575000,None,-54518000,31632000,None,None,None,None,3973000,3973000,None,None,None,None,-51000,None,1227000,3989000,-2911000,16119000
2014-12-31,USD,16650000,None,None,None,None,4723000,4676000,-1883000,3659000,None,-25540000,10548000,None,None,None,None,3982000,3982000,None,None,None,None,-6424000,None,1350000,510000,-1148000,12927000
2015-03-31,USD,8086000,None,None,None,None,4698000,2414000,3428000,-2584000,None,-1691000,-5080000,None,None,None,None,3990000,3990000,None,None,None,None,-50000,None,1685000,-393000,-1708000,10607000
2015-06-30,USD,19232000,None,None,None,None,4666000,1863000,-5772000,591000,None,-1655000,-16328000,None,None,None,None,4001000,4001000,None,None,None,None,-1630000,None,1484000,1446000,197000,15412000
2015-09-30,USD,23501000,None,None,None,None,4863000,1838000,-1695000,965000,None,-26080000,35873000,None,None,None,None,4266000,4266000,None,None,None,None,-3359000,None,1331000,30371000,-2923000,14835000
2015-12-31,USD,22613000,None,None,None,None,4979000,4918000,3851000,2320000,None,-4770000,-31362000,None,None,None,None,4256000,4256000,None,None,None,None,-2287000,None,1419000,-15102000,-1583000,11852000
2016-03-31,USD,10874000,None,None,None,None,4934000,2172000,2602000,-1800000,None,-3251000,4277000,None,None,None,None,4243000,4243000,None,None,None,None,-5859000,None,1798000,13321000,1421000,13344000
2016-06-30,USD,25152000,None,None,None,None,4986000,2205000,1199000,-587000,None,-3748000,-17125000,None,None,None,None,4237000,4237000,None,None,None,None,158000,None,1625000,1871000,-2408000,15405000
2016-09-30,USD,16951000,None,None,None,None,4868000,1934000,-9727000,-1354000,None,-1693000,-12674000,None,None,None,None,4572000,4572000,None,None,None,None,159000,None,1519000,2779000,195000,16351000
2016-12-31,USD,20776000,None,None,None,None,4778000,3643000,-5779000,1871000,None,-15077000,-12608000,None,None,None,None,4573000,4573000,None,None,None,None,-64000,None,1407000,-10206000,-3297000,17939000
2017-03-31,USD,8322000,None,None,None,None,4930000,2531000,-3813000,-8820000,None,-2276000,-5834000,None,None,None,None,4583000,4583000,None,None,None,None,-777000,None,1153000,1775000,1563000,7614000
2017-06-30,USD,12510000,None,None,None,None,5007000,2711000,4603000,939000,None,-7840000,2106000,None,None,None,None,4584000,4584000,None,None,None,None,-164000,None,1092000,8228000,1452000,12341000
2017-09-30,USD,19969000,None,None,None,None,5017000,2790000,-13736000,-1391000,None,-2670000,-8775000,None,None,None,None,4726000,4726000,None,None,None,None,-1653000,None,1024000,10267000,1743000,11704000
2017-12-31,USD,23961000,None,None,None,None,5012000,2840000,11005000,3137000,None,-1110000,-42706000,None,None,None,None,4720000,4720000,None,None,None,None,-31149000,None,921000,-19209000,646000,-9359000
2018-03-31,USD,2746000,None,None,None,None,5047000,3449000,-5827000,-7758000,None,-3901000,1545000,None,None,None,None,4724000,4724000,None,None,None,None,-866000,None,1083000,390000,None,12787000
2018-06-30,USD,16987000,None,None,None,None,4981000,2173000,-5046000,-3543000,None,-1506000,-12615000,None,None,None,None,4729000,4729000,None,None,None,None,370000,None,892000,-480000,-3346000,19370000
2018-09-30,USD,31163000,None,None,None,None,4883000,3193000,-3156000,-1418000,None,-3003000,-15894000,None,None,None,None,4932000,4932000,None,None,None,None,269000,None,872000,9444000,-2822000,19771000
2018-12-31,USD,27883000,None,None,None,None,4803000,4071000,11207000,2171000,None,-3948000,-19941000,None,None,None,None,4934000,4934000,None,None,None,None,309000,None,877000,4021000,27000,7883000
2019-03-31,USD,20000,None,None,None,None,4859000,2537000,-5470000,946000,None,-2964000,-30372000,None,None,None,None,4935000,4935000,None,None,None,None,-1489000,None,1012000,-33316000,None,13900000
2019-06-30,USD,22389000,None,None,None,None,4843000,3007000,-2423000,-1203000,None,-2879000,-4910000,None,None,None,None,4933000,4933000,None,None,None,None,115000,None,660000,15349000,749000,15649000
2019-09-30,USD,13067000,None,None,None,None,14166000,4568000,10548000,1633000,None,-802073000,833646000,None,None,None,None,5135000,5135000,None,None,None,None,2107000,None,1370000,42002000,-2638000,-12981000
2019-12-31,USD,46935000,None,None,None,None,21027000,5433000,17271000,9468000,None,-100753000,45766000,None,None,None,None,6827000,6827000,None,None,None,None,637000,None,1819000,-4905000,3147000,15190000
2020-03-31,USD,20219000,None,None,None,None,21197000,4892000,2322000,-10162000,None,-8021000,186622000,None,None,None,None,6828000,6828000,None,None,None,None,-696000,None,4682000,192396000,-6424000,-28344000
2020-06-30,USD,24443000,None,None,None,None,20882000,2642000,59337000,6473000,None,-2597000,-17891000,None,None,None,None,6834000,6834000,None,None,None,None,-1227000,None,2991000,10379000,None,-7722000
2020-09-30,USD,67390000,None,None,None,None,20739000,4650000,-31434000,5826000,None,-4650000,-233808000,None,None,None,None,6858000,6858000,None,None,None,None,3261000,None,10147000,-171068000,None,27191000
2020-12-31,USD,66341000,None,None,None,None,20428000,5717000,-13055000,-5991000,None,-56121000,-10178000,None,None,None,None,7043000,7043000,None,None,None,None,1482000,None,-6824000,6633000,13015000,48511000
