fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,268252000,492652000,224400000,224400000,117464000,26787000,0,375188000,None,None,None,225886000,None,None,None,137046000,225886000,-225886000,None,0,None,117464000,254510000,225886000
2006-03-31,USD,572658000,520979000,-100879000,-100879000,142019000,13817000,0,336224000,None,None,None,377815000,None,None,None,147015000,377815000,-377815000,None,0,None,126800000,273815000,377815000
2006-06-30,USD,442585000,491939000,49354000,49354000,140321000,9584000,0,9584000,None,None,None,160157000,None,None,None,150903000,160157000,-160157000,None,0,None,133995000,284898000,160157000
2006-09-30,USD,462340000,513865000,51525000,51525000,140784000,14448000,0,14448000,None,None,None,69811000,None,None,None,143437000,69811000,-69811000,None,0,None,124996000,268433000,69811000
2006-12-31,USD,418020000,463653000,199582000,199582000,90019000,10827000,0,10616000,None,None,None,465061000,None,None,None,152123000,465061000,-465061000,None,0,None,138273000,290396000,465061000
2007-03-31,USD,489200000,475849000,-108754000,-108754000,135339000,9966000,0,9966000,None,None,None,126237000,None,None,None,154892000,126237000,597000,None,0,None,120928000,275820000,126237000
2007-06-30,USD,498456000,491560000,-112429000,-112429000,148448000,11549000,0,11549000,None,None,None,113182000,None,None,None,157211000,282401000,101000,None,0,None,140582000,297793000,282401000
2007-09-30,USD,496016000,501102000,-114279000,-114279000,145981000,13137000,0,13137000,None,None,None,130245000,None,None,None,154398000,457707000,770000,None,0,None,145404000,299802000,457707000
2007-12-31,USD,328516000,513790000,39555000,39555000,136049000,14639000,0,359198000,None,None,None,123277000,None,None,None,157347000,123277000,-123277000,None,0,None,650288000,807635000,123277000
2008-03-31,USD,208220000,502641000,292154000,292154000,146847000,12481000,0,12481000,None,None,None,121678000,None,None,None,147748000,140482000,2996000,None,0,None,142534000,290282000,140482000
2008-06-30,USD,480912000,535525000,54613000,54613000,165859000,11774000,0,11774000,None,None,None,121689000,None,None,None,146594000,132612000,1726000,None,0,None,162560000,309154000,132612000
2008-09-30,USD,483113000,538319000,55206000,55206000,156570000,9849000,0,9849000,None,None,None,124755000,None,None,None,153762000,178241000,1415000,None,0,None,148940000,302702000,178241000
2008-12-31,USD,289087000,528986000,217461000,217461000,30836000,236353000,0,10847000,None,None,None,127016000,None,None,None,158298000,301583000,-5843000,None,0,None,61105000,219403000,-31243000
2009-03-31,USD,304620000,515144000,210524000,210524000,132387000,10394000,0,160439000,None,None,None,126862000,None,None,None,150488000,23048000,2131000,None,0,None,138112000,288600000,80795000
2009-06-30,USD,290005000,471410000,53824000,53824000,126944000,206173000,0,10201000,None,None,None,115670000,None,None,None,151347000,23449000,259000,None,0,None,130300000,281647000,105932000
