fiscalDateEnding,reportedEPS
1998-12-31,0.8128
1999-12-31,1.1457
2000-12-31,1.7644
2001-12-31,1.407
2002-12-31,1.4421
2003-12-31,1.56
2004-12-31,1.29
2005-12-31,1.3398
2006-12-31,0.24
2007-12-31,0.31
2008-12-31,1.42
2009-12-31,1.26
2010-12-31,1.09
2011-12-31,2.98
2012-12-31,2.69
2013-12-31,0.73
2014-12-31,1.36
2015-12-31,2.36
2016-12-31,11.66
2017-12-31,1.63
2018-12-31,1.79
2019-12-31,2.59
2020-12-31,2.45
2021-12-31,3.54
2022-12-31,2.06
2023-12-31,2.2
2024-12-31,1.88
2025-12-31,1.9739
2026-03-31,0
