fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-09-30,USD,242252000,854515000,612263000,612263000,83425000,92013000,59861000,158827000,None,None,None,5089000,None,None,None,29017000,84497000,14597000,None,None,None,83425000,112442000,69900000
2007-09-30,USD,313517000,1042337000,728820000,728820000,129430000,111297000,65294000,184087000,None,None,None,4527000,None,None,None,32924000,131988000,33831000,None,None,None,129430000,162354000,98157000
2008-09-30,USD,375208000,1258204000,882996000,882996000,179565000,115399000,73414000,195643000,None,None,None,3834000,None,None,None,35450000,181910000,60030000,None,None,None,179565000,215015000,121880000
2009-09-30,USD,401030000,1430125000,1029095000,1029095000,136440000,128682000,78536000,264590000,None,None,None,33629000,None,None,None,26120000,122412000,28060000,None,None,None,193869000,219989000,94352000
2010-09-30,USD,435514000,1457030000,1021516000,1021516000,181960000,135880000,82560000,253554000,None,None,None,29385000,None,509000,None,75616000,154875000,43713000,None,111585000,None,184105000,259721000,110844000
2011-09-30,USD,513549000,1711702000,1198153000,1198153000,212432000,148903000,115633000,301117000,None,None,None,25399000,None,-1054000,None,34993000,187567000,55332000,None,132235000,None,253204000,288197000,132235000
2012-09-30,USD,562283000,1865627000,1303344000,1303344000,221688000,164512000,143274000,339015000,None,None,None,26003000,None,2122000,None,68617000,197807000,56218000,None,141589000,None,221688000,290305000,141589000
2013-09-30,USD,559705000,1935976000,1376271000,1376271000,279009000,168097000,130250000,288996000,None,None,None,26703000,None,1895000,None,74233000,199571000,53629000,None,145942000,None,242030000,316263000,145942000
2014-09-30,USD,575401000,2001240000,1425839000,1425839000,285195000,155339000,138005000,293344000,None,None,None,22804000,None,1571000,None,77353000,227244000,61400000,None,165844000,None,251615000,328968000,165844000
2015-09-30,USD,584585000,2038303000,1453718000,1453718000,263864000,156995000,134485000,311606000,None,None,24110000,24864000,None,1949000,None,75235000,240949000,59497000,None,181452000,None,263864000,339099000,181452000
2016-09-30,USD,547538000,2023078000,1475540000,1475540000,253931000,154951000,126170000,298487000,None,-24751000,2025000,26776000,None,14331000,None,69036000,226486000,45648000,None,180838000,None,255031000,324067000,180838000
2017-09-30,USD,572559000,2098685000,1526126000,1526126000,269407000,176633000,126519000,301710000,None,-25705000,1725000,35639000,None,10770000,None,80917000,252747000,52240000,None,200507000,None,269407000,350324000,200507000
2018-09-30,USD,606198000,2325873000,1719675000,1719675000,281486000,192757000,148279000,337909000,None,-30096000,1674000,40465000,None,3199000,None,116131000,219578000,39200000,None,180378000,None,281486000,397617000,180378000
2019-09-30,USD,707543000,2900197000,2192654000,2192654000,340752000,211205000,159107000,366791000,None,-42588000,1413000,44001000,None,None,None,142004000,320612000,61010000,None,259602000,None,340752000,482756000,259602000
2020-09-30,USD,640243000,2495665000,1855422000,1855422000,293558000,217710000,133134000,346684999,None,-34047000,1764000,35811000,None,57930000,None,131158000,281881000,41486000,None,240395000,None,293558000,424716000,240395000
2021-09-30,USD,551058000,2245832000,1694774000,1694774000,254311000,-7210000,117091000,296747000,None,-32787000,1495000,34282000,None,37988000,None,129524000,245799000,37150000,None,208649000,None,254311000,383835000,208649000
2022-09-30,USD,525305000,2382790000,1857485000,1857485000,214090000,-11572000,119782000,311215000,None,-32731000,1814000,34545000,None,28505000,None,120628000,199898000,28200000,None,171698000,None,214090000,334718000,171698000
2023-09-30,USD,677583000,2914566000,2236983000,2236983000,328838000,269692000,132095000,401787000,None,-45147000,2751000,47898000,None,None,None,119743000,275768000,43400000,None,232368000,None,328838000,328838000,232368000
2024-09-30,USD,876479000,3324249000,2447770000,2447770000,440068000,307499000,140676000,436411000,None,-41501000,6458000,47959000,None,None,None,116170000,453971000,81000000,None,372971000,None,440068000,556238000,372971000
2025-09-30,USD,956292000,3567064000,2610772000,2610772000,511196000,329823000,147568000,445096000,None,-41500000,4189000,45689000,None,None,None,113278000,521410999,79300000,None,442111000,None,567100000,680378000,442111000
