fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2020-12-31,None,24029500,34669500,10640000,10640000,5781000,2537500,None,18248500,None,None,None,None,None,None,None,15267500,-8827000,None,None,None,None,-7953500,7314000,-8827000
2021-03-31,USD,24029500,34669500,10640000,10640000,5781000,2537500,None,18248500,None,None,29224000,None,None,None,None,15267500,-8827000,None,None,None,None,-7953500,7314000,-8827000
2021-06-30,USD,33750000,55143000,21393000,21393000,16253000,2629000,None,17497000,None,None,6227000,None,None,None,None,14941000,10029000,None,None,None,None,10788000,25729000,10029000
2021-09-30,USD,29554000,60696000,31142000,31142000,26082000,3472000,None,3472000,None,-690000,346000,690000,None,None,None,15370000,25739000,693000,None,25739000,None,26429000,41799000,25739000
2022-03-31,USD,39188000,64979000,25791000,25791000,30366000,2874000,None,8822000,None,None,70526000,709000,None,None,None,14183000,-7157000,423000,None,None,None,-6448000,7735000,-7157000
2022-06-30,USD,64269999,71931000,7661000,7661000,29351000,3633000,None,34919000,None,None,19689000,1044000,None,None,None,14993000,16751999,423000,None,None,None,17793000,32786000,16751999
2022-09-30,None,62139000,70462000,8323000,8323000,55946000,5745000,None,6193000,None,None,None,1250000,None,None,None,17777000,85739000,2167000,None,None,None,86983000,104760000,85739000
2022-12-31,USD,46886000,55536000,8650000,8650000,38203000,319000,None,8683000,None,None,34983000,1150000,None,None,None,16779001,23569000,23569000,None,None,None,32610999,49390000,23569000
2023-03-31,USD,25154000,57961000,32807000,32807000,-13680000,38834000,None,38834000,None,-1181000,6238000,1181000,None,None,None,18472000,-7444000,40371000,None,-47815000,None,-6263000,12209000,-47815000
2023-06-30,USD,18605000,51588000,32983000,32983000,12716000,5889000,None,5889000,None,-1115000,3664000,1115000,None,None,None,18748000,16432000,6812000,None,9620000,None,17547000,36295000,9620000
2023-09-30,USD,20904000,55054000,34150000,34150000,15938000,4966000,None,4966000,None,-1166000,18249000,1166000,None,None,None,19013000,-2262000,-796000,None,-1466000,None,-1096000,17917000,-1466000
2023-12-31,USD,26361000,69303000,42942000,42942000,19882000,6479000,None,6479000,None,-1815000,None,1815000,None,None,None,25512000,35477000,15560000,None,19917000,None,19923000,45435000,19917000
2024-03-31,USD,20058000,61193000,41135000,41135000,13079000,6979000,None,6979000,None,-2203000,None,2203000,None,None,None,23545000,-2917000,-731000,None,-2186000,None,-714000,22831000,-2186000
2024-06-30,USD,23585000,66598000,43013000,43013000,16814000,6771000,None,6771000,None,-2585000,None,2585000,None,None,None,25315000,14606000,3678000,None,10928000,None,17191000,42506000,10928000
2024-09-30,USD,16414000,58280000,41866000,41866000,8981000,7433000,None,7433000,None,-2722000,14646000,2722000,None,None,None,24915000,23662000,6220000,None,17442000,None,26384000,51299000,17442000
2024-12-31,USD,12535000,55926000,43391000,43391000,2097000,10438000,None,10438000,None,-2470000,8741000,2470000,None,None,None,26532000,-6619000,-1494000,None,-5125000,None,-4149000,22383000,-5125000
2025-03-31,USD,19981000,66171000,46190000,46190000,5380000,14601000,None,14601000,None,-2905000,3077000,2905000,None,None,None,26563000,2467000,-201000,None,2668000,None,5372000,31935000,2668000
2025-06-30,USD,21370000,81755000,60385000,60385000,18656000,2714000,None,2714000,None,-2539000,15912000,2539000,None,None,None,34576000,34530000,9871000,None,24659000,None,37069000,71645000,24659000
2025-09-30,USD,8533000,67443000,58910000,58910000,108000,5743000,None,8425000,None,-2381000,1700000,2381000,None,None,None,34216000,-1565000,-254000,None,-1311000,None,816000,35032000,-1311000
2025-12-31,USD,1805000,58621000,56815000,56815000,-7015000,1256000,None,8820000,None,-2380000,6590000,8507000,None,None,None,34056000,-356000,382000,None,-739000,None,2023000,36079000,-739000
