fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-09-30,None,265659,None,None,None,None,54534,405146,None,None,None,-405146,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,186647
2005-12-31,None,397925,None,None,None,None,139804,236509,None,None,None,-236509,-227500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-705507
2006-03-31,None,604946,None,None,None,None,89479,1066235,None,None,None,-1066235,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-110000
2006-06-30,None,-779370,None,None,None,None,238989,884451,None,None,None,-884451,14677833,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-70983
2006-09-30,None,786262,None,None,None,None,275234,641720,None,None,None,-641720,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2004
2006-12-31,None,627608,None,None,None,None,432766,914965,None,None,None,-14914965,275000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-329107
2007-03-31,None,22601,None,None,None,None,271779,2077502,None,None,None,-77502,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-623
2007-06-30,None,762447,None,None,None,None,394977,1842502,None,None,None,-842502,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-436590
2007-09-30,None,264787,None,None,None,None,449121,740314,None,None,None,409686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,275190
2007-12-31,None,751646,None,None,None,None,6454,1482354,None,None,None,-1282354,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,655479
2008-03-31,None,989303,None,None,None,None,341998,639915,None,None,None,8010085,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,871721
2008-06-30,None,-3905076,None,None,None,None,424300,3441652,None,None,None,7666253,375000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3199803
2008-09-30,None,2020525,None,None,None,None,146718,3099108,None,None,None,-3158645,-562015,None,None,None,None,562015,562015,None,None,None,None,None,None,256020,None,None,798832
2008-12-31,None,2347302,None,None,None,None,4903083,3660678,None,None,None,-3729840,-560016,None,None,None,None,560016,560016,None,None,None,None,None,None,None,None,None,-4405411
2009-03-31,None,-1541881,None,None,None,None,254020,1237259,None,None,None,-1352983,-560015,None,None,None,None,560015,560015,None,None,None,None,None,None,247760,None,None,-1478320
2009-06-30,None,-680644,None,None,None,None,286726,2023267,None,None,None,-748930,-140014,None,None,None,None,140014,140014,None,None,None,None,None,None,295114,None,None,112108
2009-09-30,None,52651,None,None,None,None,579031,443682,None,None,None,-89786,-140014,None,None,None,None,140014,140014,None,None,None,None,None,None,268627,None,None,428578
2009-12-31,None,1685197,None,None,None,None,777892,4569337,None,None,None,-5010064,12626426,None,None,None,None,140014,140014,None,None,None,None,None,None,268628,None,None,268186
2010-03-31,None,1822644,None,None,None,None,825261,4106402,None,None,None,-4062890,414585,None,None,None,None,155415,155415,None,None,None,None,None,None,253065,None,None,808716
2010-06-30,None,2818751,None,None,None,None,1345611,4028276,None,None,None,-2110974,-155413,None,None,None,None,155413,155413,None,None,None,None,None,None,1272513,None,None,990135
2010-09-30,None,2556325,None,None,None,None,782358,7770239,None,None,None,-1241682,-155414,None,None,None,None,155414,155414,None,None,None,None,None,None,482493,None,None,1171641
2010-12-31,None,1092951,None,None,None,None,202804,7770239,None,None,None,20076033,-6371603,None,None,None,None,6371603,6371603,None,None,None,None,None,None,349159,None,None,18059448
2011-03-31,None,-3306037,None,None,None,None,26418,1283611,None,None,None,-767220,None,None,None,None,None,None,None,None,None,None,None,None,None,592491,None,None,-1231915
2011-06-30,None,-997049,None,None,None,None,None,2788590,None,None,None,-2788589,None,None,None,None,None,None,None,None,None,None,None,None,None,567420,None,None,-1702805
2011-09-30,None,-440870,None,None,None,None,None,3195247,None,None,None,-3239745,None,None,None,None,None,None,None,None,None,None,None,None,None,590405,None,None,-1088575
2011-12-31,None,110924,None,None,None,None,906531,6013410,None,None,None,-5134980,-162600,None,None,None,None,None,None,None,None,None,None,None,None,592576,None,None,-312079
2012-03-31,None,-540827,None,None,None,None,None,7136623,None,None,None,-6242702,-194352,None,None,None,None,None,None,None,None,None,None,None,None,535938,None,None,-20668095
