fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,12841000000,48254000000,35413000000,35413000000,4168000000,3430000000,None,8673000000,None,None,None,900000000,None,None,None,-224000000,4168000000,1097000000,None,None,None,5121000000,4897000000,6293000000
2007-12-31,USD,53007000000,53007000000,44950000000,44950000000,7192000000,3556000000,None,41372000000,None,None,None,1116000000,None,None,None,457000000,6039000000,1759000000,None,None,None,7192000000,7192000000,4317000000
2008-12-31,USD,18759000000,50984000000,32225000000,32225000000,5061000000,3845000000,None,13698000000,None,None,None,720000000,None,None,None,375000000,5061000000,1580000000,None,None,None,5781000000,6156000000,3209000000
2009-12-31,USD,7872000000,41057000000,33185000000,33185000000,-4334000000,5141000000,0,12206000000,None,None,None,876000000,None,None,None,520000000,-4334000000,-2015000000,None,None,None,-3458000000,-2938000000,-2246000000
2010-12-31,USD,14512000000,52247000000,37735000000,37735000000,3729000000,5363000000,0,10783000000,None,None,None,1687000000,None,None,None,585000000,3729000000,1110000000,None,2777000000,None,5416000000,6001000000,2667000000
2011-12-31,USD,23811000000,70241000000,46430000000,46430000000,9184000000,7773000000,0,14627000000,None,None,None,1724000000,None,None,None,679000000,9184000000,2793000000,None,None,None,10908000000,11587000000,6423000000
2012-12-31,USD,15770000000,66282000000,50512000000,50512000000,1442000000,8076000000,0,14328000000,None,None,None,1356000000,None,None,None,596000000,1442000000,128000000,None,1314000000,None,2798000000,3394000000,1324000000
2013-12-31,USD,17458000000,68199000000,50741000000,50741000000,4052000000,7426000000,0,13406000000,None,None,None,1282000000,None,None,None,714000000,4052000000,661000000,None,3391000000,None,5334000000,6048000000,3368000000
2014-12-31,USD,21752000000,73316000000,51564000000,51564000000,8804000000,7185000000,0,12948000000,None,None,None,1216000000,None,None,None,713000000,8804000000,2465000000,None,6339000000,None,10020000000,10733000000,6309000000
2015-12-31,USD,16168000000,61343000000,45175000000,45175000000,5651000000,7302000000,0,10517000000,None,None,1168000000,1168000000,None,None,None,693000000,5651000000,1590000000,None,5322000000,None,6819000000,7512000000,5373000000
2016-12-31,USD,13955000000,60527000000,46572000000,46572000000,4281000000,6866000000,0,9674000000,None,-1201000000,1157000000,1157000000,None,None,None,652000000,4281000000,693000000,None,804000000,None,5438000000,6090000000,850000000
2017-12-31,USD,13462000000,62308000000,48846000000,48846000000,3536000000,6724000000,0,9926000000,None,-1129000000,1129000000,1129000000,None,None,None,795000000,3536000000,-1470000000,None,5006000000,None,4665000000,5460000000,4010000000
2018-12-31,USD,15900000000,67941000000,52041000000,52041000000,6307000000,6462000000,0,9593000000,None,-1122000000,1122000000,1122000000,None,None,None,628000000,6307000000,1179000000,None,5128000000,None,7429000000,8057000000,5123000000
2019-12-31,USD,16189000000,69620000000,53431000000,53431000000,6795000000,6554000000,None,9394000000,None,-955000000,955000000,955000000,None,None,None,630000000,6795000000,886000000,None,5909000000,None,7750000000,8380000000,5899000000
2020-12-31,USD,15469000000,67887000000,52418000000,52418000000,6927000000,5775000000,None,8542000000,None,-913000000,913000000,913000000,None,None,None,619000000,6927000000,1509000000,None,5418000000,None,7840000000,8459000000,5407000000
2021-12-31,USD,16835000000,63366000000,46531000000,46531000000,8518000000,5755000000,None,8317000000,None,-920000000,920000000,920000000,None,None,None,694000000,8518000000,1642000000,None,6575000000,None,9438000000,10132000000,6855000000
2022-12-31,USD,18936000000,67965000000,49029000000,49029000000,6364000000,5860000000,None,12572000000,None,-938000000,938000000,938000000,None,None,None,673000000,6364000000,1062000000,None,2558000000,None,7302000000,7975000000,5284000000
2023-12-31,USD,17289000000,67709000000,50420000000,50420000000,2162000000,6177000000,None,15127000000,None,-1024000000,991000000,1045000000,None,None,None,718000000,2162000000,560000000,None,-175000000,None,3207000000,3925000000,1578000000
2024-12-31,USD,20042000000,70982000000,50940000000,50940000000,6659000000,5991000000,None,13335000000,None,-1037000000,1099000000,1037000000,None,None,None,714000000,5622000000,1178000000,None,4444000000,None,6659000000,7373000000,4426000000
2025-12-31,USD,28024000000,77084000000,49060000000,49060000000,4661000000,8371000000,None,23363000000,None,-1061000000,1061000000,1061000000,None,None,None,None,4661000000,1258000000,None,3403000000,None,None,5722000000,3379000000
