fiscalDateEnding,reportedEPS
2000-12-31,1.48
2001-12-31,1.92
2002-12-31,2.57
2003-12-31,3.06
2004-12-31,3.35
2005-12-31,4.33
2006-12-31,5.21
2007-12-31,6.25
2008-12-31,3.89
2009-12-31,2.91
2010-12-31,4.37
2011-12-31,4.99
2012-12-31,5.27
2013-12-31,5.63
2014-12-31,5.74
2015-12-31,4.85
2016-12-31,4.59
2017-12-31,4.44
2018-12-31,5.39
2019-12-31,6.11
2020-12-31,6.17
2021-12-31,9.13
2022-12-31,6.84
2023-12-31,7.34
2024-12-31,8.15
2025-12-31,8.84
2026-03-31,0
