fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,-1377597,3243487,4621084,4621084,-17182700,None,None,15088101,None,None,None,4024970,None,None,None,13941688,-16465698,35186783,None,None,None,-17467998,-3526310,-38072526
2007-12-31,USD,-1101751,418468,1520219,1520219,-5300034,4198283,None,4198283,None,None,None,23758,None,None,None,93366,-5067600,4317946,None,None,None,-5064864,-4971498,-9874172
2008-12-31,USD,-250983,432012,682995,682995,-2213255,1923814,None,1962272,None,None,None,112951,None,None,None,38458,-2194578,-9355883,None,None,None,-2172398,-2133940,7011000
2009-12-31,USD,-334615,330908,665523,665523,-1571375,1036254,None,1182396,None,None,None,106785,None,None,None,139426,-1625739,108483,None,None,None,-1571125,-1431699,-1677915
2010-12-31,USD,-41798,109443,151241,151241,-1464731,766845,None,968851,None,None,None,97860,None,None,None,204871,-1914892,861610,None,None,None,-1508319,-1303448,-1519958
2011-12-31,USD,167711,446526,278815,278815,-3089430,1469061,None,1616652,None,None,None,1057331,None,None,None,147591,-4145354,1642768,None,None,None,-3088020,-2940429,-4149040
2012-12-31,USD,90718,503153,412435,412435,11072390,3729525,None,3729525,None,None,None,986248,None,None,None,131692,-12013011,6926829,None,None,None,-11026761,-10895069,-12013011
2013-12-31,USD,-341846,743656,1085502,1085502,-16780228,7149103,None,7149103,None,None,None,1591405,None,29299,None,437040,-18145463,3488798,None,-18145463,None,-16554062,-16117022,-18145463
2014-12-31,USD,2184000,4812000,2628000,2628000,-22172000,8712000,None,10018000,None,None,None,9859000,None,-823000,None,954000,-32573000,11879000,None,-32573000,None,-22714000,-21760000,-29874000
2015-12-31,USD,-1649000,5326000,6975000,6975000,-9648000,6962000,None,7663000,None,None,13864000,13904000,None,2192000,None,5144000,-21320000,-1951000,None,-21320000,None,-7415000,-2271000,-21316000
2016-12-31,USD,-2799000,3968000,6767000,6767000,-5660000,3912000,None,4143000,None,-13959000,13959000,13959000,None,None,None,5080000,-19619000,13959000,None,-19619000,None,-5660000,-580000,-19619000
2017-12-31,USD,-2087000,3015000,5102000,5102000,-23572000,2529000,None,2531000,None,-12798000,12798000,12798000,None,None,None,3754000,-36370000,18954000,None,-36370000,None,-23572000,-19818000,-36370000
2018-12-31,USD,-4817000,4523000,9340000,9340000,-9004000,4140000,None,4187000,None,-7698000,7698000,7699000,None,70310000,None,6519000,53607000,-70309000,None,53607000,None,61306000,67825000,53607000
2019-12-31,USD,-4876000,12972000,17848000,17848000,-10227000,5785000,None,5351000,None,-769000,769000,824000,None,-51000,None,11068000,-11102000,718000,None,-11102000,None,-10278000,790000,-11102000
2020-12-31,USD,-7719000,8059000,15778000,15778000,-33822000,6741000,None,26103000,None,38000,40000,2000,None,1134000,None,11433000,-32690000,1096000,None,-32690000,None,-32688000,-21255000,-32690000
2021-12-31,USD,2537000,15860000,13323000,13323000,-1867000,6209000,None,4404000,None,14000,15000,1000,None,569000,None,7477000,-1299000,181000,None,-1299000,None,-1298000,6179000,-1299000
2022-12-31,USD,8484000,30034000,21550000,21550000,2630000,5854000,None,5854000,None,117000,117000,214000,None,None,None,11255000,2844000,-214000,None,2844000,None,2630000,13885000,2844000
2023-12-31,USD,10078000,30784000,20706000,20706000,4070000,6008000,None,6008000,None,349000,349000,None,None,None,None,10975000,264000,10807105,None,1501000,None,4070000,15045000,264000
2024-12-31,USD,11184000,39553000,28369000,28369000,4717000,6391000,None,6467000,None,351000,351000,0,None,None,None,16030000,5038000,-12751000,None,17789000,None,4793000,20823000,17789000
2025-12-31,USD,26631000,45751000,19120000,19120000,-7855000,16788000,None,34486000,None,-1133000,274000,1407000,None,None,None,18009000,-2307000,8055000,None,-10362000,None,-273000,17736000,-10362000
