fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,152800000,906800000,754000000,754000000,-47100000,0,0,199900000,None,None,None,43400000,None,None,None,94700000,-108300000,-47100000,None,0,None,-47100000,47600000,-63900000
2006-03-31,USD,402400000,930900000,528500000,528500000,119800000,0,0,282600000,None,None,None,700000,None,None,None,79100000,18600000,800000,None,0,None,119800000,198900000,3100000
2006-06-30,USD,368100000,696800000,328700000,328700000,97900000,0,0,270200000,None,None,None,2000000,None,None,None,74700000,83500000,32700000,None,0,None,97900000,172600000,50100000
2006-09-30,USD,453700000,890400000,436700000,436700000,170500000,0,0,283200000,None,None,None,2000000,None,None,None,75300000,142300000,49900000,None,0,None,170500000,245800000,91500000
2006-12-31,USD,446100000,841300000,395200000,395200000,105300000,0,0,340800000,None,None,None,38100000,None,None,None,76300000,296900000,119600000,None,0,None,105300000,181600000,179100000
2007-03-31,USD,632400000,912700000,280300000,280300000,120800000,0,0,511600000,None,None,None,29600000,None,None,None,78000000,104000000,38800000,None,0,None,120800000,198800000,63900000
2007-06-30,USD,453300000,746200000,292900000,292900000,97000000,0,0,356300000,None,None,None,27000000,None,None,None,77400000,75900000,30900000,None,0,None,97000000,174400000,48600000
2007-09-30,USD,583700000,907300000,323600000,323600000,203600000,0,0,328200000,None,None,None,29000000,None,None,None,77100000,181400000,65200000,None,0,None,191800000,268900000,119600000
2007-12-31,USD,890200000,871400000,-18800000,-18800000,341700000,0,0,548500000,None,None,None,700000,None,None,None,77500000,319200000,120900000,None,0,None,341700000,419200000,193200000
2008-03-31,USD,690500000,992000000,301500000,301500000,125100000,0,0,565400000,None,None,None,29700000,None,None,None,61600000,113200000,40400000,None,0,None,142900000,204500000,72800000
2008-06-30,USD,522200000,827400000,305200000,305200000,82000000,0,0,333000000,None,None,None,30300000,None,None,None,84900000,67300000,10800000,None,0,None,63000000,147900000,65500000
2008-09-30,USD,663100000,980300000,317200000,317200000,190500000,0,0,376500000,None,None,None,30000000,None,None,None,69500000,176700000,67600000,None,0,None,211300000,280800000,113100000
