fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2010-12-31,USD,427004000,28151000,11917000,11917000,1173000,14678000,398853000,None,None,None,None,None,None,None,None,383000,None,171125000,55276000,None,None,None,None,115849000,None,None,None,None,89600000,55276000,None,255879000,None,None,None,10645000
2011-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10645000
2011-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10645000
2011-09-30,USD,565751000,42976000,10220000,10220000,2428000,26249000,522775000,None,None,None,None,None,None,None,None,4079000,None,287829000,70092000,None,None,None,None,217737000,None,None,None,None,198600000,70092000,None,277922000,None,None,None,10645000
2011-12-31,USD,624656000,48110000,7344000,7344000,5713000,27454000,576546000,None,None,None,None,None,None,None,None,7599000,None,339154000,85854000,35731000,None,None,None,253300000,None,None,None,None,234800000,50123000,None,285502000,None,-36994000,322496000,10645000
2012-03-31,USD,688609000,42309000,9194000,9194000,6208000,21830000,646300000,None,None,None,None,None,None,None,None,5077000,None,420614000,147718000,49425000,None,None,25000000,272896000,None,None,None,None,234800000,73293000,None,267995000,None,None,None,6563435
2012-06-30,USD,791235000,55140000,11689000,11689000,6496000,19567000,736095000,None,None,None,None,None,None,None,None,17388000,None,421096000,90467000,27122000,None,None,None,330629000,None,None,None,None,151700000,63345000,None,370139000,None,-166878000,665000,6088700
2012-09-30,USD,856285000,36274000,4674000,4674000,7036000,23307000,820011000,None,None,None,None,None,None,None,None,1257000,None,503220000,113239000,39488000,None,None,None,389981000,None,None,None,None,216300000,73751000,None,353065000,None,-184682000,665000,6563400
2012-12-31,USD,1677983000,83445000,18878000,18878000,8353000,50299000,1594538000,None,None,None,None,None,None,None,None,11942000,None,1034402000,135427000,29196000,None,None,None,898975000,None,None,None,None,694000000,106231000,None,643581000,None,-187091000,666000,6563400
2013-03-31,USD,1819484000,135283000,50625000,50625000,13452000,62097000,1684201000,None,None,None,None,None,None,None,None,84658000,None,1182359000,168818000,6206000,None,None,4499000,1013541000,None,None,None,None,796450000,162612000,None,637125000,None,-195040000,683000,6563400
2013-06-30,USD,2565844000,127598000,12285000,12285000,20523000,84070000,2438246000,None,None,None,None,None,None,None,None,115313000,None,1923770000,182305000,22438000,None,None,None,1741465000,None,None,None,None,1521150000,159867000,None,642074000,None,-191702000,686000,6844100
2013-09-30,USD,2704470000,165668000,24953000,24953000,19979000,91060000,2538802000,None,None,None,None,None,None,None,None,49655000,None,2049755000,261844000,34686000,None,None,None,1787911000,None,None,None,None,1606150000,217658000,None,654715000,None,-215308000,686000,6582100
2013-12-31,USD,2342107000,192597000,33163000,33163000,12537000,103573000,2149510000,None,None,None,None,None,None,None,None,55861000,None,2002108000,253754000,21493000,None,None,8300000,1748354000,None,None,None,None,1701150000,227861000,None,339999000,None,-531076000,689000,6584200
2014-03-31,USD,2330012000,191959000,14648000,14648000,7869000,106400000,2138053000,None,None,None,None,None,None,None,None,70911000,None,2072242000,330009000,24799000,None,None,7000000,1742233000,None,None,None,None,1701150000,297410000,None,257770000,None,-614721000,705000,6598700
2014-06-30,USD,2243284000,189767000,29660000,29660000,12090000,105877000,2053517000,None,None,None,None,None,None,None,None,54230000,None,1985701000,289402000,34267000,None,None,8052000,1696299000,None,None,None,None,1654150000,248109000,None,257583000,None,-616819000,708000,6645300
2014-09-30,USD,2279969000,174851000,25717000,25717000,8316000,108424000,2105118000,None,None,None,None,None,None,None,None,40710000,None,1945692000,249087000,13511000,None,None,6846000,1696605000,None,None,None,None,1669150000,227463000,None,334277000,None,-542221000,705000,6659800
