fiscalDateEnding,reportedEPS
1996-08-31,1.08
1997-08-31,1.35
1998-08-31,1.43
1999-08-31,0.97
2000-08-31,1.05
2001-08-31,0.71
2002-08-31,0.9
2003-08-31,1.09
2004-08-31,0.91
2005-08-31,0.52
2006-08-31,0.9929
2007-08-31,1.3039
2008-08-31,3.2
2009-08-31,1.11
2010-08-31,1.83
2011-08-31,3.05
2012-08-31,3.75
2013-08-31,5.47
2014-08-31,4
2015-08-31,2.89
2016-08-31,1.88
2017-08-31,2.16
2018-08-31,2.94
2019-08-31,1.44
2020-08-31,3.56
2021-08-31,3.87
2022-08-31,5.94
2023-08-31,6.55
2024-08-31,6.02
2025-08-31,6.78
2026-02-28,2.69
