fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,2408666000,2683049000,274383000,274383000,440020000,685067000,718390000,1968646000,None,None,None,871000,None,None,None,375870000,492163000,278431000,None,None,None,493063000,868933000,217511000
2007-12-31,USD,2836425000,3171617000,335192000,335192000,779772000,776103000,925164000,2056653000,None,None,None,40500000,None,None,None,380293000,910595000,272423000,None,None,None,951095000,1331388000,638172000
2008-12-31,USD,3695518000,4097507000,401989000,401989000,1213611000,925305000,1072058000,2481907000,None,None,None,52000000,None,None,None,462059000,1155883000,365776000,None,None,None,1207883000,1669942000,783167000
2009-12-31,USD,3995244000,4377348000,382104000,382104000,1295427000,1126938000,1283068000,2699817000,None,None,None,35800000,None,37252000,None,427961000,1332679000,355617000,None,977062000,None,1368479000,1796440000,970132000
2010-12-31,USD,4316161000,4716423000,400262000,400262000,1248889000,1289611000,1248604000,3067272000,None,None,None,36100000,None,-18983000,None,355744000,1229906000,331333000,None,898573000,None,1266006000,1621750000,1005273000
2011-12-31,USD,4581854000,5048634000,466780000,466780000,1724691000,1373904000,1219602000,2857163000,None,None,None,33000000,None,-13477000,None,358933000,1711214000,444528000,None,1266686000,None,1744214000,2103147000,1234428000
2012-12-31,USD,4969367000,5514861000,545494000,545494000,1838484000,1223165000,1378619000,3111780000,None,None,None,36500000,None,-5262000,None,365648000,1850587000,470554000,None,1384551000,None,1838484000,2204132000,1380033000
2013-12-31,USD,6074500000,6932200000,857700000,857700000,2515500000,1639400000,1455800000,3559000000,None,None,None,31900000,None,-52154000,None,531700000,2463300000,601000000,None,1879565000,None,2490000000,3021700000,1862300000
2014-12-31,USD,8532299999,9703300000,1171000000,1171000000,3972400000,2139400000,1893400000,4559900000,None,None,None,29500000,None,-40907000,None,637200000,3931500000,989900000,None,2956691000,None,3967700000,4604900000,2934800000
2015-12-31,USD,9523400000,10763800000,1240400000,1240400000,4891000000,2004500000,2012800000,4632400000,None,None,105000000,95500000,None,-136200000,None,600400000,4754800000,1161600000,None,3605700000,None,5014900000,5615300000,3547000000
2016-12-31,USD,10015600000,11448800000,1433200000,1433200000,5151700000,1843600000,1973300000,4863900000,None,-196600000,63400000,260000000,None,-217400000,None,637200000,4933000000,1237300000,None,3695700000,None,5708800000,6346000000,3702800000
2017-12-31,USD,10643900000,12273900000,1630000000,1630000000,5345800000,1861200000,2373600000,5298100000,None,-172300000,78500000,250800000,None,-215400000,None,721600000,5128800000,2458700000,None,2670100000,None,5886300000,6607900000,2539100000
2018-12-31,USD,11636600000,13452900000,1816300000,1816300000,5888600000,2018900000,2709700000,5748000000,None,-88100000,112500000,200600000,None,11000000,None,650500000,5899600000,1425600000,None,4474000000,None,6364100000,7014600000,4430700000
2019-12-31,USD,12422500000,14377900000,1955400000,1955400000,7042600000,2279700000,2770500000,5379900000,None,-67400000,120000000,187400000,None,3900000,None,464700000,7046500000,1158000000,None,5967900000,None,7275200000,7739900000,5888500000
2020-12-31,USD,11639400000,13444600000,1805200000,1805200000,4593000000,2403900000,4530700000,7046400000,None,-180500000,42000000,222500000,None,502700000,None,457200000,5052800000,992300000,None,4055200000,None,4651100000,5108300000,4000600000
2021-12-31,USD,8872000000,10981700000,2109699999,2109699999,2791400000,2581400000,3400500000,6080600000,None,-242600000,11000000,253600000,None,-1060600000,None,487700000,1780100000,52500000,None,1692700000,None,3435700000,3923400000,1556100000
2022-12-31,USD,7895100000,10173400000,2278300000,2278300000,2889100000,2354900000,2597000000,5006000000,None,-157300000,89300000,246600000,None,614500000,None,518400000,3594400000,632800000,None,2961600000,None,3018500000,3536900000,3046900000
2023-12-31,USD,7302200000,9835600000,2533400000,2533400000,2097300000,2430900000,2702600000,5204900000,None,29600000,276500000,246900000,None,None,None,494800000,1296800000,135300000,None,1161500000,None,1882200000,2377000000,1161100000
2024-12-31,USD,7365500000,9675900000,2310400000,2310400000,2490300000,2319900000,2488500000,4875200000,None,-182700000,67600000,250300000,None,None,None,673200000,1906000000,273800000,None,1632200000,None,2322500000,2995700000,1632200000
2025-12-31,USD,6913600000,9810600000,2897000000,2897000000,1877500000,2433700000,1954700000,5036100000,None,-142500000,125000000,246000000,None,None,None,935400000,1401500000,108111000,None,1292900000,None,2165200000,3100600000,1293389000
