fiscalDateEnding,reportedEPS
1997-01-31,0.32
1998-01-31,0.83
1999-01-31,1.04
2000-01-31,1.29
2001-01-31,1.39
2002-01-31,1.56
2003-01-31,1.81
2004-01-31,2.01
2005-01-31,2.24
2006-01-31,2.71
2007-01-31,3.19
2008-01-31,3.34
2009-01-31,2.86
2010-01-31,3.23
2011-01-31,3.88
2012-01-31,4.27
2013-01-31,4.65
2014-01-31,3.25
2015-01-31,3.52
2016-01-31,4.7
2017-01-31,5.01
2018-01-31,4.72
2019-01-31,5.41
2020-01-31,6.4
2021-01-31,9.43
2022-01-31,13.55
2023-01-31,6.01
2024-01-31,8.93
2025-01-31,8.86
2026-01-31,7.57
