fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,145826000,None,None,None,None,25907000,294233000,None,-678000,None,-342019000,56549000,None,None,None,None,None,None,None,None,None,None,None,None,2862000,None,None,121783000
2006-06-30,USD,-48645000,None,None,None,None,25815000,436242000,None,-175000,None,-1423337000,1435804000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,109329000
2006-09-30,USD,-468016000,None,None,None,None,29426000,556417000,None,-843000,None,-173609000,853358000,None,None,None,None,None,None,None,None,None,None,None,None,383000,None,None,97251000
2006-12-31,USD,174115000,None,None,None,None,38829000,638399000,None,-628000,None,-296891000,97271000,None,None,None,None,None,None,None,None,None,None,None,None,14728000,None,None,113640000
2007-03-31,USD,51351000,None,None,None,None,39326000,764964000,None,-761000,None,-366393000,281711000,None,None,None,None,None,None,None,None,None,None,None,None,4448000,None,None,90914000
2007-06-30,USD,125966000,None,None,None,None,46509000,927085000,None,-25000,None,-1416125000,2634468000,None,None,None,None,None,None,None,None,None,None,None,None,61000,None,None,34398000
2007-09-30,USD,41926000,None,None,None,None,66938000,1030018000,None,-2837000,None,-294867000,150682000,None,None,None,None,None,None,None,None,None,None,None,None,-9673000,None,None,-48507000
2007-12-31,USD,146214000,None,None,None,None,95317000,1071636000,None,-3988000,None,-1210042000,256004000,None,None,None,None,None,None,None,None,None,None,None,None,33224000,None,None,39883000
2008-03-31,USD,72435000,None,None,None,None,128709000,943541000,None,-4133000,None,-970656000,889363000,None,None,None,None,None,None,None,None,None,None,240108000,None,9821000,None,None,-11234000
2008-06-30,USD,120957000,None,None,None,None,103805000,966790000,None,-829000,None,-714083000,538656000,None,None,None,None,None,None,None,None,None,None,-240108000,None,10734000,None,None,-8796000
2008-09-30,USD,23751000,None,None,None,None,132239000,998065000,None,-2377000,None,-1049360000,1496043000,None,None,None,None,None,None,None,None,None,None,None,None,15386000,None,None,-32208000
2008-12-31,USD,-89357000,None,None,None,None,160816000,880612000,None,-1540000,None,-836865000,2681177000,None,None,None,None,6854000,6854000,None,None,None,None,-240108000,None,53854000,None,None,-111320000
2009-03-31,USD,145715000,None,None,None,None,145739000,523841000,None,1650000,None,-433701000,8409000,None,None,None,None,24473000,24473000,None,None,None,None,-13000,None,11596000,None,None,-35846000
2009-06-30,USD,162131000,None,None,None,None,137143000,498693000,None,9000,None,-585012000,248934000,None,None,None,None,23524000,23524000,None,None,None,None,None,None,9309000,None,None,-178263000
2009-09-30,USD,224573000,None,None,None,None,148677000,516544000,None,1026000,None,-551865000,834128000,None,None,None,None,23350000,23350000,None,None,None,None,None,None,12009000,None,None,-80617000
2009-12-31,USD,106194000,None,None,None,None,181493000,553818000,None,-926000,None,-439485000,2214502000,None,None,None,None,23350000,23350000,None,None,None,None,13000,None,12631000,None,None,-67427000
2010-03-31,USD,282794000,None,None,None,None,153089000,538201000,None,2139000,None,-892443000,-599368000,None,None,None,None,23350000,23350000,None,None,None,None,None,None,15093000,None,None,47814000
2010-06-30,USD,355111000,None,None,None,None,170694000,632372000,None,-1596000,None,-423331000,-166432000,None,None,None,None,23350000,23350000,None,None,None,None,0,None,13839000,None,None,78548000
2010-09-30,USD,570093000,None,None,None,None,186738000,524290000,None,-1022000,None,-1209943000,-489117000,None,None,None,None,23350000,23350000,None,None,None,None,0,None,13620000,None,None,268834000
2010-12-31,USD,662153000,None,None,None,None,184450000,329118000,None,-4462000,None,-182098000,127360000,None,None,None,None,23350000,23350000,None,None,None,None,-16455000,None,15469000,None,None,386407000
2011-03-31,USD,418378000,None,None,None,None,203393000,332837000,-119311000,-1239000,None,-179778000,-147793000,None,None,None,None,19598000,19598000,None,None,None,None,-20745000,None,20239000,96860000,6053000,364503000
2011-06-30,USD,663145000,None,None,None,None,216195000,388434000,-178059000,-1807000,None,-170397000,-157193000,None,None,None,None,19219000,19219000,None,None,None,None,-1076000,None,13050000,345165000,9610000,489092000
2011-09-30,USD,847650000,None,None,None,None,176881000,366434000,-205478000,1759000,None,-141947000,-215625000,None,None,None,None,19140000,19140000,None,None,None,None,-59622000,None,13953000,472469000,-17609000,505172000
2011-12-31,USD,733323000,None,None,None,None,197935000,420888000,-286315000,-1554000,None,-205984000,-572850000,None,None,None,None,17340000,17340000,None,None,None,None,-780749000,None,15472000,-48857000,-3346000,524352000
