fiscalDateEnding,reportedEPS
1996-12-31,2.25
1997-12-31,2.9
1998-12-31,1.61
1999-12-31,2.62
2000-12-31,2.66
2001-12-31,-4.62
2002-12-31,1.14
2003-12-31,2.55
2004-12-31,1.93
2005-12-31,2.9
2006-12-31,5.9
2007-12-31,6.72
2008-12-31,5.24
2009-12-31,6.32
2010-12-31,6.31
2011-12-31,3.25
2012-12-31,6.21
2013-12-31,9.47
2014-12-31,10.56
2015-12-31,10.78
2016-12-31,10.13
2017-12-31,8.06
2018-12-31,8.94
2019-12-31,9.6
2020-12-31,10.45
2021-12-31,13.98
2022-12-31,12.39
2023-12-31,12.23
2024-12-31,21.59
2025-12-31,27.69
2026-03-31,7.71
