fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,562000000,None,None,None,None,197000000,0,None,None,None,-380000000,-146000000,None,None,None,None,161000000,161000000,None,None,None,None,-16000000,None,801000000,None,None,1006000000
2006-06-30,USD,849000000,None,None,None,None,197000000,0,None,None,None,-1354000000,403000000,None,None,None,None,182000000,182000000,None,None,None,None,-231000000,None,803000000,None,None,970000000
2006-09-30,USD,1707000000,None,None,None,None,213000000,0,None,None,None,-1297000000,-328000000,None,None,None,None,181000000,181000000,None,None,None,None,-137000000,None,844000000,None,None,1043000000
2006-12-31,USD,1656000000,None,None,None,None,201000000,0,None,None,None,-33000000,-1522000000,None,None,None,None,178000000,178000000,None,None,None,None,-736000000,None,864000000,None,None,1189000000
2007-03-31,USD,867000000,None,None,None,None,205000000,0,None,None,None,-485000000,-462000000,None,None,None,None,175000000,175000000,None,None,None,None,-724000000,None,846000000,None,None,1086000000
2007-06-30,USD,1057000000,None,None,None,None,203000000,0,None,None,None,-770000000,-106000000,None,None,None,None,193000000,193000000,None,None,None,None,-649000000,None,404000000,None,None,1254000000
2007-09-30,USD,2015000000,None,None,None,None,197000000,0,None,None,None,-934000000,-1254000000,None,None,None,None,189000000,189000000,None,None,None,None,-613000000,None,836000000,None,None,1198000000
2007-12-31,USD,1347000000,None,None,None,None,206000000,0,None,None,None,-337000000,-1131000000,None,None,None,None,185000000,185000000,None,None,None,None,-973000000,None,871000000,None,None,1063000000
2008-03-31,USD,927000000,None,None,None,None,213000000,0,None,None,None,694000000,-1586000000,None,None,None,None,179000000,179000000,None,None,None,None,-1026000000,None,995000000,None,None,967000000
2008-06-30,USD,704000000,None,None,None,None,201000000,0,None,None,None,-277000000,-404000000,None,None,None,None,180000000,180000000,None,None,None,None,-767000000,None,-976000000,None,None,942000000
2008-09-30,USD,942000000,None,None,None,None,213000000,0,None,80554000000,None,-416000000,-456000000,None,None,None,None,177000000,177000000,None,None,None,None,-290000000,None,169000000,None,None,214000000
2008-12-31,USD,565000000,None,None,None,None,194000000,0,None,75459000000,None,-163000000,-422000000,None,None,None,None,179000000,179000000,None,None,None,None,-113000000,None,4409000000,None,None,801000000
2009-03-31,USD,813000000,None,None,None,None,206000000,0,None,None,None,-583000000,-335000000,None,None,None,None,178000000,178000000,None,None,None,None,-27000000,None,None,None,None,662000000
2009-06-30,USD,976000000,None,None,None,None,209000000,0,None,None,None,-539000000,-410000000,None,None,None,None,172000000,172000000,None,None,None,None,-751000000,None,None,None,None,740000000
2009-09-30,USD,1415000000,None,None,None,None,187000000,0,None,0,None,-323000000,-1091000000,None,None,None,None,168000000,168000000,None,None,None,None,-971000000,None,None,None,None,935000000
2009-12-31,USD,1027000000,None,None,None,None,195000000,0,None,0,None,546000000,-1606000000,None,None,None,None,175000000,175000000,None,None,None,None,-1539000000,None,None,None,None,1285000000
2010-03-31,USD,531000000,None,None,None,None,216000000,0,-11000000,0,None,952000000,-1486000000,None,None,None,None,168000000,168000000,None,None,None,None,-1445000000,None,None,-4000000,-1000000,647000000
2010-06-30,USD,520000000,None,None,None,None,195000000,0,393000000,0,None,1246000000,-1747000000,None,None,None,None,175000000,175000000,None,None,None,None,-1399000000,None,None,15000000,-4000000,670000000
2010-09-30,USD,1341000000,None,None,None,None,197000000,0,-154000000,0,None,-553000000,-762000000,None,None,None,None,169000000,169000000,None,None,None,None,-637000000,None,None,32000000,6000000,1005000000
2010-12-31,USD,662000000,None,None,None,None,204000000,0,1043000000,0,None,464000000,-1226000000,None,None,None,None,161000000,161000000,None,None,None,None,-1557000000,None,None,-98000000,2000000,894000000
2011-03-31,USD,633000000,None,None,None,None,208000000,0,51000000,0,None,530000000,-1128000000,None,None,None,None,155000000,155000000,None,None,None,None,-1148000000,None,None,39000000,4000000,839000000
2011-06-30,USD,268000000,None,None,None,None,197000000,0,-368000000,0,None,125000000,-359000000,None,None,None,None,174000000,174000000,None,None,None,None,-258000000,None,None,34000000,None,-364000000
2011-09-30,USD,917000000,None,None,None,None,194000000,0,122000000,0,None,-418000000,-535000000,None,None,None,None,171000000,171000000,None,None,None,None,-395000000,None,None,-42000000,-6000000,333000000
2011-12-31,USD,351000000,None,None,None,None,203000000,0,765000000,0,None,915000000,-1284000000,None,None,None,None,165000000,165000000,None,None,None,None,-1164000000,None,None,-17000000,1000000,618000000
2012-03-31,USD,814000000,None,None,None,None,216000000,0,343000000,0,None,-295000000,-478000000,None,None,None,None,161000000,161000000,None,None,None,None,-406000000,None,None,44000000,3000000,806000000
2012-06-30,USD,451000000,None,None,None,None,196000000,0,-59000000,0,None,214000000,-691000000,None,None,None,None,180000000,180000000,None,None,None,None,-353000000,None,None,-28000000,-2000000,499000000
2012-09-30,USD,1501000000,None,None,None,None,206000000,0,335000000,0,None,-1077000000,-437000000,None,None,None,None,178000000,178000000,None,None,None,None,-349000000,None,None,-10000000,3000000,864000000
2012-12-31,USD,464000000,None,None,None,None,209000000,33000000,-304000000,0,None,186000000,-540000000,None,None,None,None,175000000,175000000,None,None,None,None,-419000000,None,28000000,110000000,None,304000000
2013-03-31,USD,530000000,None,None,None,None,219000000,6000000,235000000,0,None,303000000,-914000000,None,None,None,None,175000000,175000000,None,None,None,None,-358000000,None,41000000,-87000000,-6000000,896000000
2013-06-30,USD,722000000,None,None,None,None,216000000,53000000,109000000,0,None,-211000000,-443000000,None,None,None,None,191000000,191000000,None,None,None,None,-301000000,None,29000000,65000000,-3000000,925000000
2013-09-30,USD,1637000000,None,None,None,None,207000000,6000000,516000000,0,None,-1199000000,-457000000,None,None,None,None,183000000,183000000,None,None,None,None,-801000000,None,29000000,-13000000,6000000,864000000
2013-12-31,USD,927000000,None,None,None,None,225000000,24000000,478000000,0,None,197000000,-1125000000,None,None,None,None,180000000,180000000,None,None,None,None,-1001000000,None,30000000,-1000000,None,988000000
2014-03-31,USD,703000000,None,None,None,None,227000000,8000000,-83000000,0,None,75000000,-810000000,None,None,None,None,176000000,176000000,None,None,None,None,-704000000,None,44000000,-34000000,-2000000,1052000000
2014-06-30,USD,625000000,None,None,None,None,215000000,27000000,-174000000,0,None,412000000,-989000000,None,None,None,None,189000000,189000000,None,None,None,None,-876000000,None,31000000,51000000,3000000,683000000
2014-09-30,USD,1840000000,None,None,None,None,211000000,5000000,326000000,0,None,-889000000,-889000000,None,None,None,None,184000000,184000000,None,None,None,None,-751000000,None,31000000,56000000,-6000000,919000000
2014-12-31,USD,525000000,None,None,None,None,211000000,7000000,124000000,0,None,608000000,-1121000000,None,None,None,None,180000000,180000000,None,None,None,None,-1001000000,None,32000000,7000000,-5000000,1038000000
2015-03-31,USD,199000000,None,None,None,None,225000000,6000000,-189000000,0,None,474000000,-731000000,None,None,None,None,177000000,177000000,None,None,None,None,-671000000,None,47000000,-66000000,-8000000,833000000
2015-06-30,USD,676000000,None,None,None,None,204000000,63000000,-34000000,0,None,291000000,-962000000,None,None,None,None,192000000,192000000,None,None,None,None,-801000000,None,31000000,9000000,4000000,812000000
2015-09-30,USD,1799000000,None,None,None,None,191000000,47000000,170000000,0,None,-1256000000,-511000000,None,None,None,None,188000000,188000000,None,None,None,None,-751000000,None,31000000,27000000,-5000000,928000000
