fiscalDateEnding,reportedEPS
1998-12-31,-0.4751
1999-12-31,0.8658
2000-12-31,-0.5242
2001-12-31,-0.2541
2002-12-31,0.8227
2003-12-31,1.6009
2004-12-31,-20.8681
2005-12-31,-9.4459
2006-12-31,2.1524
2007-12-31,1.7344
2008-12-31,-17.4053
2009-12-31,0.3284
2010-12-31,1.0402
2011-12-31,1.9211
2012-12-31,2.3908
2013-12-31,4.7344
2014-12-31,5.37
2015-12-31,4.93
2016-12-31,3.97
2017-12-31,4.41
2018-12-31,5.2
2019-12-31,4.45
2020-12-31,4.33
2021-12-31,3.51
2022-12-31,1.71
2023-12-31,0.53
2024-12-31,1.76
2025-12-31,0.1129
